wavelength_nm,irradiance_W_m2_nm
339.5,0.1857
340,0.1978
340.5,0.1981
341,0.1865
341.5,0.1861
342,0.1947
342.5,0.2027
343,0.2066
343.5,0.1959
344,0.1699
344.5,0.1639
345,0.1869
345.5,0.1998
346,0.1957
346.5,0.1999
347,0.2039
347.5,0.1975
348,0.1973
348.5,0.2013
349,0.1945
349.5,0.2004
350,0.2221
350.5,0.2394
351,0.2337
351.5,0.2256
352,0.2209
352.5,0.2094
353,0.2232
353.5,0.2462
354,0.261
354.5,0.2647
355,0.2655
355.5,0.2571
356,0.2419
356.5,0.2276
357,0.2007
357.5,0.2037
358,0.1901
358.5,0.177
359,0.2088
359.5,0.2523
360,0.2676
360.5,0.2536
361,0.234
361.5,0.2298
362,0.2416
362.5,0.2653
363,0.2737
363.5,0.2669
364,0.2771
364.5,0.2753
365,0.2866
365.5,0.3162
366,0.3397
366.5,0.3411
367,0.3356
367.5,0.3301
368,0.3116
368.5,0.3103
369,0.3251
369.5,0.3502
370,0.3559
370.5,0.3225
371,0.3284
371.5,0.3421
372,0.321
372.5,0.3065
373,0.2959
373.5,0.2674
374,0.2673
374.5,0.2659
375,0.2844
375.5,0.3152
376,0.3272
376.5,0.3226
377,0.3469
377.5,0.3878
378,0.4187
378.5,0.409
379,0.3656
379.5,0.3285
380,0.346
380.5,0.3716
381,0.3789
381.5,0.3422
382,0.2924
382.5,0.2535
383,0.2277
383.5,0.2209
384,0.2561
384.5,0.309
385,0.3399
385.5,0.3254
386,0.3146
386.5,0.3278
387,0.3314
387.5,0.3273
388,0.3247
388.5,0.3231
389,0.3515
389.5,0.3903
390,0.4103
390.5,0.4146
391,0.44
391.5,0.4471
392,0.4124
392.5,0.3444
393,0.2498
393.5,0.199
394,0.2591
394.5,0.358
395,0.4237
395.5,0.4521
396,0.3982
396.5,0.2901
397,0.2251
397.5,0.3331
398,0.4519
398.5,0.5347
399,0.5688
399.5,0.5872
400,0.5946
401,0.6214
402,0.6481
403,0.6261
404,0.6382
405,0.6246
406,0.611
407,0.6021
408,0.6306
409,0.6756
410,0.5776
411,0.6485
412,0.6913
413,0.6651
414,0.6598
415,0.6849
416,0.7074
417,0.6919
418,0.6637
419,0.6927
420,0.6365
421,0.7249
422,0.7169
423,0.6961
424,0.6941
425,0.7172
426,0.6986
427,0.6766
428,0.6849
429,0.6357
430,0.5084
431,0.4626
432,0.7715
433,0.7195
434,0.6663
435,0.7325
436,0.8052
437,0.8236
438,0.7244
439,0.6986
440,0.8025
441,0.7933
442,0.851
443,0.8649
444,0.8446
445,0.8785
446,0.7892
447,0.8992
448,0.9119
449,0.9115
450,0.9468
451,0.9839
452,0.9437
453,0.8731
454,0.9382
455,0.9333
456,0.9658
457,0.9757
458,0.9566
459,0.9508
460,0.9463
461,0.9813
462,0.9921
463,0.9972
464,0.9683
465,0.9578
466,0.9796
467,0.9376
468,0.9799
469,0.9857
470,0.9492
471,0.9666
472,1.018
473,0.9804
474,0.9929
475,1.027
476,0.9937
477,1.001
478,1.035
479,1.017
480,1.035
481,1.037
482,1.042
483,1.031
484,1.013
485,1.011
486,0.8206
487,0.9201
488,0.9971
489,0.9405
490,1.052
491,1.013
492,0.9667
493,1.035
494,1.012
495,1.076
496,1.024
497,1.043
498,1.015
499,1.017
500,1.014
501,0.9845
502,0.9851
503,1.032
504,0.9627
505,1.033
506,1.075
507,1.03
508,1.005
509,1.054
510,1.028
511,1.048
512,1.077
513,1.013
514,0.9922
515,1.022
516,1.032
517,0.842
518,0.9638
519,0.935
520,1.022
521,1.03
522,1.054
523,0.9946
524,1.071
525,1.063
526,1.035
527,0.9059
528,1.038
529,1.087
530,1.046
531,1.104
532,1.085
533,0.9698
534,1.04
535,1.056
536,1.102
537,1.021
538,1.073
539,1.047
540,1.012
541,0.9738
542,1.061
543,1.044
544,1.082
545,1.058
546,1.049
547,1.063
548,1.034
549,1.067
550,1.06
551,1.059
552,1.082
553,1.052
554,1.074
555,1.081
556,1.063
557,1.038
558,1.062
559,1.005
560,1.024
561,1.084
562,1.033
563,1.074
564,1.053
565,1.061
566,1.004
567,1.071
568,1.063
569,1.038
570,1.039
571,1.006
572,1.063
573,1.069
574,1.064
575,1.041
576,1.033
577,1.06
578,1.028
579,1.043
580,1.062
581,1.067
582,1.084
583,1.096
584,1.095
585,1.087
586,1.061
587,1.085
588,1.062
589,0.918
590,0.9771
591,1.045
592,1.024
593,1.039
594,1.035
595,1.023
596,1.055
597,1.059
598,1.046
599,1.047
600,1.058
601,1.046
602,1.031
603,1.054
604,1.073
605,1.072
606,1.067
607,1.074
608,1.071
609,1.064
610,1.06
611,1.055
612,1.071
613,1.057
614,1.025
615,1.064
616,1.036
617,1.024
618,1.063
619,1.069
620,1.07
621,1.075
622,1.037
623,1.03
624,1.027
625,1.021
626,1.02
627,1.05
628,0.9949
629,1.03
630,1.017
631,1.034
632,0.9964
633,1.06
634,1.044
635,1.057
636,1.034
637,1.069
638,1.077
639,1.073
640,1.051
641,1.052
642,1.055
643,1.066
644,1.062
645,1.07
646,1.04
647,1.036
648,1.027
649,0.9956
650,1.001
651,1.065
652,1.023
653,1.055
654,1.044
655,0.9968
656,0.8753
657,0.9157
658,1.024
659,1.028
660,1.035
661,1.032
662,1.024
663,1.026
664,1.035
665,1.054
666,1.053
667,1.046
668,1.05
669,1.069
670,1.054
671,1.053
672,1.038
673,1.048
674,1.047
675,1.039
676,1.051
677,1.042
678,1.048
679,1.039
680,1.041
681,1.038
682,1.043
683,1.032
684,1.026
685,1.027
686,1.004
687,0.7287
688,0.8418
689,0.8475
690,0.888
691,0.9259
692,0.9523
693,0.9471
694,0.9367
695,0.9552
696,0.9539
697,1.007
698,0.9912
699,0.9719
700,0.9651
701,0.9536
702,0.9546
703,0.9604
704,0.9855
705,0.9962
706,0.9912
707,0.9875
708,0.9848
709,0.9886
710,0.9951
711,0.9938
712,0.9876
713,0.9766
714,0.9856
715,0.953
716,0.9634
717,0.8405
718,0.7837
719,0.7038
720,0.7514
721,0.8271
722,0.943
723,0.8717
724,0.8057
725,0.7929
726,0.8256
727,0.829
728,0.7955
729,0.8001
730,0.863
731,0.8187
732,0.8823
733,0.9147
734,0.9453
735,0.9324
736,0.9239
737,0.9227
738,0.9402
739,0.9128
740,0.9354
741,0.9322
742,0.933
743,0.9529
744,0.9609
745,0.9609
746,0.9593
747,0.9603
748,0.955
749,0.9522
750,0.9514
751,0.9476
752,0.9514
753,0.947
754,0.9594
755,0.957
756,0.9458
757,0.9454
758,0.9516
759,0.9253
760,0.2094
761,0.1214
762,0.538
763,0.2986
764,0.423
765,0.5375
766,0.6369
767,0.7601
768,0.8676
769,0.8785
770,0.9041
771,0.9104
772,0.9179
773,0.9178
774,0.9184
775,0.9187
776,0.9212
777,0.9161
778,0.9155
779,0.92
780,0.9103
781,0.9085
782,0.9132
783,0.9099
784,0.9042
785,0.9085
786,0.9094
787,0.8989
788,0.888
789,0.8847
790,0.8582
791,0.8698
792,0.862
793,0.8563
794,0.8639
795,0.8612
796,0.8471
797,0.8609
798,0.8772
799,0.8607
800,0.847
801,0.8568
802,0.8582
803,0.8428
804,0.853
805,0.8345
806,0.8687
807,0.86
808,0.8573
809,0.8361
810,0.8375
811,0.8359
812,0.8157
813,0.8009
814,0.7187
815,0.7129
816,0.6641
817,0.6799
818,0.6569
819,0.722
820,0.6883
821,0.7954
822,0.7591
823,0.5395
824,0.7469
825,0.7741
826,0.7472
827,0.7868
828,0.6808
829,0.7437
830,0.7335
831,0.74
832,0.7168
833,0.7655
834,0.7481
835,0.8034
836,0.7792
837,0.8088
838,0.8012
839,0.8031
840,0.8149
841,0.8108
842,0.8004
843,0.8072
844,0.7924
845,0.8168
846,0.8189
847,0.7974
848,0.7981
849,0.7934
850,0.7195
851,0.7852
852,0.7809
853,0.7776
854,0.6863
855,0.7363
856,0.7852
857,0.8003
858,0.8007
859,0.8008
860,0.7982
861,0.7974
862,0.8039
863,0.809
864,0.7919
865,0.7793
866,0.6871
867,0.7412
868,0.7768
869,0.7693
870,0.7841
871,0.7733
872,0.784
873,0.7765
874,0.7631
875,0.7524
876,0.7737
877,0.7767
878,0.7739
879,0.7613
880,0.764
881,0.7391
882,0.7587
883,0.7563
884,0.7596
885,0.769
886,0.7394
887,0.7421
888,0.7519
889,0.762
890,0.7538
891,0.7555
892,0.7419
893,0.7137
894,0.6949
895,0.665
896,0.6248
897,0.5465
898,0.5889
899,0.4515
900,0.6092
901,0.493
902,0.5504
903,0.5662
904,0.6926
905,0.6705
906,0.637
907,0.5258
908,0.537
909,0.5795
910,0.5152
911,0.5493
912,0.5674
913,0.5174
914,0.5169
915,0.5583
916,0.4763
917,0.6012
918,0.4898
919,0.6081
920,0.6137
921,0.6429
922,0.5773
923,0.614
924,0.5951
925,0.5872
926,0.5803
927,0.6492
928,0.4855
929,0.4522
930,0.3591
931,0.3403
932,0.2507
933,0.2072
934,0.1202
935,0.2093
936,0.1349
937,0.1366
938,0.1677
939,0.3324
940,0.3928
941,0.3102
942,0.3379
943,0.2326
944,0.2389
945,0.3074
946,0.163
947,0.31
948,0.2295
949,0.412
950,0.1236
951,0.4038
952,0.2253
953,0.2876
954,0.3546
955,0.2856
956,0.2749
957,0.227
958,0.3855
959,0.3132
960,0.3522
961,0.386
962,0.3699
963,0.4226
964,0.3841
965,0.4217
966,0.4209
967,0.4208
968,0.5448
969,0.5725
970,0.5307
971,0.5963
972,0.5748
973,0.5077
974,0.481
975,0.4942
976,0.4794
977,0.5348
978,0.5155
979,0.5346
980,0.5071
981,0.5969
982,0.5799
983,0.5592
984,0.6171
985,0.5761
986,0.6289
987,0.6195
988,0.6158
989,0.6278
990,0.6141
991,0.6319
992,0.6299
993,0.6187
994,0.6327
995,0.6309
996,0.6286
997,0.6211
998,0.6205
999,0.6204
1000,0.6179
1001,0.6256
1002,0.6122
1003,0.6175
1004,0.6084
1005,0.5735
1006,0.5996
1007,0.6123
1008,0.6119
1009,0.6061
1010,0.6057
1011,0.6089
1012,0.6057
1013,0.6048
1014,0.6075
1015,0.5971
1016,0.5999
1017,0.5933
1018,0.6026
1019,0.5814
1020,0.59
1021,0.5925
1022,0.5825
1023,0.5872
1024,0.5836
1025,0.5895
1026,0.5887
1027,0.586
1028,0.5868
1029,0.5805
1030,0.5842
1031,0.5817
1032,0.5823
1033,0.5725
1034,0.576
1035,0.578
1036,0.5779
1037,0.572
1038,0.5694
1039,0.5734
1040,0.5696
1041,0.5698
1042,0.5701
1043,0.5645
1044,0.5672
1045,0.5641
1046,0.5495
1047,0.558
1048,0.563
1049,0.5599
1050,0.5563
1051,0.557
1052,0.5537
1053,0.5521
1054,0.5499
1055,0.5517
1056,0.5501
1057,0.5489
1058,0.5433
1059,0.5269
1060,0.5415
1061,0.5292
1062,0.5391
1063,0.5304
1064,0.5387
1065,0.5364
1066,0.5263
1067,0.5292
1068,0.5285
1069,0.5003
1070,0.5162
1071,0.5265
1072,0.5256
1073,0.5156
1074,0.531
1075,0.5065
1076,0.5254
1077,0.5168
1078,0.5159
1079,0.5172
1080,0.5111
1081,0.4972
1082,0.5045
1083,0.512
1084,0.4954
1085,0.5082
1086,0.4751
1087,0.486
1088,0.5084
1089,0.4966
1090,0.4768
1091,0.5047
1092,0.4987
1093,0.4385
1094,0.4632
1095,0.4471
1096,0.4325
1097,0.4968
1098,0.4326
1099,0.4366
1100,0.418
1101,0.4277
1102,0.4035
1103,0.4016
1104,0.4021
1105,0.4362
1106,0.3421
1107,0.4153
1108,0.357
1109,0.3564
1110,0.4132
1111,0.2868
1112,0.3573
1113,0.2326
1114,0.2597
1115,0.2166
1116,0.1748
1117,0.06927
1118,0.1888
1119,0.09843
1120,0.1234
1121,0.1615
1122,0.07113
1123,0.1115
1124,0.09463
1125,0.1256
1126,0.04498
1127,0.1369
1128,0.08648
1129,0.09231
1130,0.06156
1131,0.2569
1132,0.2037
1133,0.1336
1134,0.03645
1135,0.01351
1136,0.1123
1137,0.2505
1138,0.1772
1139,0.2598
1140,0.223
1141,0.1686
1142,0.196
1143,0.2715
1144,0.09896
1145,0.1276
1146,0.1377
1147,0.05179
1148,0.2365
1149,0.1908
1150,0.1064
1151,0.1777
1152,0.2162
1153,0.208
1154,0.1247
1155,0.2733
1156,0.2453
1157,0.2746
1158,0.2721
1159,0.2941
1160,0.2503
1161,0.3033
1162,0.3056
1163,0.4076
1164,0.3507
1165,0.3371
1166,0.3274
1167,0.3579
1168,0.365
1169,0.3682
1170,0.3997
1171,0.3906
1172,0.3971
1173,0.398
1174,0.2932
1175,0.3945
1176,0.4163
1177,0.4121
1178,0.3152
1179,0.4226
1180,0.3854
1181,0.3976
1182,0.2833
1183,0.3836
1184,0.3676
1185,0.3568
1186,0.4173
1187,0.3991
1188,0.2939
1189,0.3641
1190,0.4049
1191,0.3912
1192,0.4146
1193,0.3981
1194,0.4109
1195,0.3917
1196,0.3781
1197,0.4182
1198,0.3805
1199,0.3205
1200,0.3931
1201,0.3838
1202,0.3836
1203,0.3807
1204,0.3184
1205,0.3834
1206,0.4217
1207,0.3773
1208,0.3801
1209,0.3637
1210,0.3979
1211,0.3704
1212,0.3732
1213,0.4122
1214,0.3812
1215,0.3756
1216,0.4095
1217,0.4
1218,0.4033
1219,0.3926
1220,0.4026
1221,0.409
1222,0.3969
1223,0.3905
1224,0.3942
1225,0.4066
1226,0.4118
1227,0.381
1228,0.4105
1229,0.4111
1230,0.4049
1231,0.4154
1232,0.4105
1233,0.3998
1234,0.414
1235,0.4095
1236,0.4132
1237,0.4082
1238,0.4123
1239,0.4077
1240,0.4061
1241,0.4072
1242,0.4077
1243,0.4035
1244,0.4015
1245,0.4027
1246,0.4053
1247,0.4036
1248,0.4047
1249,0.4057
1250,0.4035
1251,0.3996
1252,0.3982
1253,0.3955
1254,0.3919
1255,0.3982
1256,0.3891
1257,0.3848
1258,0.3933
1259,0.3778
1260,0.3813
1261,0.3641
1262,0.3502
1263,0.3542
1264,0.329
1265,0.3503
1266,0.3412
1267,0.3438
1268,0.3283
1269,0.219
1270,0.3433
1271,0.3616
1272,0.3621
1273,0.3599
1274,0.3598
1275,0.3653
1276,0.3695
1277,0.3722
1278,0.379
1279,0.3763
1280,0.3741
1281,0.3665
1282,0.3307
1283,0.3612
1284,0.3732
1285,0.3761
1286,0.3789
1287,0.3746
1288,0.3726
1289,0.3631
1290,0.3665
1291,0.371
1292,0.3514
1293,0.3664
1294,0.3591
1295,0.3596
1296,0.3456
1297,0.3296
1298,0.3482
1299,0.3631
1300,0.313
1301,0.3224
1302,0.3479
1303,0.3082
1304,0.2664
1305,0.3416
1306,0.3422
1307,0.2727
1308,0.3085
1309,0.3417
1310,0.2686
1311,0.2974
1312,0.2961
1313,0.2796
1314,0.257
1315,0.2551
1316,0.2892
1317,0.2786
1318,0.2973
1319,0.2399
1320,0.2312
1321,0.2667
1322,0.2699
1323,0.2082
1324,0.2347
1325,0.2879
1326,0.2508
1327,0.2381
1328,0.2099
1329,0.1591
1330,0.2052
1331,0.1299
1332,0.1308
1333,0.182
1334,0.1518
1335,0.2071
1336,0.1645
1337,0.1476
1338,0.1597
1339,0.1587
1340,0.1511
1341,0.153
1342,0.1598
1343,0.1142
1344,0.06805
1345,0.09806
1346,0.05238
1347,0.05413
1348,0.004278
1349,0.01457
1350,0.01445
1351,0.004177
1352,0.001369
1353,8.68e-05
1354,0.000262
1355,3.258e-06
1356,4.344e-05
1357,6.488e-05
1358,3.794e-06
1359,6.648e-07
1360,1.937e-06
1361,4.362e-09
1362,1.64e-11
1363,2.858e-06
1364,1.231e-06
1365,8.243e-12
1366,1.158e-05
1367,4.507e-06
1368,1.344e-13
1369,4.683e-07
1370,2.648e-07
1371,1.79e-08
1372,2.493e-06
1373,4.023e-05
1374,0.0001623
1375,0.000293
1376,0.0002333
1377,0.0001112
1378,0.001005
1379,4.729e-05
1380,7.399e-05
1381,2.152e-06
1382,2.331e-06
1383,3.998e-08
1384,5.605e-07
1385,1.898e-06
1386,2.291e-06
1387,0.0001807
1388,3.657e-06
1389,0.0005277
1390,0.0004481
1391,0.0003124
1392,2.161e-05
1393,0.0001053
1394,6.868e-05
1395,6.109e-07
1396,5.761e-09
1397,4.462e-05
1398,0.001155
1399,0.0007388
1400,2.962e-09
1401,9.601e-09
1402,0.00167
1403,0.002166
1404,0.0006725
1405,3.323e-07
1406,0.001862
1407,0.000159
1408,0.001502
1409,0.0005642
1410,0.0004252
1411,0.001926
1412,0.002405
1413,0.02127
1414,0.0003317
1415,0.0001675
1416,0.0324
1417,0.01072
1418,0.01236
1419,0.001956
1420,0.007544
1421,0.008359
1422,0.04222
1423,0.008411
1424,0.01549
1425,0.02359
1426,0.02536
1427,0.04519
1428,0.004164
1429,0.0347
1430,0.05621
1431,0.04578
1432,0.002303
1433,0.03273
1434,0.01915
1435,0.01957
1436,0.03504
1437,0.02731
1438,0.01212
1439,0.04664
1440,0.03619
1441,0.02907
1442,0.0332
1443,0.0412
1444,0.05648
1445,0.04549
1446,0.02113
1447,0.03313
1448,0.1057
1449,0.09335
1450,0.02509
1451,0.01032
1452,0.05705
1453,0.07499
1454,0.1258
1455,0.06053
1456,0.08098
1457,0.107
1458,0.1247
1459,0.1491
1460,0.07818
1461,0.08263
1462,0.1195
1463,0.03959
1464,0.1389
1465,0.08549
1466,0.05972
1467,0.03304
1468,0.07048
1469,0.08686
1470,0.04553
1471,0.01637
1472,0.04288
1473,0.06433
1474,0.08917
1475,0.1689
1476,0.06304
1477,0.06392
1478,0.05819
1479,0.1099
1480,0.0556
1481,0.1056
1482,0.05363
1483,0.1361
1484,0.1259
1485,0.1146
1486,0.1131
1487,0.05561
1488,0.08632
1489,0.1737
1490,0.16
1491,0.181
1492,0.1506
1493,0.1663
1494,0.185
1495,0.1672
1496,0.1544
1497,0.208
1498,0.1737
1499,0.1992
1500,0.2294
1501,0.242
1502,0.2138
1503,0.1694
1504,0.1469
1505,0.1676
1506,0.2356
1507,0.2326
1508,0.2226
1509,0.1706
1510,0.2475
1511,0.2419
1512,0.2383
1513,0.221
1514,0.206
1515,0.2432
1516,0.2348
1517,0.2281
1518,0.2306
1519,0.2233
1520,0.242
1521,0.252
1522,0.2414
1523,0.2566
1524,0.2524
1525,0.2368
1526,0.2448
1527,0.2402
1528,0.256
1529,0.2498
1530,0.2336
1531,0.2471
1532,0.2553
1533,0.2542
1534,0.2467
1535,0.2448
1536,0.252
1537,0.2508
1538,0.2496
1539,0.2505
1540,0.2431
1541,0.247
1542,0.2472
1543,0.2498
1544,0.2499
1545,0.2544
1546,0.2524
1547,0.2508
1548,0.245
1549,0.2511
1550,0.2479
1551,0.2486
1552,0.2498
1553,0.2493
1554,0.2433
1555,0.2459
1556,0.2418
1557,0.2488
1558,0.2468
1559,0.2465
1560,0.2443
1561,0.2483
1562,0.246
1563,0.2452
1564,0.2416
1565,0.2458
1566,0.2414
1567,0.242
1568,0.2366
1569,0.2342
1570,0.2225
1571,0.2164
1572,0.2188
1573,0.2154
1574,0.2222
1575,0.2206
1576,0.2271
1577,0.1989
1578,0.2165
1579,0.2179
1580,0.2252
1581,0.229
1582,0.2228
1583,0.2279
1584,0.2293
1585,0.2382
1586,0.2354
1587,0.233
1588,0.2312
1589,0.2139
1590,0.2227
1591,0.2228
1592,0.2323
1593,0.2379
1594,0.236
1595,0.2379
1596,0.2253
1597,0.2275
1598,0.2342
1599,0.223
1600,0.2195
1601,0.2058
1602,0.2067
1603,0.2065
1604,0.2107
1605,0.2184
1606,0.2226
1607,0.2149
1608,0.2121
1609,0.2097
1610,0.2008
1611,0.2093
1612,0.2129
1613,0.2189
1614,0.22
1615,0.2224
1616,0.2127
1617,0.2165
1618,0.2247
1619,0.2224
1620,0.2164
1621,0.2163
1622,0.2193
1623,0.2238
1624,0.2241
1625,0.2196
1626,0.2213
1627,0.2224
1628,0.2228
1629,0.2229
1630,0.2185
1631,0.2199
1632,0.2201
1633,0.2149
1634,0.2151
1635,0.2159
1636,0.2175
1637,0.2098
1638,0.2033
1639,0.2036
1640,0.1987
1641,0.203
1642,0.2042
1643,0.1989
1644,0.2068
1645,0.2017
1646,0.2009
1647,0.2106
1648,0.2001
1649,0.2023
1650,0.2084
1651,0.1927
1652,0.2071
1653,0.2062
1654,0.1995
1655,0.2058
1656,0.2045
1657,0.2057
1658,0.2083
1659,0.2048
1660,0.2068
1661,0.2074
1662,0.2029
1663,0.206
1664,0.2048
1665,0.196
1666,0.1649
1667,0.195
1668,0.1989
1669,0.1995
1670,0.2056
1671,0.2029
1672,0.1961
1673,0.2006
1674,0.2001
1675,0.1981
1676,0.1962
1677,0.197
1678,0.194
1679,0.1977
1680,0.1908
1681,0.1804
1682,0.1891
1683,0.1941
1684,0.1837
1685,0.198
1686,0.1953
1687,0.1902
1688,0.1952
1689,0.1925
1690,0.1907
1691,0.1789
1692,0.1924
1693,0.1964
1694,0.1903
1695,0.1949
1696,0.1945
1697,0.1678
1698,0.1928
1699,0.1911
1700,0.1857
1702,0.1897
1705,0.1839
1710,0.1747
1715,0.1766
1720,0.1742
1725,0.1655
1730,0.1623
1735,0.1507
1740,0.1569
1745,0.1445
1750,0.1543
1755,0.1429
1760,0.1487
1765,0.1242
1770,0.1325
1775,0.1074
1780,0.09406
1785,0.07209
1790,0.08324
1795,0.04399
1800,0.02985
1805,0.0139
1810,0.009099
1815,0.003083
1820,0.0009283
1825,0.001198
1830,4.9e-06
1835,6.046e-06
1840,5.911e-08
1845,5.907e-06
1850,2.829e-06
1855,2.68e-07
1860,1.052e-05
1865,1.604e-05
1870,2.526e-10
1875,4.28e-10
1880,7.339e-05
1885,4.16e-05
1890,0.0002118
1895,0.0001229
1900,8.2e-07
1905,5.389e-07
1910,2.194e-05
1915,1.899e-05
1920,0.0004291
1925,0.0008912
1930,0.0005259
1935,0.00342
1940,0.003124
1945,0.01034
1950,0.01591
1955,0.009548
1960,0.02083
1965,0.02715
1970,0.04641
1975,0.06446
1980,0.07104
1985,0.07823
1990,0.08129
1995,0.07711
2000,0.03626
2005,0.01427
2010,0.03779
2015,0.02522
2020,0.04269
2025,0.07039
2030,0.08054
2035,0.0917
2040,0.08524
2045,0.08659
2050,0.06472
2055,0.05228
2060,0.06593
2065,0.05898
2070,0.06256
2075,0.07386
2080,0.08278
2085,0.08116
2090,0.08497
2095,0.0856
2100,0.08216
2105,0.08883
2110,0.08549
2115,0.08744
2120,0.08353
2125,0.08454
2130,0.08564
2135,0.0859
2140,0.08659
2145,0.08538
2150,0.08076
2155,0.08095
2160,0.08032
2165,0.07283
2170,0.07826
2175,0.07678
2180,0.07809
2185,0.07119
2190,0.0755
2195,0.07544
2200,0.06782
2205,0.07061
2210,0.07579
2215,0.07283
2220,0.07426
2225,0.07209
2230,0.07239
2235,0.07099
2240,0.06987
2245,0.06767
2250,0.06881
2255,0.06468
2260,0.06397
2265,0.0652
2270,0.062
2275,0.06119
2280,0.06347
2285,0.06031
2290,0.06047
2295,0.0586
2300,0.0562
2305,0.05657
2310,0.06125
2315,0.05561
2320,0.04969
2325,0.0539
2330,0.05443
2335,0.05555
2340,0.04383
2345,0.04915
2350,0.03969
2355,0.0454
2360,0.0481
2365,0.0474
2370,0.02932
2375,0.04225
2380,0.04085
2385,0.02956
2390,0.03518
2395,0.03859
2400,0.04206
2405,0.03229
2410,0.03253
2415,0.02628
2420,0.0256
2425,0.03185
2430,0.04293
2435,0.01435
2440,0.04171
2445,0.02008
2450,0.01315
2455,0.02401
2460,0.03223
2465,0.02334
2470,0.01618
2475,0.01592
2480,0.007782
2485,0.005433
2490,0.003401
2495,0.002788
2500,0.006843
2505,0.001472
2510,0.002147
2515,0.0005026
2520,0.000359
2525,4.012e-05
2530,6.169e-07
2535,1.698e-07
2540,3.658e-07
2545,5.219e-11
2550,2.747e-13
2555,1.013e-09
2560,3.009e-11
2565,1.548e-14
2570,1.483e-18
2575,1.053e-27
2580,3.722e-22
2585,1.684e-34
2590,5.354e-31
2595,2.226e-33
2600,4.382e-28
2605,5.669e-35
2610,5.816e-34
2615,1.097e-37
2620,5.503e-29
2625,3.778e-28
2630,2.803e-45
2635,3.784e-16
2640,1.14e-16
2645,8.738e-19
2650,1.389e-19
2655,1.281e-27
2660,2.537e-25
2665,1.089e-37
2670,0
2675,0
2680,0
2685,0
2690,1.003e-29
2695,6.997e-33
2700,0
2705,2.919e-42
2710,1.11e-35
2715,3.791e-26
2720,5.605e-45
2725,7.151e-22
2730,5.967e-19
2735,5.398e-21
2740,2.298e-27
2745,1.299e-23
2750,1.653e-28
2755,6.726e-44
2760,0
2765,2.653e-27
2770,8.292e-24
2775,4.013e-38
2780,4.807e-34
2785,3.872e-27
2790,1.203e-16
2795,3.58e-16
2800,1.626e-12
2805,6.657e-14
2810,3.967e-10
2815,2.828e-10
2820,2.026e-11
2825,1.734e-07
2830,3.839e-06
2835,2.098e-10
2840,1.931e-07
2845,3.992e-05
2850,1.137e-06
2855,4.387e-07
2860,2.461e-05
2865,0.0001624
2870,6.165e-06
2875,0.0003832
2880,0.0002409
2885,0.0004412
2890,0.0001815
2895,0.002605
2900,0.0007951
2905,0.000109
2910,0.002673
2915,0.001237
2920,0.002845
2925,0.001065
2930,0.005785
2935,0.006379
2940,0.0016
2945,0.001424
2950,0.005137
2955,0.002295
2960,0.004515
2965,0.007304
2970,0.0003463
2975,0.0008396
2980,0.001314
2985,0.006838
2990,0.01009
2995,0.0042
3000,0.007708
3005,0.00284
3010,0.006729
3015,0.005459
3020,0.0006231
3025,0.007374
3030,0.005971
3035,0.002456
3040,0.00199
3045,0.004138
3050,0.001015
3055,0.0002848
3060,0.006195
3065,0.002863
3070,0.00172
