wavelength_nm,irradiance_W_m2_nm
574,1.382
575,1.352
576,1.341
577,1.375
578,1.331
579,1.349
580,1.37
581,1.375
582,1.395
583,1.409
584,1.406
585,1.394
586,1.361
587,1.394
588,1.371
589,1.202
590,1.277
591,1.355
592,1.333
593,1.343
594,1.34
595,1.327
596,1.354
597,1.36
598,1.34
599,1.338
600,1.347
601,1.328
602,1.308
603,1.335
604,1.358
605,1.355
606,1.349
607,1.357
608,1.353
609,1.343
610,1.337
611,1.331
612,1.351
613,1.332
614,1.292
615,1.34
616,1.304
617,1.288
618,1.337
619,1.344
620,1.345
621,1.351
622,1.303
623,1.294
624,1.29
625,1.282
626,1.282
627,1.322
628,1.265
629,1.3
630,1.282
631,1.3
632,1.254
633,1.331
634,1.309
635,1.325
636,1.294
637,1.338
638,1.345
639,1.339
640,1.311
641,1.312
642,1.314
643,1.328
644,1.322
645,1.333
646,1.301
647,1.305
648,1.297
649,1.256
650,1.251
651,1.327
652,1.292
653,1.316
654,1.3
655,1.248
656,1.092
657,1.142
658,1.273
659,1.276
660,1.283
661,1.275
662,1.263
663,1.265
664,1.277
665,1.299
666,1.298
667,1.289
668,1.293
669,1.315
670,1.297
671,1.295
672,1.277
673,1.288
674,1.286
675,1.275
676,1.29
677,1.278
678,1.285
679,1.274
680,1.276
681,1.272
682,1.278
683,1.264
684,1.256
685,1.257
686,1.229
687,0.9456
688,1.066
689,1.072
690,1.115
691,1.154
692,1.183
693,1.19
694,1.189
695,1.198
696,1.199
697,1.236
698,1.217
699,1.211
700,1.202
701,1.192
702,1.187
703,1.194
704,1.214
705,1.229
706,1.218
707,1.212
708,1.208
709,1.206
710,1.217
711,1.213
712,1.202
713,1.191
714,1.201
715,1.167
716,1.183
717,1.092
718,1.047
719,0.9533
720,1.014
721,1.069
722,1.165
723,1.106
724,1.055
725,1.048
726,1.074
727,1.072
728,1.049
729,1.029
730,1.101
731,1.055
732,1.111
733,1.126
734,1.157
735,1.144
736,1.133
737,1.132
738,1.14
739,1.108
740,1.13
741,1.122
742,1.12
743,1.143
744,1.15
745,1.148
746,1.146
747,1.146
748,1.139
749,1.136
750,1.134
751,1.129
752,1.133
753,1.128
754,1.142
755,1.139
756,1.125
757,1.125
758,1.132
759,1.103
760,0.3212
761,0.204
762,0.7028
763,0.4308
764,0.576
765,0.7014
766,0.802
767,0.9299
768,1.04
769,1.048
770,1.073
771,1.078
772,1.086
773,1.085
774,1.085
775,1.085
776,1.088
777,1.081
778,1.08
779,1.085
780,1.073
781,1.071
782,1.076
783,1.072
784,1.065
785,1.07
786,1.072
787,1.065
788,1.055
789,1.054
790,1.031
791,1.036
792,1.025
793,1.019
794,1.017
795,1.016
796,1.012
797,1.028
798,1.035
799,1.018
800,1.005
801,1.019
802,1.02
803,1.002
804,1.013
805,0.9871
806,1.022
807,1.013
808,1.008
809,0.987
810,0.9935
811,0.9942
812,0.9799
813,0.9694
814,0.9074
815,0.9
816,0.858
817,0.8685
818,0.8458
819,0.8914
820,0.8645
821,0.9501
822,0.9166
823,0.7346
824,0.9167
825,0.9295
826,0.9114
827,0.943
828,0.8609
829,0.9047
830,0.898
831,0.9029
832,0.8849
833,0.9134
834,0.9056
835,0.9448
836,0.9322
837,0.9495
838,0.9467
839,0.9413
840,0.953
841,0.951
842,0.9342
843,0.9374
844,0.9228
845,0.947
846,0.9486
847,0.9219
848,0.9245
849,0.9189
850,0.8326
851,0.9105
852,0.9045
853,0.8984
854,0.7944
855,0.8498
856,0.9071
857,0.9228
858,0.9238
859,0.9229
860,0.9191
861,0.9182
862,0.9251
863,0.9308
864,0.911
865,0.8962
866,0.79
867,0.8519
868,0.8927
869,0.8837
870,0.9006
871,0.8879
872,0.9
873,0.8911
874,0.8756
875,0.8632
876,0.8876
877,0.8906
878,0.8876
879,0.8729
880,0.8757
881,0.848
882,0.8705
883,0.8669
884,0.8707
885,0.8812
886,0.8506
887,0.851
888,0.8646
889,0.8718
890,0.8664
891,0.8664
892,0.8549
893,0.83
894,0.8197
895,0.8013
896,0.7749
897,0.7112
898,0.7415
899,0.6072
900,0.7487
901,0.6602
902,0.6891
903,0.7189
904,0.8195
905,0.8013
906,0.7708
907,0.6822
908,0.6908
909,0.7203
910,0.6767
911,0.6997
912,0.7127
913,0.6795
914,0.6774
915,0.7131
916,0.6381
917,0.7439
918,0.654
919,0.7474
920,0.7474
921,0.7652
922,0.7138
923,0.7308
924,0.7327
925,0.7275
926,0.7144
927,0.7744
928,0.652
929,0.624
930,0.5395
931,0.5028
932,0.4102
933,0.3682
934,0.277
935,0.3607
936,0.2677
937,0.2848
938,0.3305
939,0.499
940,0.5579
941,0.4805
942,0.4966
943,0.388
944,0.3747
945,0.4702
946,0.3012
947,0.4796
948,0.3774
949,0.5949
950,0.2684
951,0.5761
952,0.3891
953,0.4498
954,0.5079
955,0.4507
956,0.4155
957,0.3909
958,0.5175
959,0.4644
960,0.5108
961,0.5335
962,0.5199
963,0.5655
964,0.5239
965,0.5576
966,0.5707
967,0.5765
968,0.6568
969,0.6854
970,0.6562
971,0.6992
972,0.681
973,0.6377
974,0.6086
975,0.6135
976,0.6128
977,0.6506
978,0.6393
979,0.6516
980,0.6307
981,0.6944
982,0.6844
983,0.6677
984,0.7051
985,0.6787
986,0.7122
987,0.7066
988,0.7029
989,0.706
990,0.6992
991,0.7111
992,0.7078
993,0.7013
994,0.71
995,0.7068
996,0.7055
997,0.6963
998,0.6958
999,0.6954
1000,0.6941
1001,0.7007
1002,0.6924
1003,0.6919
1004,0.6833
1005,0.6416
1006,0.672
1007,0.6853
1008,0.6862
1009,0.6808
1010,0.6811
1011,0.6808
1012,0.6785
1013,0.6756
1014,0.6785
1015,0.6671
1016,0.6702
1017,0.663
1018,0.6724
1019,0.6511
1020,0.6586
1021,0.6608
1022,0.6504
1023,0.6557
1024,0.6544
1025,0.6571
1026,0.6567
1027,0.6536
1028,0.6546
1029,0.6477
1030,0.6506
1031,0.6481
1032,0.6482
1033,0.6373
1034,0.641
1035,0.643
1036,0.6431
1037,0.6363
1038,0.6333
1039,0.6378
1040,0.6335
1041,0.6337
1042,0.634
1043,0.6277
1044,0.6307
1045,0.6272
1046,0.6109
1047,0.6203
1048,0.626
1049,0.6226
1050,0.6187
1051,0.6193
1052,0.6157
1053,0.614
1054,0.6116
1055,0.6138
1056,0.6121
1057,0.6108
1058,0.6048
1059,0.5866
1060,0.6029
1061,0.5892
1062,0.6005
1063,0.591
1064,0.5998
1065,0.5981
1066,0.5859
1067,0.5895
1068,0.5892
1069,0.5578
1070,0.5767
1071,0.5853
1072,0.5866
1073,0.5747
1074,0.5894
1075,0.5695
1076,0.5838
1077,0.5783
1078,0.5787
1079,0.5737
1080,0.5744
1081,0.5597
1082,0.5623
1083,0.5693
1084,0.5607
1085,0.5689
1086,0.5481
1087,0.5464
1088,0.5669
1089,0.5603
1090,0.5447
1091,0.565
1092,0.5557
1093,0.5147
1094,0.5201
1095,0.5186
1096,0.5099
1097,0.5531
1098,0.5107
1099,0.5122
1100,0.5047
1101,0.5119
1102,0.4895
1103,0.4927
1104,0.4925
1105,0.5163
1106,0.4485
1107,0.4987
1108,0.4561
1109,0.4594
1110,0.5063
1111,0.389
1112,0.4615
1113,0.3435
1114,0.373
1115,0.3121
1116,0.2877
1117,0.1734
1118,0.2994
1119,0.1906
1120,0.2369
1121,0.285
1122,0.1656
1123,0.218
1124,0.1853
1125,0.2364
1126,0.1269
1127,0.2519
1128,0.1984
1129,0.2006
1130,0.165
1131,0.3903
1132,0.3212
1133,0.2498
1134,0.106
1135,0.04465
1136,0.2305
1137,0.3839
1138,0.2869
1139,0.3647
1140,0.3329
1141,0.2828
1142,0.3068
1143,0.391
1144,0.1898
1145,0.2427
1146,0.2588
1147,0.143
1148,0.3441
1149,0.2991
1150,0.2049
1151,0.2847
1152,0.3288
1153,0.2981
1154,0.2389
1155,0.3755
1156,0.3476
1157,0.3752
1158,0.367
1159,0.3827
1160,0.35
1161,0.3996
1162,0.4023
1163,0.4749
1164,0.4359
1165,0.4236
1166,0.4157
1167,0.4404
1168,0.4424
1169,0.4385
1170,0.4647
1171,0.4581
1172,0.4635
1173,0.4633
1174,0.3821
1175,0.4564
1176,0.4675
1177,0.4702
1178,0.3931
1179,0.4724
1180,0.4507
1181,0.4595
1182,0.3628
1183,0.4387
1184,0.4324
1185,0.4285
1186,0.4709
1187,0.4588
1188,0.3765
1189,0.423
1190,0.4581
1191,0.4536
1192,0.4669
1193,0.4541
1194,0.4647
1195,0.4506
1196,0.4415
1197,0.4665
1198,0.4348
1199,0.3884
1200,0.4483
1201,0.4446
1202,0.442
1203,0.436
1204,0.3837
1205,0.4381
1206,0.465
1207,0.4359
1208,0.4319
1209,0.4143
1210,0.4472
1211,0.4229
1212,0.4324
1213,0.4572
1214,0.4369
1215,0.4332
1216,0.4538
1217,0.4475
1218,0.4476
1219,0.4383
1220,0.4467
1221,0.4508
1222,0.4412
1223,0.4351
1224,0.4409
1225,0.4478
1226,0.4512
1227,0.4274
1228,0.4483
1229,0.4499
1230,0.445
1231,0.4509
1232,0.4456
1233,0.4407
1234,0.4477
1235,0.4439
1236,0.4469
1237,0.4439
1238,0.4458
1239,0.4408
1240,0.4386
1241,0.4414
1242,0.4404
1243,0.4356
1244,0.4339
1245,0.4348
1246,0.4375
1247,0.436
1248,0.4378
1249,0.4381
1250,0.4358
1251,0.432
1252,0.4301
1253,0.4278
1254,0.4252
1255,0.4304
1256,0.4218
1257,0.4174
1258,0.4259
1259,0.411
1260,0.4148
1261,0.3991
1262,0.3852
1263,0.3902
1264,0.366
1265,0.3854
1266,0.3774
1267,0.3794
1268,0.3643
1269,0.2604
1270,0.3786
1271,0.3962
1272,0.396
1273,0.3938
1274,0.3937
1275,0.3982
1276,0.4025
1277,0.4064
1278,0.4102
1279,0.4088
1280,0.4068
1281,0.3977
1282,0.3567
1283,0.3899
1284,0.4045
1285,0.4067
1286,0.4089
1287,0.4071
1288,0.4047
1289,0.3985
1290,0.3976
1291,0.4011
1292,0.3897
1293,0.3999
1294,0.3932
1295,0.3934
1296,0.3849
1297,0.3734
1298,0.3836
1299,0.3947
1300,0.3601
1301,0.3704
1302,0.3824
1303,0.3568
1304,0.3261
1305,0.3795
1306,0.3809
1307,0.334
1308,0.3524
1309,0.3793
1310,0.3278
1311,0.3462
1312,0.3444
1313,0.3328
1314,0.3133
1315,0.3181
1316,0.3397
1317,0.3299
1318,0.3424
1319,0.3076
1320,0.2873
1321,0.3214
1322,0.3296
1323,0.2764
1324,0.3013
1325,0.3379
1326,0.3118
1327,0.3002
1328,0.2688
1329,0.2279
1330,0.2778
1331,0.2062
1332,0.1989
1333,0.2625
1334,0.2188
1335,0.2746
1336,0.2333
1337,0.2165
1338,0.2296
1339,0.2274
1340,0.2104
1341,0.2237
1342,0.245
1343,0.1989
1344,0.1313
1345,0.1737
1346,0.1247
1347,0.1346
1348,0.02737
1349,0.06519
1350,0.05696
1351,0.03355
1352,0.0209
1353,0.004205
1354,0.007318
1355,0.000583
1356,0.002954
1357,0.003661
1358,0.0006762
1359,0.0003623
1360,0.0005415
1361,2.004e-05
1362,3.882e-07
1363,0.0007187
1364,0.0004425
1365,9.953e-07
1366,0.002299
1367,0.001026
1368,2.049e-07
1369,0.0003032
1370,0.0002317
1371,3.988e-05
1372,0.0007433
1373,0.003101
1374,0.006528
1375,0.01019
1376,0.00733
1377,0.004551
1378,0.01791
1379,0.002125
1380,0.003469
1381,0.0002508
1382,0.0006521
1383,2.639e-05
1384,0.0003389
1385,0.0002917
1386,0.0007134
1387,0.005147
1388,0.0003434
1389,0.01354
1390,0.01119
1391,0.009424
1392,0.001584
1393,0.004494
1394,0.004677
1395,0.0001494
1396,2.09e-05
1397,0.002981
1398,0.01706
1399,0.01385
1400,2.053e-05
1401,2.466e-05
1402,0.01816
1403,0.02342
1404,0.008374
1405,0.0002336
1406,0.01869
1407,0.003021
1408,0.01866
1409,0.009691
1410,0.008865
1411,0.021
1412,0.02091
1413,0.05927
1414,0.006494
1415,0.004399
1416,0.08587
1417,0.044
1418,0.05431
1419,0.01174
1420,0.03693
1421,0.0394
1422,0.1071
1423,0.02971
1424,0.05011
1425,0.07495
1426,0.07126
1427,0.1031
1428,0.02798
1429,0.08277
1430,0.1168
1431,0.09642
1432,0.01706
1433,0.07437
1434,0.05021
1435,0.0618
1436,0.09458
1437,0.06771
1438,0.04417
1439,0.1019
1440,0.08567
1441,0.08448
1442,0.09037
1443,0.09476
1444,0.1147
1445,0.1041
1446,0.05926
1447,0.08941
1448,0.1701
1449,0.1662
1450,0.07398
1451,0.04041
1452,0.1184
1453,0.1428
1454,0.1921
1455,0.1148
1456,0.1537
1457,0.1753
1458,0.1808
1459,0.2176
1460,0.1326
1461,0.1475
1462,0.1899
1463,0.08845
1464,0.2047
1465,0.1311
1466,0.1195
1467,0.08909
1468,0.1342
1469,0.1549
1470,0.1106
1471,0.05452
1472,0.1036
1473,0.1245
1474,0.1446
1475,0.2298
1476,0.1158
1477,0.1221
1478,0.1073
1479,0.1678
1480,0.1094
1481,0.1663
1482,0.0978
1483,0.1993
1484,0.1773
1485,0.1745
1486,0.1741
1487,0.1101
1488,0.1352
1489,0.2313
1490,0.2062
1491,0.2204
1492,0.2068
1493,0.2217
1494,0.2315
1495,0.2168
1496,0.2032
1497,0.2409
1498,0.2251
1499,0.2441
1500,0.2634
1501,0.2714
1502,0.2528
1503,0.2128
1504,0.1954
1505,0.2081
1506,0.2602
1507,0.261
1508,0.2545
1509,0.2146
1510,0.2715
1511,0.2685
1512,0.2627
1513,0.2524
1514,0.2409
1515,0.2659
1516,0.2598
1517,0.256
1518,0.2581
1519,0.2521
1520,0.2655
1521,0.2688
1522,0.262
1523,0.273
1524,0.2708
1525,0.2584
1526,0.2666
1527,0.2619
1528,0.2728
1529,0.2683
1530,0.252
1531,0.266
1532,0.2707
1533,0.2685
1534,0.2619
1535,0.262
1536,0.2675
1537,0.2676
1538,0.2634
1539,0.2657
1540,0.2567
1541,0.261
1542,0.2629
1543,0.264
1544,0.2656
1545,0.2681
1546,0.2668
1547,0.2643
1548,0.2581
1549,0.264
1550,0.2609
1551,0.2618
1552,0.2642
1553,0.2622
1554,0.2562
1555,0.2586
1556,0.2544
1557,0.2615
1558,0.2595
1559,0.2591
1560,0.2569
1561,0.261
1562,0.2592
1563,0.2581
1564,0.2542
1565,0.2583
1566,0.2539
1567,0.2544
1568,0.2493
1569,0.2472
1570,0.2366
1571,0.2321
1572,0.2343
1573,0.2308
1574,0.2367
1575,0.2329
1576,0.2409
1577,0.2122
1578,0.231
1579,0.2332
1580,0.2397
1581,0.2432
1582,0.236
1583,0.2415
1584,0.2416
1585,0.2506
1586,0.2479
1587,0.2452
1588,0.2424
1589,0.2242
1590,0.2337
1591,0.2337
1592,0.2442
1593,0.2494
1594,0.2479
1595,0.2494
1596,0.2364
1597,0.2393
1598,0.2459
1599,0.2351
1600,0.2322
1601,0.2191
1602,0.2206
1603,0.2202
1604,0.224
1605,0.2303
1606,0.2341
1607,0.2269
1608,0.2255
1609,0.2229
1610,0.2127
1611,0.2214
1612,0.2245
1613,0.2307
1614,0.2311
1615,0.2333
1616,0.223
1617,0.2271
1618,0.2353
1619,0.2333
1620,0.2263
1621,0.2262
1622,0.2293
1623,0.234
1624,0.2343
1625,0.2298
1626,0.2315
1627,0.2325
1628,0.2331
1629,0.2331
1630,0.2284
1631,0.2302
1632,0.2306
1633,0.2256
1634,0.2249
1635,0.2266
1636,0.2276
1637,0.2195
1638,0.2139
1639,0.2133
1640,0.2102
1641,0.2129
1642,0.2141
1643,0.2104
1644,0.2163
1645,0.2124
1646,0.2128
1647,0.2203
1648,0.2116
1649,0.2124
1650,0.2185
1651,0.2043
1652,0.218
1653,0.2163
1654,0.2108
1655,0.2155
1656,0.2152
1657,0.216
1658,0.2179
1659,0.2141
1660,0.2162
1661,0.2174
1662,0.2141
1663,0.2153
1664,0.2146
1665,0.2066
1666,0.1805
1667,0.2056
1668,0.2078
1669,0.2098
1670,0.2147
1671,0.2125
1672,0.2051
1673,0.2094
1674,0.2097
1675,0.2076
1676,0.2059
1677,0.2067
1678,0.2047
1679,0.2064
1680,0.1996
1681,0.189
1682,0.1971
1683,0.2025
1684,0.1964
1685,0.2064
1686,0.2037
1687,0.2004
1688,0.2036
1689,0.2011
1690,0.2003
1691,0.1939
1692,0.2029
1693,0.2046
1694,0.2005
1695,0.2032
1696,0.203
1697,0.1858
1698,0.2013
1699,0.2004
1700,0.196
1702,0.1978
1705,0.1942
1710,0.1859
1715,0.189
1720,0.1855
1725,0.179
1730,0.1763
1735,0.1649
1740,0.1717
1745,0.1613
1750,0.1681
1755,0.1604
1760,0.1635
1765,0.1449
1770,0.1544
1775,0.1352
1780,0.1232
1785,0.105
1790,0.1155
1795,0.07713
1800,0.05243
1805,0.04138
1810,0.03466
1815,0.0196
1820,0.009607
1825,0.01271
1830,0.0006097
1835,0.0006115
1840,4.198e-05
1845,0.001055
1850,0.0005838
1855,0.0001049
1860,0.0007543
1865,0.001172
1870,2.159e-06
1875,2.943e-06
1880,0.002558
1885,0.002056
1890,0.005233
1895,0.003425
1900,0.0001708
1905,0.0001043
1910,0.001495
1915,0.0009058
1920,0.00635
1925,0.00804
1930,0.0061
1935,0.0179
1940,0.01532
1945,0.02672
1950,0.03336
1955,0.02286
1960,0.03713
1965,0.04401
1970,0.06371
1975,0.0833
1980,0.08695
1985,0.09229
1990,0.09674
1995,0.09029
2000,0.04772
2005,0.02274
2010,0.04685
2015,0.03497
2020,0.05313
2025,0.07926
2030,0.0893
2035,0.09747
2040,0.09206
2045,0.09271
2050,0.07225
2055,0.06065
2060,0.07373
2065,0.06661
2070,0.07001
2075,0.07988
2080,0.08776
2085,0.08611
2090,0.08893
2095,0.08949
2100,0.08792
2105,0.0918
2110,0.08927
2115,0.09035
2120,0.08777
2125,0.08802
2130,0.08875
2135,0.08852
2140,0.08889
2145,0.08766
2150,0.08482
2155,0.0846
2160,0.08373
2165,0.07679
2170,0.08138
2175,0.08087
2180,0.08104
2185,0.07706
2190,0.07908
2195,0.07916
2200,0.07283
2205,0.07477
2210,0.07831
2215,0.07613
2220,0.07669
2225,0.07498
2230,0.07469
2235,0.07365
2240,0.07225
2245,0.07052
2250,0.07115
2255,0.06759
2260,0.06697
2265,0.0678
2270,0.06514
2275,0.06438
2280,0.06603
2285,0.06343
2290,0.06353
2295,0.06164
2300,0.0599
2305,0.06023
2310,0.06432
2315,0.05944
2320,0.05472
2325,0.05854
2330,0.05865
2335,0.05908
2340,0.05087
2345,0.05419
2350,0.04694
2355,0.05086
2360,0.05318
2365,0.0533
2370,0.03801
2375,0.04841
2380,0.04868
2385,0.03882
2390,0.04337
2395,0.04571
2400,0.04874
2405,0.04113
2410,0.04196
2415,0.03537
2420,0.03425
2425,0.04048
2430,0.05014
2435,0.02251
2440,0.04902
2445,0.02941
2450,0.02223
2455,0.03454
2460,0.04129
2465,0.0331
2470,0.02588
2475,0.02726
2480,0.01847
2485,0.01476
2490,0.01152
2495,0.01
2500,0.01918
2505,0.00738
2510,0.009001
2515,0.00369
2520,0.003984
2525,0.001211
2530,0.0001184
2535,5.725e-05
2540,0.0001114
2545,4.115e-07
2550,5.045e-07
2555,1.091e-05
2560,2.974e-06
2565,3.214e-08
2570,6.726e-11
2575,3.919e-14
2580,9.106e-12
2585,2.291e-17
2590,7.421e-16
2595,5.409e-17
2600,1.222e-14
2605,1.325e-16
2610,2.3e-17
2615,3.186e-18
2620,3.891e-14
2625,5.469e-15
2630,1.789e-22
2635,2.42e-09
2640,1.885e-09
2645,8.365e-11
2650,1.473e-10
2655,1.093e-14
2660,4.937e-13
2665,9.766e-19
2670,2.333e-31
2675,1.286e-31
2680,1.121e-44
2685,0
2690,9.199e-19
2695,5.792e-19
2700,9.651e-40
2705,1.626e-30
2710,1.666e-21
2715,1.732e-16
2720,1.203e-23
2725,9.884e-12
2730,1.417e-11
2735,1.544e-12
2740,4.926e-14
2745,1.308e-13
2750,5.137e-18
2755,2.388e-30
2760,1.874e-34
2765,1.018e-16
2770,1.11e-14
2775,4.966e-27
2780,1.192e-24
2785,7.075e-19
2790,3.39e-11
2795,3.67e-10
2800,1.548e-08
2805,9.625e-10
2810,8.312e-07
2815,4.334e-07
2820,1.121e-07
2825,3.932e-05
2830,0.0002275
2835,7.344e-07
2840,3.452e-05
2845,0.0007145
2850,9.626e-05
2855,3.338e-05
2860,0.0005687
2865,0.00165
2870,0.0003025
2875,0.002643
2880,0.002071
2885,0.002927
2890,0.001465
2895,0.008017
2900,0.003534
2905,0.001365
2910,0.005238
2915,0.005008
2920,0.007576
2925,0.003808
2930,0.01267
2935,0.01245
2940,0.005426
2945,0.005011
2950,0.01077
2955,0.005506
2960,0.01008
2965,0.01268
2970,0.001695
2975,0.003659
2980,0.004504
2985,0.0127
2990,0.01569
2995,0.008808
3000,0.01287
3005,0.006891
3010,0.0114
3015,0.01111
3020,0.003023
3025,0.01196
3030,0.01042
3035,0.005974
3040,0.005866
3045,0.008554
3050,0.004187
3055,0.001999
3060,0.01085
3065,0.007436
3070,0.005715
3075,0.0102
3080,0.007532
3085,0.005176
3090,0.006844
3095,0.003155
3100,0.008539
3105,0.003335
3110,0.003843
3115,0.006291
3120,0.01475
3125,0.006791
3130,0.009163
3135,0.01578
3140,0.00652
3145,0.0062
3150,0.01112
3155,0.009329
3160,0.01309
3165,0.01653
3170,0.01586
3175,0.01225
3180,0.01364
3185,0.01152
3190,0.00741
3195,0.006296
3200,0.002023
3205,0.001818
3210,0.001201
3215,0.002507
3220,0.004277
3225,0.00131
3230,0.001708
