wavelength_nm,irradiance_W_m2_nm
345.5,0.1636
346,0.1601
346.5,0.1634
347,0.1665
347.5,0.1612
348,0.1609
348.5,0.164
349,0.1583
349.5,0.163
350,0.1805
350.5,0.1944
351,0.1896
351.5,0.183
352,0.179
352.5,0.1695
353,0.1805
353.5,0.199
354,0.2108
354.5,0.2136
355,0.2141
355.5,0.2071
356,0.1947
356.5,0.183
357,0.1613
357.5,0.1636
358,0.1526
358.5,0.1419
359,0.1673
359.5,0.202
360,0.2141
360.5,0.2027
361,0.1869
361.5,0.1834
362,0.1927
362.5,0.2114
363,0.2179
363.5,0.2124
364,0.2204
364.5,0.2187
365,0.2275
365.5,0.2509
366,0.2693
366.5,0.2702
367,0.2657
367.5,0.2611
368,0.2463
368.5,0.2451
369,0.2566
369.5,0.2762
370,0.2805
370.5,0.254
371,0.2585
371.5,0.269
372,0.2523
372.5,0.2407
373,0.2322
373.5,0.2097
374,0.2095
374.5,0.2082
375,0.2226
375.5,0.2465
376,0.2557
376.5,0.2519
377,0.2707
377.5,0.3024
378,0.3263
378.5,0.3185
379,0.2845
379.5,0.2555
380,0.2689
380.5,0.2885
381,0.294
381.5,0.2654
382,0.2266
382.5,0.1963
383,0.1762
383.5,0.1708
384,0.198
384.5,0.2386
385,0.2623
385.5,0.251
386,0.2425
386.5,0.2525
387,0.2551
387.5,0.2517
388,0.2496
388.5,0.2482
389,0.2698
389.5,0.2995
390,0.3146
390.5,0.3176
391,0.3369
391.5,0.3421
392,0.3154
392.5,0.2632
393,0.1908
393.5,0.1519
394,0.1976
394.5,0.2729
395,0.3227
395.5,0.3442
396,0.303
396.5,0.2206
397,0.1711
397.5,0.253
398,0.343
398.5,0.4055
399,0.4311
399.5,0.4448
400,0.4501
401,0.4698
402,0.4894
403,0.4722
404,0.4808
405,0.4699
406,0.4592
407,0.4519
408,0.4727
409,0.5058
410,0.4319
411,0.4844
412,0.5157
413,0.4956
414,0.4911
415,0.5092
416,0.5253
417,0.5132
418,0.4917
419,0.5126
420,0.4705
421,0.5352
422,0.5288
423,0.5128
424,0.5108
425,0.5273
426,0.513
427,0.4963
428,0.5018
429,0.4653
430,0.3717
431,0.3379
432,0.5628
433,0.5244
434,0.4851
435,0.5327
436,0.585
437,0.5977
438,0.5252
439,0.5059
440,0.5806
441,0.5734
442,0.6145
443,0.6239
444,0.6086
445,0.6324
446,0.5675
447,0.6459
448,0.6544
449,0.6535
450,0.6782
451,0.704
452,0.6746
453,0.6235
454,0.6694
455,0.6652
456,0.6878
457,0.6942
458,0.68
459,0.6752
460,0.6715
461,0.6956
462,0.7026
463,0.7055
464,0.6845
465,0.6764
466,0.6911
467,0.6609
468,0.6901
469,0.6936
470,0.6673
471,0.6789
472,0.7146
473,0.6874
474,0.6956
475,0.719
476,0.695
477,0.6998
478,0.723
479,0.7096
480,0.7219
481,0.7223
482,0.7254
483,0.717
484,0.7037
485,0.7017
486,0.5691
487,0.6375
488,0.6903
489,0.6506
490,0.7273
491,0.6994
492,0.6671
493,0.7138
494,0.6971
495,0.7405
496,0.7044
497,0.7168
498,0.6975
499,0.6979
500,0.6958
501,0.6789
502,0.6788
503,0.7104
504,0.6625
505,0.7102
506,0.739
507,0.7072
508,0.6893
509,0.7225
510,0.7039
511,0.7171
512,0.7363
513,0.692
514,0.6775
515,0.6973
516,0.7038
517,0.5737
518,0.6562
519,0.6361
520,0.6947
521,0.6999
522,0.7159
523,0.6749
524,0.7261
525,0.7207
526,0.7008
527,0.6132
528,0.7022
529,0.7351
530,0.7067
531,0.7456
532,0.7323
533,0.654
534,0.7006
535,0.7114
536,0.7419
537,0.6865
538,0.721
539,0.7033
540,0.6792
541,0.6531
542,0.7111
543,0.6995
544,0.7241
545,0.7078
546,0.7013
547,0.7106
548,0.6905
549,0.7121
550,0.7066
551,0.706
552,0.7206
553,0.7002
554,0.714
555,0.718
556,0.7059
557,0.6887
558,0.7038
559,0.666
560,0.678
561,0.7175
562,0.6833
563,0.7093
564,0.6955
565,0.7
566,0.6621
567,0.7058
568,0.6996
569,0.6826
570,0.6831
571,0.6609
572,0.6981
573,0.7011
574,0.6975
575,0.6817
576,0.676
577,0.6931
578,0.6716
579,0.6811
580,0.6924
581,0.6955
582,0.706
583,0.7131
584,0.7115
585,0.7057
586,0.6887
587,0.7039
588,0.6881
589,0.5945
590,0.6323
591,0.6757
592,0.6619
593,0.6711
594,0.6681
595,0.6599
596,0.6798
597,0.6819
598,0.6736
599,0.6736
600,0.6803
601,0.6722
602,0.6621
603,0.6761
604,0.688
605,0.6867
606,0.6831
607,0.687
608,0.6846
609,0.6793
610,0.6762
611,0.6725
612,0.6825
613,0.6727
614,0.6521
615,0.6759
616,0.6579
617,0.6495
618,0.674
619,0.677
620,0.6772
621,0.6801
622,0.6558
623,0.6511
624,0.6487
625,0.6443
626,0.6435
627,0.662
628,0.6266
629,0.6482
630,0.6395
631,0.6499
632,0.6256
633,0.6652
634,0.6547
635,0.6625
636,0.6472
637,0.6691
638,0.6733
639,0.6704
640,0.6562
641,0.6564
642,0.6575
643,0.6642
644,0.6611
645,0.6658
646,0.6468
647,0.6439
648,0.6378
649,0.6179
650,0.621
651,0.6598
652,0.6337
653,0.6534
654,0.646
655,0.6163
656,0.5408
657,0.5654
658,0.6319
659,0.6341
660,0.6381
661,0.6356
662,0.6306
663,0.6315
664,0.6367
665,0.6476
666,0.6469
667,0.642
668,0.644
669,0.655
670,0.6458
671,0.6444
672,0.6353
673,0.6406
674,0.6396
675,0.6343
676,0.6415
677,0.6355
678,0.6387
679,0.6332
680,0.6341
681,0.6315
682,0.6344
683,0.6275
684,0.6233
685,0.6236
686,0.6095
687,0.4419
688,0.5102
689,0.5133
690,0.5375
691,0.5602
692,0.5757
693,0.5723
694,0.5656
695,0.5765
696,0.5754
697,0.6068
698,0.5971
699,0.5852
700,0.5807
701,0.5735
702,0.5737
703,0.5769
704,0.5916
705,0.5977
706,0.5943
707,0.5918
708,0.5898
709,0.5917
710,0.5953
711,0.5942
712,0.5902
713,0.5833
714,0.5883
715,0.5686
716,0.5744
717,0.5009
718,0.4668
719,0.419
720,0.447
721,0.4918
722,0.5604
723,0.5177
724,0.4783
725,0.4704
726,0.4895
727,0.4913
728,0.4712
729,0.4736
730,0.5106
731,0.4841
732,0.5215
733,0.5403
734,0.5581
735,0.5502
736,0.5449
737,0.5439
738,0.5539
739,0.5375
740,0.5505
741,0.5484
742,0.5486
743,0.56
744,0.5644
745,0.5642
746,0.5629
747,0.5632
748,0.5599
749,0.5579
750,0.5572
751,0.5546
752,0.5566
753,0.5537
754,0.5607
755,0.559
756,0.5522
757,0.5517
758,0.555
759,0.5395
760,0.122
761,0.07076
762,0.3133
763,0.1738
764,0.2461
765,0.3126
766,0.3702
767,0.4415
768,0.5037
769,0.5097
770,0.5244
771,0.5277
772,0.5319
773,0.5316
774,0.5316
775,0.5316
776,0.5328
777,0.5296
778,0.529
779,0.5314
780,0.5256
781,0.5243
782,0.5268
783,0.5246
784,0.521
785,0.5233
786,0.5235
787,0.5173
788,0.5108
789,0.5087
790,0.4932
791,0.4997
792,0.4949
793,0.4915
794,0.4956
795,0.4938
796,0.4855
797,0.4932
798,0.5024
799,0.4927
800,0.4846
801,0.49
802,0.4906
803,0.4816
804,0.4872
805,0.4765
806,0.4958
807,0.4906
808,0.4889
809,0.4766
810,0.4772
811,0.4761
812,0.4644
813,0.4558
814,0.4089
815,0.4054
816,0.3775
817,0.3863
818,0.3731
819,0.4099
820,0.3906
821,0.4512
822,0.4304
823,0.3058
824,0.4232
825,0.4384
826,0.423
827,0.4452
828,0.3851
829,0.4205
830,0.4145
831,0.4181
832,0.4048
833,0.4321
834,0.4221
835,0.4532
836,0.4394
837,0.4559
838,0.4514
839,0.4523
840,0.4588
841,0.4563
842,0.4503
843,0.454
844,0.4454
845,0.459
846,0.46
847,0.4478
848,0.448
849,0.4452
850,0.4036
851,0.4403
852,0.4378
853,0.4358
854,0.3844
855,0.4123
856,0.4395
857,0.4478
858,0.4479
859,0.4478
860,0.4461
861,0.4455
862,0.449
863,0.4517
864,0.442
865,0.4348
866,0.3832
867,0.4132
868,0.4329
869,0.4286
870,0.4367
871,0.4305
872,0.4363
873,0.432
874,0.4244
875,0.4183
876,0.43
877,0.4315
878,0.4298
879,0.4227
880,0.424
881,0.41
882,0.4208
883,0.4193
884,0.421
885,0.4261
886,0.4096
887,0.4109
888,0.4162
889,0.4217
890,0.417
891,0.4178
892,0.4101
893,0.3944
894,0.3839
895,0.3673
896,0.345
897,0.3016
898,0.3249
899,0.249
900,0.3359
901,0.2717
902,0.3033
903,0.3119
904,0.3814
905,0.3691
906,0.3506
907,0.2893
908,0.2953
909,0.3186
910,0.2832
911,0.3018
912,0.3117
913,0.2841
914,0.2838
915,0.3064
916,0.2613
917,0.3297
918,0.2685
919,0.3333
920,0.3363
921,0.3522
922,0.3162
923,0.3361
924,0.3257
925,0.3213
926,0.3174
927,0.355
928,0.2654
929,0.2471
930,0.1962
931,0.1859
932,0.1369
933,0.1131
934,0.0656
935,0.1142
936,0.07359
937,0.07449
938,0.09139
939,0.1811
940,0.214
941,0.169
942,0.184
943,0.1266
944,0.13
945,0.1673
946,0.08865
947,0.1686
948,0.1247
949,0.2239
950,0.06713
951,0.2193
952,0.1223
953,0.1561
954,0.1924
955,0.1549
956,0.1491
957,0.1231
958,0.209
959,0.1697
960,0.1908
961,0.209
962,0.2003
963,0.2287
964,0.2078
965,0.2281
966,0.2277
967,0.2275
968,0.2945
969,0.3094
970,0.2867
971,0.3221
972,0.3104
973,0.2741
974,0.2596
975,0.2666
976,0.2586
977,0.2884
978,0.2779
979,0.2882
980,0.2732
981,0.3215
982,0.3123
983,0.3011
984,0.3322
985,0.31
986,0.3384
987,0.3332
988,0.3311
989,0.3375
990,0.33
991,0.3396
992,0.3384
993,0.3323
994,0.3397
995,0.3387
996,0.3374
997,0.3332
998,0.3328
999,0.3327
1000,0.3312
1001,0.3353
1002,0.328
1003,0.3308
1004,0.3258
1005,0.3071
1006,0.3209
1007,0.3277
1008,0.3274
1009,0.3242
1010,0.3239
1011,0.3255
1012,0.3237
1013,0.3232
1014,0.3246
1015,0.3189
1016,0.3203
1017,0.3168
1018,0.3216
1019,0.3102
1020,0.3148
1021,0.316
1022,0.3106
1023,0.313
1024,0.311
1025,0.3141
1026,0.3136
1027,0.3121
1028,0.3125
1029,0.309
1030,0.3109
1031,0.3095
1032,0.3097
1033,0.3045
1034,0.3063
1035,0.3073
1036,0.3071
1037,0.304
1038,0.3025
1039,0.3046
1040,0.3025
1041,0.3025
1042,0.3026
1043,0.2996
1044,0.3009
1045,0.2992
1046,0.2914
1047,0.2958
1048,0.2984
1049,0.2967
1050,0.2948
1051,0.295
1052,0.2932
1053,0.2923
1054,0.2911
1055,0.292
1056,0.2911
1057,0.2904
1058,0.2874
1059,0.2786
1060,0.2863
1061,0.2797
1062,0.2849
1063,0.2803
1064,0.2846
1065,0.2833
1066,0.2779
1067,0.2793
1068,0.2789
1069,0.264
1070,0.2723
1071,0.2776
1072,0.2771
1073,0.2718
1074,0.2798
1075,0.2668
1076,0.2767
1077,0.2721
1078,0.2716
1079,0.2722
1080,0.2689
1081,0.2615
1082,0.2653
1083,0.2692
1084,0.2604
1085,0.2671
1086,0.2496
1087,0.2552
1088,0.267
1089,0.2607
1090,0.2502
1091,0.2648
1092,0.2616
1093,0.23
1094,0.2429
1095,0.2344
1096,0.2267
1097,0.2603
1098,0.2266
1099,0.2287
1100,0.2189
1101,0.2239
1102,0.2112
1103,0.2102
1104,0.2104
1105,0.2282
1106,0.1789
1107,0.2171
1108,0.1866
1109,0.1863
1110,0.2159
1111,0.1498
1112,0.1866
1113,0.1214
1114,0.1356
1115,0.1131
1116,0.09118
1117,0.03613
1118,0.09847
1119,0.05132
1120,0.06431
1121,0.08418
1122,0.03706
1123,0.0581
1124,0.04929
1125,0.06538
1126,0.02342
1127,0.07124
1128,0.045
1129,0.04802
1130,0.03202
1131,0.1336
1132,0.1059
1133,0.06946
1134,0.01895
1135,0.007021
1136,0.05835
1137,0.1301
1138,0.09199
1139,0.1349
1140,0.1157
1141,0.08751
1142,0.1017
1143,0.1408
1144,0.05132
1145,0.06615
1146,0.07139
1147,0.02684
1148,0.1225
1149,0.09885
1150,0.05511
1151,0.09202
1152,0.1119
1153,0.1077
1154,0.06453
1155,0.1414
1156,0.1269
1157,0.142
1158,0.1407
1159,0.152
1160,0.1294
1161,0.1568
1162,0.1579
1163,0.2106
1164,0.1811
1165,0.1741
1166,0.1691
1167,0.1847
1168,0.1884
1169,0.19
1170,0.2062
1171,0.2015
1172,0.2048
1173,0.2052
1174,0.1511
1175,0.2033
1176,0.2146
1177,0.2123
1178,0.1624
1179,0.2177
1180,0.1985
1181,0.2047
1182,0.1458
1183,0.1974
1184,0.1891
1185,0.1836
1186,0.2147
1187,0.2052
1188,0.1511
1189,0.1872
1190,0.2081
1191,0.2011
1192,0.213
1193,0.2045
1194,0.211
1195,0.2011
1196,0.1942
1197,0.2147
1198,0.1953
1199,0.1645
1200,0.2017
1201,0.1968
1202,0.1967
1203,0.1952
1204,0.1633
1205,0.1965
1206,0.2161
1207,0.1933
1208,0.1947
1209,0.1863
1210,0.2038
1211,0.1897
1212,0.1911
1213,0.211
1214,0.1951
1215,0.1922
1216,0.2095
1217,0.2046
1218,0.2063
1219,0.2007
1220,0.2058
1221,0.209
1222,0.2028
1223,0.1995
1224,0.2014
1225,0.2077
1226,0.2103
1227,0.1946
1228,0.2096
1229,0.2099
1230,0.2066
1231,0.212
1232,0.2094
1233,0.2039
1234,0.2111
1235,0.2088
1236,0.2106
1237,0.2081
1238,0.2101
1239,0.2078
1240,0.2069
1241,0.2074
1242,0.2077
1243,0.2055
1244,0.2044
1245,0.205
1246,0.2063
1247,0.2054
1248,0.2059
1249,0.2064
1250,0.2052
1251,0.2032
1252,0.2025
1253,0.2011
1254,0.1992
1255,0.2024
1256,0.1977
1257,0.1955
1258,0.1998
1259,0.1919
1260,0.1937
1261,0.1849
1262,0.1778
1263,0.1798
1264,0.167
1265,0.1778
1266,0.1732
1267,0.1745
1268,0.1665
1269,0.1111
1270,0.1741
1271,0.1833
1272,0.1836
1273,0.1824
1274,0.1824
1275,0.1851
1276,0.1872
1277,0.1885
1278,0.1919
1279,0.1905
1280,0.1894
1281,0.1855
1282,0.1674
1283,0.1828
1284,0.1888
1285,0.1902
1286,0.1916
1287,0.1894
1288,0.1884
1289,0.1836
1290,0.1852
1291,0.1875
1292,0.1776
1293,0.1851
1294,0.1814
1295,0.1816
1296,0.1745
1297,0.1664
1298,0.1758
1299,0.1833
1300,0.1579
1301,0.1627
1302,0.1755
1303,0.1555
1304,0.1344
1305,0.1723
1306,0.1726
1307,0.1375
1308,0.1555
1309,0.1722
1310,0.1353
1311,0.1499
1312,0.1492
1313,0.1408
1314,0.1295
1315,0.1285
1316,0.1456
1317,0.1403
1318,0.1497
1319,0.1208
1320,0.1163
1321,0.1342
1322,0.1358
1323,0.1047
1324,0.118
1325,0.1448
1326,0.1261
1327,0.1197
1328,0.1055
1329,0.07997
1330,0.1031
1331,0.06525
1332,0.06569
1333,0.0914
1334,0.07623
1335,0.104
1336,0.08262
1337,0.07412
1338,0.08018
1339,0.07963
1340,0.0758
1341,0.07675
1342,0.08016
1343,0.05731
1344,0.03413
1345,0.04917
1346,0.02627
1347,0.02714
1348,0.002145
1349,0.007301
1350,0.00724
1351,0.002093
1352,0.0006858
1353,4.348e-05
1354,0.0001312
1355,1.631e-06
1356,2.175e-05
1357,3.248e-05
1358,1.899e-06
1359,3.327e-07
1360,9.694e-07
1361,2.183e-09
1362,8.204e-12
1363,1.43e-06
1364,6.157e-07
1365,4.122e-12
1366,5.793e-06
1367,2.254e-06
1368,6.686e-14
1369,2.341e-07
1370,1.323e-07
1371,8.946e-09
1372,1.245e-06
1373,2.01e-05
1374,8.11e-05
1375,0.0001463
1376,0.0001165
1377,5.553e-05
1378,0.0005018
1379,2.361e-05
1380,3.694e-05
1381,1.074e-06
1382,1.163e-06
1383,1.995e-08
1384,2.796e-07
1385,9.468e-07
1386,1.143e-06
1387,9.011e-05
1388,1.824e-06
1389,0.0002631
1390,0.0002234
1391,0.0001557
1392,1.077e-05
1393,5.247e-05
1394,3.422e-05
1395,3.044e-07
1396,2.87e-09
1397,2.223e-05
1398,0.0005754
1399,0.0003679
1400,1.475e-09
1401,4.78e-09
1402,0.0008311
1403,0.001078
1404,0.0003347
1405,1.654e-07
1406,0.0009264
1407,7.909e-05
1408,0.0007473
1409,0.0002806
1410,0.0002114
1411,0.0009579
1412,0.001196
1413,0.01057
1414,0.0001649
1415,8.326e-05
1416,0.0161
1417,0.005326
1418,0.006142
1419,0.0009715
1420,0.003748
1421,0.004152
1422,0.02097
1423,0.004177
1424,0.007689
1425,0.01171
1426,0.01259
1427,0.02243
1428,0.002066
1429,0.01722
1430,0.02789
1431,0.02271
1432,0.001142
1433,0.01623
1434,0.009497
1435,0.009705
1436,0.01737
1437,0.01354
1438,0.00601
1439,0.02311
1440,0.01794
1441,0.01441
1442,0.01645
1443,0.02041
1444,0.02798
1445,0.02253
1446,0.01046
1447,0.0164
1448,0.05234
1449,0.04621
1450,0.01242
1451,0.005107
1452,0.02824
1453,0.03711
1454,0.06222
1455,0.02995
1456,0.04006
1457,0.05293
1458,0.06169
1459,0.07372
1460,0.03865
1461,0.04085
1462,0.05906
1463,0.01957
1464,0.06864
1465,0.04224
1466,0.02951
1467,0.01633
1468,0.03482
1469,0.04291
1470,0.02249
1471,0.008083
1472,0.02117
1473,0.03176
1474,0.04402
1475,0.08339
1476,0.03112
1477,0.03155
1478,0.02871
1479,0.05424
1480,0.02743
1481,0.05211
1482,0.02645
1483,0.06711
1484,0.0621
1485,0.05649
1486,0.05575
1487,0.02741
1488,0.04255
1489,0.08561
1490,0.07887
1491,0.08921
1492,0.0742
1493,0.08192
1494,0.09114
1495,0.08235
1496,0.07603
1497,0.1024
1498,0.08555
1499,0.09809
1500,0.1129
1501,0.1191
1502,0.1052
1503,0.08337
1504,0.0723
1505,0.08249
1506,0.1159
1507,0.1144
1508,0.1095
1509,0.08389
1510,0.1217
1511,0.119
1512,0.1172
1513,0.1087
1514,0.1013
1515,0.1195
1516,0.1154
1517,0.1121
1518,0.1133
1519,0.1097
1520,0.1189
1521,0.1238
1522,0.1186
1523,0.126
1524,0.1239
1525,0.1163
1526,0.1202
1527,0.1179
1528,0.1257
1529,0.1226
1530,0.1146
1531,0.1212
1532,0.1253
1533,0.1247
1534,0.121
1535,0.1201
1536,0.1236
1537,0.123
1538,0.1224
1539,0.1228
1540,0.1192
1541,0.1211
1542,0.1212
1543,0.1224
1544,0.1224
1545,0.1247
1546,0.1236
1547,0.1229
1548,0.12
1549,0.123
1550,0.1214
1551,0.1217
1552,0.1223
1553,0.122
1554,0.1191
1555,0.1203
1556,0.1183
1557,0.1217
1558,0.1207
1559,0.1206
1560,0.1195
1561,0.1214
1562,0.1203
1563,0.1199
1564,0.1181
1565,0.1202
1566,0.118
1567,0.1183
1568,0.1156
1569,0.1144
1570,0.1087
1571,0.1057
1572,0.1069
1573,0.1052
1574,0.1085
1575,0.1077
1576,0.1109
1577,0.09709
1578,0.1057
1579,0.1064
1580,0.1099
1581,0.1117
1582,0.1087
1583,0.1112
1584,0.1118
1585,0.1162
1586,0.1148
1587,0.1136
1588,0.1127
1589,0.1043
1590,0.1085
1591,0.1086
1592,0.1132
1593,0.1159
1594,0.115
1595,0.1159
1596,0.1097
1597,0.1108
1598,0.1141
1599,0.1086
1600,0.1068
1601,0.1002
1602,0.1006
1603,0.1005
1604,0.1025
1605,0.1063
1606,0.1083
1607,0.1045
1608,0.1032
1609,0.102
1610,0.09763
1611,0.1017
1612,0.1035
1613,0.1064
1614,0.1069
1615,0.1081
1616,0.1034
1617,0.1052
1618,0.1092
1619,0.108
1620,0.1051
1621,0.105
1622,0.1065
1623,0.1087
1624,0.1087
1625,0.1066
1626,0.1074
1627,0.1079
1628,0.1081
1629,0.1081
1630,0.1059
1631,0.1066
1632,0.1067
1633,0.1041
1634,0.1043
1635,0.1045
1636,0.1054
1637,0.1017
1638,0.09815
1639,0.09868
1640,0.09592
1641,0.09828
1642,0.09897
1643,0.09579
1644,0.1002
1645,0.09746
1646,0.0968
1647,0.102
1648,0.09633
1649,0.09786
1650,0.1009
1651,0.09256
1652,0.1002
1653,0.09979
1654,0.09604
1655,0.09953
1656,0.09875
1657,0.09943
1658,0.1008
1659,0.09901
1660,0.09999
1661,0.1003
1662,0.09801
1663,0.09961
1664,0.09902
1665,0.09425
1666,0.07788
1667,0.09376
1668,0.09599
1669,0.09637
1670,0.0993
1671,0.09793
1672,0.09474
1673,0.09692
1674,0.09649
1675,0.09559
1676,0.09477
1677,0.09501
1678,0.09343
1679,0.09547
1680,0.09212
1681,0.08686
1682,0.09125
1683,0.09369
1684,0.08824
1685,0.09553
1686,0.09421
1687,0.0915
1688,0.09409
1689,0.09281
1690,0.09192
1691,0.08612
1692,0.09272
1693,0.09469
1694,0.09153
1695,0.09388
1696,0.09376
1697,0.08073
1698,0.09284
1699,0.09206
1700,0.08938
1702,0.09129
1705,0.08843
1710,0.08397
1715,0.08494
1720,0.08372
1725,0.07943
1730,0.07789
1735,0.07234
1740,0.0753
1745,0.06934
1750,0.074
1755,0.06854
1760,0.07129
1765,0.05949
1770,0.06341
1775,0.05139
1780,0.045
1785,0.03447
1790,0.03975
1795,0.02102
1800,0.01426
1805,0.006639
1810,0.004344
1815,0.001471
1820,0.0004429
1825,0.0005715
1830,2.336e-06
1835,2.882e-06
1840,2.816e-08
1845,2.813e-06
1850,1.347e-06
1855,1.275e-07
1860,5.006e-06
1865,7.631e-06
1870,1.201e-10
1875,2.034e-10
1880,3.487e-05
1885,1.976e-05
1890,0.0001005
1895,5.834e-05
1900,3.891e-07
1905,2.556e-07
1910,1.04e-05
1915,9.004e-06
1920,0.0002033
1925,0.0004222
1930,0.0002491
1935,0.001619
1940,0.001478
1945,0.00489
1950,0.007526
1955,0.004514
1960,0.009846
1965,0.01283
1970,0.02193
1975,0.03044
1980,0.03354
1985,0.03693
1990,0.03836
1995,0.03638
2000,0.01709
2005,0.006726
2010,0.01781
2015,0.01189
2020,0.02012
2025,0.03316
2030,0.03794
2035,0.04319
2040,0.04014
2045,0.04077
2050,0.03047
2055,0.02461
2060,0.03102
2065,0.02775
2070,0.02943
2075,0.03474
2080,0.03893
2085,0.03816
2090,0.03995
2095,0.04024
2100,0.03861
2105,0.04175
2110,0.04017
2115,0.04108
2120,0.03924
2125,0.0397
2130,0.04021
2135,0.04033
2140,0.04065
2145,0.04006
2150,0.03788
2155,0.03796
2160,0.03764
2165,0.03413
2170,0.03668
2175,0.03598
2180,0.03656
2185,0.03335
2190,0.03537
2195,0.03534
2200,0.03146
2205,0.03297
2210,0.03548
2215,0.03406
2220,0.03468
2225,0.03366
2230,0.03375
2235,0.03307
2240,0.03253
2245,0.03141
2250,0.03202
2255,0.02999
2260,0.02963
2265,0.03026
2270,0.02864
2275,0.02823
2280,0.02944
2285,0.0278
2290,0.02788
2295,0.027
2300,0.02577
2305,0.02598
2310,0.02845
2315,0.02557
2320,0.02268
2325,0.02499
2330,0.02513
2335,0.02567
2340,0.02007
2345,0.02251
2350,0.0181
2355,0.02078
2360,0.02209
2365,0.02193
2370,0.01311
2375,0.01934
2380,0.01892
2385,0.0136
2390,0.01625
2395,0.01778
2400,0.01947
2405,0.01495
2410,0.0151
2415,0.01222
2420,0.0119
2425,0.01478
2430,0.01996
2435,0.006669
2440,0.0194
2445,0.00934
2450,0.006114
2455,0.01117
2460,0.015
2465,0.01086
2470,0.007527
2475,0.007408
2480,0.003623
2485,0.002529
2490,0.001583
2495,0.001297
2500,0.003184
2505,0.0006849
2510,0.0009989
2515,0.0002339
2520,0.0001671
2525,1.867e-05
2530,2.871e-07
2535,7.904e-08
2540,1.703e-07
2545,2.43e-11
2550,1.279e-13
2555,4.712e-10
2560,1.398e-11
2565,7.193e-15
2570,6.882e-19
2575,4.848e-28
2580,1.719e-22
2585,7.751e-35
2590,2.461e-31
2595,1.027e-33
2600,2.021e-28
2605,2.615e-35
2610,2.682e-34
2615,5.058e-38
2620,2.542e-29
2625,1.744e-28
2630,1.401e-45
2635,1.765e-16
2640,5.32e-17
2645,4.062e-19
2650,6.444e-20
2655,5.921e-28
2660,1.174e-25
2665,5.03e-38
2670,0
2675,0
2680,0
2685,0
2690,4.637e-30
2695,3.235e-33
2700,0
2705,1.349e-42
2710,5.13e-36
2715,1.753e-26
2720,2.803e-45
2725,3.325e-22
2730,2.767e-19
2735,2.503e-21
2740,1.064e-27
2745,6.016e-24
2750,7.64e-29
2755,3.083e-44
2760,0
2765,1.227e-27
2770,3.839e-24
2775,1.854e-38
2780,2.222e-34
2785,1.791e-27
2790,5.602e-17
2795,1.666e-16
2800,7.594e-13
2805,3.108e-14
2810,1.852e-10
2815,1.32e-10
2820,9.461e-12
2825,8.096e-08
2830,1.792e-06
2835,9.796e-11
2840,9.017e-08
2845,1.864e-05
2850,5.313e-07
2855,2.054e-07
2860,1.156e-05
2865,7.633e-05
2870,2.888e-06
2875,0.0001793
2880,0.0001129
2885,0.0002069
2890,8.508e-05
2895,0.001219
2900,0.0003718
2905,5.091e-05
2910,0.001249
2915,0.0005774
2920,0.001328
2925,0.0004973
2930,0.002701
2935,0.002978
2940,0.0007469
2945,0.000665
