wavelength_nm,irradiance_W_m2_nm
379,0.528
379.5,0.473
380,0.4968
380.5,0.532
381,0.541
381.5,0.4874
382,0.4153
382.5,0.3591
383,0.3217
383.5,0.3113
384,0.36
384.5,0.4332
385,0.4753
385.5,0.454
386,0.4378
386.5,0.4551
387,0.4589
387.5,0.4521
388,0.4475
388.5,0.4441
389,0.4819
389.5,0.5339
390,0.5599
390.5,0.5644
391,0.5976
391.5,0.6057
392,0.5574
392.5,0.4644
393,0.3361
393.5,0.2672
394,0.347
394.5,0.4785
395,0.565
395.5,0.6015
396,0.5287
396.5,0.3843
397,0.2976
397.5,0.4393
398,0.5946
398.5,0.702
399,0.7453
399.5,0.7679
400,0.7759
401,0.8086
402,0.8398
403,0.808
404,0.8203
405,0.7994
406,0.779
407,0.7645
408,0.7975
409,0.8512
410,0.7251
411,0.8112
412,0.8617
413,0.826
414,0.8165
415,0.8446
416,0.8693
417,0.8471
418,0.8097
419,0.8421
420,0.7711
421,0.8752
422,0.8626
423,0.8347
424,0.8295
425,0.8544
426,0.8298
427,0.8011
428,0.8085
429,0.7484
430,0.5967
431,0.5412
432,0.8999
433,0.8368
434,0.7725
435,0.8468
436,0.9286
437,0.9475
438,0.8312
439,0.7991
440,0.9157
441,0.9027
442,0.965
443,0.9753
444,0.9522
445,0.9872
446,0.8849
447,1.007
448,1.019
449,1.016
450,1.053
451,1.091
452,1.044
453,0.964
454,1.034
455,1.026
456,1.059
457,1.067
458,1.044
459,1.035
460,1.028
461,1.063
462,1.073
463,1.076
464,1.043
465,1.03
466,1.051
467,1.004
468,1.047
469,1.05
470,1.008
471,1.026
472,1.078
473,1.036
474,1.047
475,1.082
476,1.044
477,1.05
478,1.083
479,1.062
480,1.079
481,1.079
482,1.083
483,1.069
484,1.049
485,1.044
486,0.8461
487,0.9474
488,1.025
489,0.9647
490,1.078
491,1.036
492,0.9873
493,1.056
494,1.03
495,1.093
496,1.039
497,1.056
498,1.027
499,1.027
500,1.022
501,0.9907
502,0.9871
503,1.029
504,0.941
505,1.027
506,1.064
507,1.016
508,0.9923
509,1.042
510,1.016
511,1.038
512,1.066
513,1.002
514,0.9808
515,1.009
516,1.018
517,0.8291
518,0.9479
519,0.9182
520,1.002
521,1.009
522,1.031
523,0.9717
524,1.044
525,1.035
526,1.007
527,0.8796
528,1.007
529,1.053
530,1.012
531,1.068
532,1.048
533,0.9359
534,1.002
535,1.017
536,1.061
537,0.9811
538,1.03
539,1.004
540,0.9671
541,0.9245
542,1.006
543,0.9942
544,1.025
545,1.003
546,0.9894
547,1.007
548,0.9797
549,1.011
550,1.003
551,1.003
552,1.024
553,0.9942
554,1.014
555,1.019
556,1.001
557,0.9765
558,0.9972
559,0.9432
560,0.9597
561,1.015
562,0.9663
563,1.002
564,0.9825
565,0.9884
566,0.9342
567,0.9947
568,0.9797
569,0.9401
570,0.9481
571,0.9265
572,0.9704
573,0.9758
574,0.9718
575,0.9491
576,0.9426
577,0.9671
578,0.9403
579,0.9555
580,0.9719
581,0.9769
582,0.9915
583,1.002
584,0.9985
585,0.9898
586,0.9628
587,0.9764
588,0.9265
589,0.7651
590,0.8144
591,0.8895
592,0.8625
593,0.8938
594,0.884
595,0.8584
596,0.9166
597,0.9158
598,0.9119
599,0.9178
600,0.9378
601,0.9352
602,0.9233
603,0.9453
604,0.9628
605,0.962
606,0.9572
607,0.9628
608,0.9595
609,0.952
610,0.9477
611,0.9427
612,0.9566
613,0.9428
614,0.9139
615,0.9473
616,0.9222
617,0.9103
618,0.9446
619,0.9488
620,0.9489
621,0.9526
622,0.9176
623,0.9102
624,0.9072
625,0.9012
626,0.8984
627,0.9176
628,0.8581
629,0.8939
630,0.8873
631,0.906
632,0.8639
633,0.923
634,0.9118
635,0.9218
636,0.9016
637,0.9318
638,0.9409
639,0.9364
640,0.9171
641,0.9169
642,0.9195
643,0.9262
644,0.9229
645,0.9244
646,0.8815
647,0.8542
648,0.8379
649,0.8139
650,0.8463
651,0.9038
652,0.8271
653,0.8933
654,0.8851
655,0.8287
656,0.7341
657,0.7664
658,0.8671
659,0.8741
660,0.8813
661,0.8839
662,0.8799
663,0.8807
664,0.8898
665,0.9064
666,0.9063
667,0.9
668,0.9041
669,0.9193
670,0.9068
671,0.905
672,0.8923
673,0.9
674,0.8986
675,0.891
676,0.9012
677,0.8929
678,0.8975
679,0.8898
680,0.8909
681,0.8869
682,0.8905
683,0.8804
684,0.8736
685,0.8748
686,0.8541
687,0.6013
688,0.7037
689,0.7076
690,0.7427
691,0.7724
692,0.7792
693,0.7303
694,0.7027
695,0.7424
696,0.7411
697,0.8255
698,0.8101
699,0.7613
700,0.7531
701,0.7287
702,0.7419
703,0.7498
704,0.7887
705,0.7868
706,0.7934
707,0.7905
708,0.7876
709,0.8058
710,0.8014
711,0.8059
712,0.8073
713,0.7913
714,0.7994
715,0.7548
716,0.7554
717,0.5507
718,0.4905
719,0.4392
720,0.4574
721,0.5697
722,0.7203
723,0.6268
724,0.5368
725,0.5062
726,0.5405
727,0.5642
728,0.5118
729,0.552
730,0.5843
731,0.5476
732,0.6324
733,0.6924
734,0.7284
735,0.7105
736,0.7008
737,0.7003
738,0.7371
739,0.7157
740,0.7453
741,0.7492
742,0.7575
743,0.7759
744,0.7872
745,0.7912
746,0.7894
747,0.791
748,0.7867
749,0.7843
750,0.7833
751,0.7797
752,0.7827
753,0.7789
754,0.7884
755,0.7858
756,0.7768
757,0.7761
758,0.7807
759,0.758
760,0.1559
761,0.08799
762,0.4237
763,0.2265
764,0.3275
765,0.4226
766,0.5075
767,0.6124
768,0.7046
769,0.7144
770,0.7364
771,0.7418
772,0.7479
773,0.7474
774,0.7474
775,0.7474
776,0.7491
777,0.7447
778,0.7436
779,0.7468
780,0.7387
781,0.7369
782,0.7402
783,0.7372
784,0.7323
785,0.7327
786,0.7308
787,0.7061
788,0.6895
789,0.6803
790,0.6446
791,0.669
792,0.6664
793,0.6593
794,0.6896
795,0.68
796,0.64
797,0.6469
798,0.6862
799,0.6676
800,0.6484
801,0.6519
802,0.6518
803,0.6357
804,0.6468
805,0.6412
806,0.6795
807,0.6698
808,0.669
809,0.6426
810,0.629
811,0.6235
812,0.5847
813,0.5679
814,0.4595
815,0.4599
816,0.4138
817,0.4301
818,0.4043
819,0.4916
820,0.4512
821,0.5855
822,0.545
823,0.2939
824,0.5037
825,0.5661
826,0.5255
827,0.5737
828,0.4347
829,0.525
830,0.5087
831,0.5131
832,0.4853
833,0.5526
834,0.5216
835,0.6076
836,0.5542
837,0.6109
838,0.5879
839,0.6064
840,0.6193
841,0.6087
842,0.6118
843,0.6281
844,0.6088
845,0.6372
846,0.6408
847,0.6274
848,0.6224
849,0.6185
850,0.5614
851,0.6074
852,0.6058
853,0.6081
854,0.5318
855,0.5768
856,0.6115
857,0.6274
858,0.6256
859,0.6272
860,0.627
861,0.6252
862,0.6311
863,0.6348
864,0.621
865,0.6112
866,0.5387
867,0.5809
868,0.6086
869,0.6025
870,0.614
871,0.605
872,0.6135
873,0.6074
874,0.5967
875,0.5877
876,0.6036
877,0.6063
878,0.6026
879,0.5927
880,0.5951
881,0.5721
882,0.5868
883,0.5862
884,0.5885
885,0.5957
886,0.5636
887,0.5718
888,0.5734
889,0.5908
890,0.573
891,0.5776
892,0.5577
893,0.5254
894,0.4859
895,0.4345
896,0.391
897,0.3075
898,0.3512
899,0.2386
900,0.3897
901,0.2533
902,0.3343
903,0.3324
904,0.4767
905,0.4513
906,0.4202
907,0.2958
908,0.3091
909,0.3518
910,0.2781
911,0.3274
912,0.3339
913,0.2772
914,0.2761
915,0.3035
916,0.2476
917,0.3572
918,0.249
919,0.3744
920,0.3985
921,0.4256
922,0.3536
923,0.4099
924,0.3548
925,0.3521
926,0.3424
927,0.4095
928,0.2293
929,0.1953
930,0.126
931,0.1179
932,0.06315
933,0.04374
934,0.0114
935,0.05012
936,0.02188
937,0.02205
938,0.03029
939,0.1142
940,0.155
941,0.09767
942,0.1168
943,0.06361
944,0.08211
945,0.1019
946,0.03322
947,0.09682
948,0.06971
949,0.1526
950,0.0171
951,0.1506
952,0.0536
953,0.09015
954,0.1319
955,0.08531
956,0.114
957,0.05477
958,0.181
959,0.1173
960,0.1326
961,0.1683
962,0.1607
963,0.2055
964,0.1807
965,0.2026
966,0.1923
967,0.1879
968,0.3469
969,0.3513
970,0.3063
971,0.3957
972,0.3753
973,0.277
974,0.2704
975,0.2897
976,0.25
977,0.3308
978,0.2967
979,0.3177
980,0.2965
981,0.4015
982,0.3731
983,0.3513
984,0.437
985,0.3691
986,0.4549
987,0.4393
988,0.4378
989,0.4652
990,0.4357
991,0.4679
992,0.4683
993,0.4467
994,0.4726
995,0.4738
996,0.4683
997,0.4643
998,0.4637
999,0.4635
1000,0.4569
1001,0.4677
1002,0.441
1003,0.4602
1004,0.4494
1005,0.4292
1006,0.4455
1007,0.4568
1008,0.4527
1009,0.4453
1010,0.443
1011,0.4541
1012,0.4484
1013,0.4522
1014,0.4542
1015,0.4456
1016,0.4475
1017,0.4415
1018,0.4508
1019,0.4284
1020,0.4402
1021,0.4431
1022,0.4333
1023,0.4362
1024,0.4262
1025,0.4402
1026,0.4379
1027,0.436
1028,0.4361
1029,0.4307
1030,0.4364
1031,0.4332
1032,0.4349
1033,0.4273
1034,0.4304
1035,0.4321
1036,0.4312
1037,0.4275
1038,0.4253
1039,0.4281
1040,0.4254
1041,0.4251
1042,0.4256
1043,0.4213
1044,0.4232
1045,0.4208
1046,0.4098
1047,0.416
1048,0.4196
1049,0.4172
1050,0.4144
1051,0.4148
1052,0.4122
1053,0.4109
1054,0.4092
1055,0.4103
1056,0.4089
1057,0.408
1058,0.4037
1059,0.3911
1060,0.4022
1061,0.3928
1062,0.3993
1063,0.3924
1064,0.3998
1065,0.3953
1066,0.3901
1067,0.3907
1068,0.3884
1069,0.3666
1070,0.3741
1071,0.3881
1072,0.3806
1073,0.3754
1074,0.3917
1075,0.3584
1076,0.3841
1077,0.3701
1078,0.3644
1079,0.379
1080,0.3591
1081,0.3455
1082,0.3612
1083,0.3706
1084,0.3399
1085,0.3567
1086,0.3133
1087,0.3362
1088,0.3613
1089,0.3399
1090,0.3197
1091,0.3527
1092,0.3549
1093,0.2739
1094,0.319
1095,0.2796
1096,0.2609
1097,0.3495
1098,0.2545
1099,0.2615
1100,0.2374
1101,0.2483
1102,0.2241
1103,0.2161
1104,0.2176
1105,0.2511
1106,0.1504
1107,0.2356
1108,0.1719
1109,0.1651
1110,0.2082
1111,0.1163
1112,0.1626
1113,0.07966
1114,0.08961
1115,0.0714
1116,0.04262
1117,0.007025
1118,0.04861
1119,0.0151
1120,0.01739
1121,0.02689
1122,0.005722
1123,0.01597
1124,0.01342
1125,0.02024
1126,0.002161
1127,0.02259
1128,0.007584
1129,0.008531
1130,0.005163
1131,0.0667
1132,0.04724
1133,0.01861
1134,0.001664
1135,0.0008039
1136,0.01227
1137,0.06015
1138,0.03929
1139,0.09144
1140,0.06441
1141,0.03789
1142,0.04944
1143,0.08456
1144,0.01721
1145,0.01749
1146,0.0188
1147,0.002414
1148,0.07033
1149,0.04771
1150,0.02168
1151,0.03951
1152,0.05849
1153,0.0653
1154,0.01798
1155,0.09581
1156,0.07836
1157,0.1059
1158,0.1044
1159,0.1199
1160,0.09281
1161,0.1315
1162,0.129
1163,0.2351
1164,0.1685
1165,0.1605
1166,0.1612
1167,0.1798
1168,0.1951
1169,0.2008
1170,0.2338
1171,0.2281
1172,0.2365
1173,0.2329
1174,0.1372
1175,0.2418
1176,0.2747
1177,0.2587
1178,0.1701
1179,0.2821
1180,0.2287
1181,0.2398
1182,0.1386
1183,0.236
1184,0.2146
1185,0.1969
1186,0.2663
1187,0.2431
1188,0.1388
1189,0.2181
1190,0.2599
1191,0.229
1192,0.2696
1193,0.2496
1194,0.2642
1195,0.2359
1196,0.2195
1197,0.2748
1198,0.2416
1199,0.1741
1200,0.2475
1201,0.2292
1202,0.2403
1203,0.2311
1204,0.18
1205,0.2466
1206,0.2864
1207,0.2311
1208,0.2428
1209,0.2311
1210,0.2611
1211,0.2343
1212,0.2171
1213,0.2724
1214,0.2282
1215,0.2236
1216,0.2731
1217,0.2607
1218,0.2682
1219,0.2569
1220,0.2684
1221,0.2773
1222,0.2661
1223,0.2589
1224,0.2542
1225,0.274
1226,0.2831
1227,0.2437
1228,0.2837
1229,0.2828
1230,0.2751
1231,0.2937
1232,0.2898
1233,0.2671
1234,0.296
1235,0.2899
1236,0.2949
1237,0.2861
1238,0.2945
1239,0.2911
1240,0.2909
1241,0.2879
1242,0.2918
1243,0.2893
1244,0.2868
1245,0.2886
1246,0.2905
1247,0.2887
1248,0.2876
1249,0.2905
1250,0.2886
1251,0.2858
1252,0.2844
1253,0.2827
1254,0.2776
1255,0.2835
1256,0.2774
1257,0.2746
1258,0.2793
1259,0.2693
1260,0.2705
1261,0.2577
1262,0.2488
1263,0.25
1264,0.2316
1265,0.2485
1266,0.2422
1267,0.2418
1268,0.2317
1269,0.1523
1270,0.2431
1271,0.2542
1272,0.2547
1273,0.2537
1274,0.2516
1275,0.2589
1276,0.26
1277,0.2573
1278,0.269
1279,0.2622
1280,0.258
1281,0.2541
1282,0.2337
1283,0.2541
1284,0.2569
1285,0.2617
1286,0.2643
1287,0.2541
1288,0.2539
1289,0.239
1290,0.249
1291,0.2553
1292,0.2225
1293,0.2435
1294,0.2348
1295,0.2365
1296,0.2144
1297,0.1958
1298,0.2261
1299,0.2461
1300,0.1827
1301,0.1836
1302,0.2266
1303,0.1745
1304,0.1313
1305,0.2158
1306,0.2124
1307,0.1337
1308,0.1868
1309,0.2114
1310,0.134
1311,0.1691
1312,0.1698
1313,0.1462
1314,0.1302
1315,0.1172
1316,0.1566
1317,0.1503
1318,0.1719
1319,0.1029
1320,0.1111
1321,0.1363
1322,0.1287
1323,0.08108
1324,0.1012
1325,0.1533
1326,0.1175
1327,0.1072
1328,0.09024
1329,0.05031
1330,0.07196
1331,0.03037
1332,0.03428
1333,0.05087
1334,0.05434
1335,0.07789
1336,0.05141
1337,0.04456
1338,0.04691
1339,0.04832
1340,0.05091
1341,0.03944
1342,0.03534
1343,0.01622
1344,0.01084
1345,0.01409
1346,0.002786
1347,0.002298
1348,2.637e-05
1349,0.0001309
1350,0.0001641
1351,7.628e-06
1352,1.413e-07
1353,1.735e-09
1354,2.628e-08
1355,2.814e-12
1356,9.02e-10
1357,1.249e-09
1358,4.022e-12
1359,1.059e-14
1360,4.743e-13
1361,3.939e-19
1362,1.45e-22
1363,5.214e-14
1364,6.301e-14
1365,3.904e-25
1366,5.922e-13
1367,1.561e-12
1368,4.403e-31
1369,2.706e-14
1370,2.457e-15
1371,3.847e-17
1372,1.119e-12
1373,1.627e-10
1374,3.61e-09
1375,2.828e-09
1376,2.719e-08
1377,1.034e-08
1378,8.057e-08
1379,5.286e-09
1380,1.899e-09
1381,4.28e-11
1382,5.945e-13
1383,6.363e-15
1384,1.314e-14
1385,4.91e-12
1386,1.36e-13
1387,5.915e-10
1388,7.103e-11
1389,2.148e-08
1390,1.221e-08
1391,9.562e-09
1392,8.573e-10
1393,8.209e-09
1394,1.513e-10
1395,6.224e-13
1396,1.858e-18
1397,1.931e-09
1398,6.4e-08
1399,5.085e-08
1400,8.019e-20
1401,6.74e-18
1402,2.766e-06
1403,1.781e-06
1404,3.503e-07
1405,7.727e-14
1406,3.145e-07
1407,1.745e-07
1408,3.269e-07
1409,2.623e-08
1410,1.228e-07
1411,1.872e-06
1412,4.932e-06
1413,0.0001823
1414,1.286e-07
1415,3.657e-08
1416,0.001191
1417,0.0001692
1418,8.542e-05
1419,1.097e-05
1420,5.062e-05
1421,7.88e-05
1422,0.001543
1423,0.0002693
1424,0.0007041
1425,0.0007047
1426,0.001392
1427,0.003544
1428,1.961e-05
1429,0.001801
1430,0.005712
1431,0.005178
1432,1.039e-05
1433,0.00292
1434,0.001334
1435,0.0005182
1436,0.002052
1437,0.001651
1438,0.0004452
1439,0.003137
1440,0.002823
1441,0.001285
1442,0.001174
1443,0.002711
1444,0.005517
1445,0.002605
1446,0.0007546
1447,0.001741
1448,0.01843
1449,0.01452
1450,0.001554
1451,0.0004558
1452,0.005711
1453,0.008551
1454,0.02873
1455,0.008281
1456,0.01029
1457,0.01975
1458,0.03292
1459,0.03927
1460,0.01533
1461,0.0114
1462,0.02566
1463,0.004802
1464,0.03775
1465,0.02079
1466,0.005971
1467,0.002131
1468,0.008727
1469,0.01442
1470,0.002452
1471,0.001005
1472,0.002226
1473,0.006911
1474,0.01784
1475,0.05168
1476,0.008941
1477,0.007494
1478,0.01049
1479,0.02594
1480,0.006527
1481,0.02195
1482,0.008817
1483,0.03581
1484,0.03829
1485,0.03154
1486,0.02549
1487,0.006824
1488,0.02032
1489,0.05686
1490,0.06189
1491,0.07738
1492,0.04579
1493,0.06035
1494,0.08152
1495,0.06831
1496,0.0593
1497,0.1123
1498,0.07083
1499,0.08828
1500,0.1266
1501,0.1345
1502,0.1074
1503,0.07237
1504,0.05752
1505,0.07791
1506,0.1404
1507,0.1339
1508,0.1232
1509,0.07759
1510,0.152
1511,0.14
1512,0.1463
1513,0.1182
1514,0.1041
1515,0.1518
1516,0.1429
1517,0.1303
1518,0.1352
1519,0.1244
1520,0.1441
1521,0.167
1522,0.15
1523,0.1716
1524,0.1645
1525,0.1433
1526,0.1499
1527,0.1496
1528,0.1692
1529,0.1631
1530,0.1477
1531,0.1585
1532,0.1727
1533,0.1744
1534,0.1663
1535,0.1602
1536,0.1694
1537,0.1652
1538,0.1708
1539,0.1687
1540,0.1674
1541,0.1688
1542,0.1637
1543,0.1702
1544,0.1657
1545,0.175
1546,0.1708
1547,0.1718
1548,0.1678
1549,0.1738
1550,0.1707
1551,0.1705
1552,0.1679
1553,0.1717
1554,0.1668
1555,0.1695
1556,0.1663
1557,0.1714
1558,0.1701
1559,0.1697
1560,0.1678
1561,0.1708
1562,0.1679
1563,0.1678
1564,0.1652
1565,0.1694
1566,0.1654
1567,0.1665
1568,0.1623
1569,0.1615
1570,0.1531
1571,0.1486
1572,0.1504
1573,0.1481
1574,0.1529
1575,0.1521
1576,0.156
1577,0.1369
1578,0.1492
1579,0.149
1580,0.1552
1581,0.1577
1582,0.1534
1583,0.1553
1584,0.1583
1585,0.1642
1586,0.1609
1587,0.1586
1588,0.1596
1589,0.1478
1590,0.1528
1591,0.1533
1592,0.1582
1593,0.1638
1594,0.1612
1595,0.1634
1596,0.1543
1597,0.1544
1598,0.161
1599,0.1533
1600,0.1512
1601,0.1412
1602,0.1409
1603,0.1421
1604,0.1449
1605,0.1505
1606,0.1534
1607,0.148
1608,0.1449
1609,0.1439
1610,0.1379
1611,0.1435
1612,0.1466
1613,0.1498
1614,0.1512
1615,0.1532
1616,0.1463
1617,0.1482
1618,0.1548
1619,0.1518
1620,0.1492
1621,0.1491
1622,0.151
1623,0.1542
1624,0.1543
1625,0.1504
1626,0.1524
1627,0.1532
1628,0.1534
1629,0.1536
1630,0.1505
1631,0.1513
1632,0.1501
1633,0.1468
1634,0.148
1635,0.1474
1636,0.1497
1637,0.1439
1638,0.1397
1639,0.1391
1640,0.1346
1641,0.1395
1642,0.1395
1643,0.1363
1644,0.1422
1645,0.137
1646,0.1354
1647,0.1445
1648,0.1366
1649,0.1379
1650,0.142
1651,0.1315
1652,0.1382
1653,0.1394
1654,0.1358
1655,0.1397
1656,0.1375
1657,0.1389
1658,0.1412
1659,0.14
1660,0.1411
1661,0.1395
1662,0.1333
1663,0.1402
1664,0.1382
1665,0.1335
1666,0.1088
1667,0.1331
1668,0.1364
1669,0.1315
1670,0.1397
1671,0.1372
1672,0.1324
1673,0.1364
1674,0.135
1675,0.1338
1676,0.1303
1677,0.1319
1678,0.1282
1679,0.1343
1680,0.1287
1681,0.123
1682,0.1292
1683,0.1318
1684,0.1191
1685,0.1352
1686,0.1325
1687,0.1258
1688,0.133
1689,0.1298
1690,0.1265
1691,0.109
1692,0.1263
1693,0.134
1694,0.125
1695,0.1327
1696,0.1317
1697,0.09436
1698,0.1308
1699,0.1271
1700,0.1212
1702,0.1292
1705,0.1204
1710,0.113
1715,0.1112
1720,0.1122
1725,0.1026
1730,0.09908
1735,0.08998
1740,0.09318
1745,0.0833
1750,0.09203
1755,0.07896
1760,0.08652
1765,0.0614
1770,0.06193
1775,0.04243
1780,0.03312
1785,0.01879
1790,0.0254
1795,0.005126
1800,0.004783
1805,0.0003488
1810,0.0001726
1815,8.176e-06
1820,5.095e-07
1825,7.669e-07
1830,1.986e-11
1835,4.79e-12
1840,1.739e-14
1845,3.603e-13
1850,9.583e-14
1855,8.906e-14
1860,2.731e-10
1865,1.024e-10
1870,2.429e-20
1875,6.606e-20
1880,4.318e-09
1885,1.458e-09
1890,5.731e-09
1895,1.042e-08
1900,8.924e-13
1905,1.252e-12
1910,1.588e-10
1915,1.116e-09
1920,4.396e-08
1925,5.467e-07
1930,6.208e-07
1935,2.712e-05
1940,5.701e-05
1945,0.0005006
1950,0.001886
1955,0.0006223
1960,0.003618
1965,0.007023
1970,0.01705
1975,0.02394
1980,0.03175
1985,0.03797
1990,0.03679
1995,0.03849
2000,0.01868
2005,0.006141
2010,0.02375
2015,0.01297
2020,0.02376
2025,0.04254
2030,0.04635
2035,0.05845
2040,0.05212
2045,0.05419
2050,0.0414
2055,0.03258
2060,0.0404
2065,0.03718
2070,0.03899
2075,0.04786
2080,0.0534
2085,0.05253
2090,0.05626
2095,0.05592
2100,0.05065
2105,0.05939
2110,0.05576
2115,0.05816
2120,0.0535
2125,0.05531
2130,0.05677
2135,0.05738
2140,0.05856
2145,0.0578
2150,0.05125
2155,0.05183
2160,0.05198
2165,0.04642
2170,0.05145
2175,0.04834
2180,0.05136
2185,0.04225
2190,0.04827
2195,0.0478
2200,0.04269
2205,0.04449
2210,0.05
2215,0.04704
2220,0.04957
2225,0.04724
2230,0.049
2235,0.04736
2240,0.04725
2245,0.04525
2250,0.04647
2255,0.0435
2260,0.04291
2265,0.04389
2270,0.0416
2275,0.04104
2280,0.04252
2285,0.04037
2290,0.04038
2295,0.03906
2300,0.0365
2305,0.03655
2310,0.03849
2315,0.03512
2320,0.03017
2325,0.03128
2330,0.03229
2335,0.0345
2340,0.0223
2345,0.0285
2350,0.02047
2355,0.02504
2360,0.02708
2365,0.02509
2370,0.01233
2375,0.02194
2380,0.01797
2385,0.01066
2390,0.01542
2395,0.01854
2400,0.02023
2405,0.01203
2410,0.01156
2415,0.007563
2420,0.007873
2425,0.01127
2430,0.01823
2435,0.002761
2440,0.01588
2445,0.004759
2450,0.002141
2455,0.005393
2460,0.009875
2465,0.005059
2470,0.002063
2475,0.001957
2480,0.0003856
2485,0.0001698
2490,4.336e-05
2495,3.703e-05
2500,0.0001535
2505,1.017e-05
2510,2.039e-05
2515,1.043e-06
2520,8.718e-08
2525,3.223e-10
2530,2.7e-14
2535,2.178e-16
2540,2.027e-15
2545,3.57e-21
2550,4.702e-32
2555,2.271e-20
2560,4.098e-21
2565,2e-28
2570,2.048e-38
2575,0
2580,0
2585,0
2590,0
2595,0
2600,0
2605,0
2610,0
2615,0
2620,0
2625,0
2630,0
2635,7.701e-33
2640,1.155e-37
2645,3.226e-40
2650,5.605e-45
2655,0
2660,0
2665,0
2670,0
2675,0
2680,0
2685,0
2690,0
2695,0
2700,0
2705,0
2710,0
2715,0
2720,0
2725,1.35e-41
2730,9.809e-45
2735,5.605e-45
2740,0
2745,0
2750,0
2755,0
2760,0
2765,0
2770,0
2775,0
2780,0
2785,0
2790,7.352e-30
2795,1.97e-32
2800,4.507e-20
2805,7.657e-23
2810,5.874e-19
2815,4.154e-19
2820,8.83e-21
2825,2.056e-14
2830,1.233e-11
2835,2.021e-20
2840,2.106e-13
2845,2.812e-09
2850,5.226e-13
2855,8.988e-13
2860,3.559e-09
2865,7.484e-08
2870,8.909e-11
2875,4.884e-07
2880,3.995e-07
2885,7.6e-07
2890,3.638e-07
2895,4.98e-05
2900,7.845e-06
2905,6.988e-08
2910,8.98e-05
2915,1.968e-05
2920,8.515e-05
2925,3.238e-05
2930,0.0003124
2935,0.0004774
2940,2.934e-05
2945,1.893e-05
2950,0.0003055
2955,0.0001562
2960,0.0003151
2965,0.001025
2970,4.737e-06
2975,1.353e-05
2980,3.622e-05
2985,0.0008004
2990,0.00191
2995,0.0003128
3000,0.001104
3005,0.0001984
3010,0.00106
3015,0.0005208
3020,3.193e-06
3025,0.001071
