wavelength_nm,irradiance_W_m2_nm
1113,0.2379
1114,0.2584
1115,0.2161
1116,0.199
1117,0.1196
1118,0.2072
1119,0.1316
1120,0.1637
1121,0.197
1122,0.1142
1123,0.1505
1124,0.1279
1125,0.1633
1126,0.08739
1127,0.174
1128,0.1368
1129,0.1384
1130,0.1137
1131,0.2701
1132,0.222
1133,0.1724
1134,0.07292
1135,0.03066
1136,0.1591
1137,0.2656
1138,0.1982
1139,0.2524
1140,0.2301
1141,0.1954
1142,0.212
1143,0.2705
1144,0.1309
1145,0.1675
1146,0.1785
1147,0.09838
1148,0.2379
1149,0.2066
1150,0.1412
1151,0.1965
1152,0.2272
1153,0.2059
1154,0.1647
1155,0.2595
1156,0.2402
1157,0.2593
1158,0.2537
1159,0.2645
1160,0.2418
1161,0.2763
1162,0.2781
1163,0.3286
1164,0.3015
1165,0.2929
1166,0.2875
1167,0.3046
1168,0.3059
1169,0.3033
1170,0.3214
1171,0.3168
1172,0.3206
1173,0.3204
1174,0.2639
1175,0.3156
1176,0.3234
1177,0.3251
1178,0.2716
1179,0.3267
1180,0.3115
1181,0.3176
1182,0.2505
1183,0.3032
1184,0.2988
1185,0.296
1186,0.3255
1187,0.3171
1188,0.2599
1189,0.2923
1190,0.3166
1191,0.3134
1192,0.3226
1193,0.3137
1194,0.321
1195,0.3113
1196,0.3049
1197,0.3223
1198,0.3003
1199,0.2681
1200,0.3096
1201,0.307
1202,0.3051
1203,0.301
1204,0.2647
1205,0.3024
1206,0.3211
1207,0.3009
1208,0.2981
1209,0.286
1210,0.3087
1211,0.2919
1212,0.2984
1213,0.3156
1214,0.3015
1215,0.2989
1216,0.3132
1217,0.3089
1218,0.3089
1219,0.3024
1220,0.3082
1221,0.311
1222,0.3044
1223,0.3002
1224,0.3042
1225,0.3089
1226,0.3113
1227,0.2948
1228,0.3092
1229,0.3103
1230,0.3069
1231,0.311
1232,0.3074
1233,0.3039
1234,0.3088
1235,0.3061
1236,0.3082
1237,0.3061
1238,0.3074
1239,0.3039
1240,0.3024
1241,0.3043
1242,0.3036
1243,0.3003
1244,0.2991
1245,0.2997
1246,0.3016
1247,0.3005
1248,0.3017
1249,0.3019
1250,0.3003
1251,0.2976
1252,0.2963
1253,0.2947
1254,0.2929
1255,0.2965
1256,0.2905
1257,0.2875
1258,0.2933
1259,0.283
1260,0.2856
1261,0.2747
1262,0.2651
1263,0.2685
1264,0.2518
1265,0.2652
1266,0.2596
1267,0.261
1268,0.2505
1269,0.1787
1270,0.2604
1271,0.2726
1272,0.2725
1273,0.2709
1274,0.2709
1275,0.2739
1276,0.2769
1277,0.2796
1278,0.2822
1279,0.2813
1280,0.2799
1281,0.2736
1282,0.2454
1283,0.2682
1284,0.2782
1285,0.2797
1286,0.2812
1287,0.28
1288,0.2784
1289,0.2741
1290,0.2735
1291,0.2759
1292,0.268
1293,0.275
1294,0.2704
1295,0.2704
1296,0.2646
1297,0.2566
1298,0.2637
1299,0.2713
1300,0.2474
1301,0.2545
1302,0.2628
1303,0.2452
1304,0.2239
1305,0.2608
1306,0.2617
1307,0.2293
1308,0.2421
1309,0.2606
1310,0.225
1311,0.2377
1312,0.2365
1313,0.2285
1314,0.215
1315,0.2183
1316,0.2332
1317,0.2264
1318,0.2351
1319,0.211
1320,0.197
1321,0.2205
1322,0.2262
1323,0.1895
1324,0.2066
1325,0.2319
1326,0.2139
1327,0.2059
1328,0.1843
1329,0.1561
1330,0.1904
1331,0.1411
1332,0.1361
1333,0.1798
1334,0.1498
1335,0.1882
1336,0.1598
1337,0.1482
1338,0.1572
1339,0.1557
1340,0.144
1341,0.1531
1342,0.1677
1343,0.136
1344,0.08971
1345,0.1187
1346,0.08513
1347,0.09185
1348,0.01859
1349,0.04437
1350,0.0388
1351,0.02279
1352,0.01417
1353,0.002842
1354,0.004953
1355,0.0003929
1356,0.001996
1357,0.002475
1358,0.0004558
1359,0.0002438
1360,0.0003648
1361,1.345e-05
1362,2.6e-07
1363,0.0004843
1364,0.0002979
1365,6.663e-07
1366,0.001551
1367,0.0006917
1368,1.369e-07
1369,0.0002041
1370,0.0001558
1371,2.679e-05
1372,0.0005009
1373,0.002093
1374,0.004413
1375,0.006894
1376,0.00496
1377,0.003077
1378,0.01213
1379,0.001436
1380,0.002343
1381,0.0001691
1382,0.0004392
1383,1.774e-05
1384,0.000228
1385,0.0001965
1386,0.0004803
1387,0.003475
1388,0.0002316
1389,0.009158
1390,0.00757
1391,0.006372
1392,0.001069
1393,0.003038
1394,0.003157
1395,0.0001006
1396,1.402e-05
1397,0.002014
1398,0.01155
1399,0.009375
1400,1.377e-05
1401,1.655e-05
1402,0.01231
1403,0.01588
1404,0.005671
1405,0.0001573
1406,0.01266
1407,0.002044
1408,0.01264
1409,0.006557
1410,0.005997
1411,0.01423
1412,0.01417
1413,0.04027
1414,0.004392
1415,0.002974
1416,0.05841
1417,0.02986
1418,0.0369
1419,0.007963
1420,0.02508
1421,0.02674
1422,0.07293
1423,0.02018
1424,0.03406
1425,0.05096
1426,0.04846
1427,0.07022
1428,0.01897
1429,0.05632
1430,0.07957
1431,0.06561
1432,0.01155
1433,0.05057
1434,0.03413
1435,0.04198
1436,0.06433
1437,0.04601
1438,0.03
1439,0.06928
1440,0.05826
1441,0.05743
1442,0.06147
1443,0.0645
1444,0.07807
1445,0.07081
1446,0.0403
1447,0.0608
1448,0.1159
1449,0.1132
1450,0.05029
1451,0.02744
1452,0.08061
1453,0.09725
1454,0.131
1455,0.07817
1456,0.1047
1457,0.1194
1458,0.1233
1459,0.1484
1460,0.0903
1461,0.1004
1462,0.1294
1463,0.06016
1464,0.1395
1465,0.08927
1466,0.08129
1467,0.06056
1468,0.09134
1469,0.1055
1470,0.07524
1471,0.03703
1472,0.07045
1473,0.08475
1474,0.09846
1475,0.1566
1476,0.07882
1477,0.08306
1478,0.07301
1479,0.1143
1480,0.0744
1481,0.1133
1482,0.06651
1483,0.1358
1484,0.1208
1485,0.1188
1486,0.1186
1487,0.0749
1488,0.09205
1489,0.1577
1490,0.1405
1491,0.1502
1492,0.1409
1493,0.1511
1494,0.1577
1495,0.1477
1496,0.1384
1497,0.1642
1498,0.1534
1499,0.1664
1500,0.1796
1501,0.185
1502,0.1724
1503,0.145
1504,0.1331
1505,0.1418
1506,0.1774
1507,0.1779
1508,0.1735
1509,0.1462
1510,0.1851
1511,0.183
1512,0.1791
1513,0.172
1514,0.1642
1515,0.1813
1516,0.1771
1517,0.1745
1518,0.1759
1519,0.1718
1520,0.181
1521,0.1833
1522,0.1786
1523,0.1861
1524,0.1846
1525,0.1761
1526,0.1817
1527,0.1785
1528,0.186
1529,0.1828
1530,0.1717
1531,0.1812
1532,0.1845
1533,0.183
1534,0.1785
1535,0.1785
1536,0.1823
1537,0.1823
1538,0.1795
1539,0.1811
1540,0.1749
1541,0.1778
1542,0.1791
1543,0.1799
1544,0.1809
1545,0.1826
1546,0.1818
1547,0.1801
1548,0.1759
1549,0.1799
1550,0.1777
1551,0.1783
1552,0.1799
1553,0.1786
1554,0.1745
1555,0.1761
1556,0.1733
1557,0.1781
1558,0.1767
1559,0.1765
1560,0.175
1561,0.1778
1562,0.1765
1563,0.1758
1564,0.1731
1565,0.1759
1566,0.1729
1567,0.1732
1568,0.1698
1569,0.1683
1570,0.1611
1571,0.158
1572,0.1595
1573,0.1571
1574,0.1611
1575,0.1586
1576,0.164
1577,0.1444
1578,0.1572
1579,0.1588
1580,0.1632
1581,0.1655
1582,0.1607
1583,0.1644
1584,0.1644
1585,0.1706
1586,0.1687
1587,0.1669
1588,0.165
1589,0.1526
1590,0.1591
1591,0.1591
1592,0.1662
1593,0.1698
1594,0.1687
1595,0.1698
1596,0.1609
1597,0.1629
1598,0.1674
1599,0.16
1600,0.158
1601,0.1491
1602,0.1501
1603,0.1498
1604,0.1524
1605,0.1567
1606,0.1593
1607,0.1544
1608,0.1534
1609,0.1516
1610,0.1447
1611,0.1506
1612,0.1527
1613,0.1569
1614,0.1572
1615,0.1587
1616,0.1517
1617,0.1545
1618,0.1601
1619,0.1587
1620,0.154
1621,0.1539
1622,0.156
1623,0.1592
1624,0.1594
1625,0.1563
1626,0.1575
1627,0.1581
1628,0.1585
1629,0.1585
1630,0.1554
1631,0.1566
1632,0.1568
1633,0.1534
1634,0.153
1635,0.1541
1636,0.1548
1637,0.1493
1638,0.1454
1639,0.1451
1640,0.1429
1641,0.1448
1642,0.1456
1643,0.1431
1644,0.1471
1645,0.1444
1646,0.1447
1647,0.1498
1648,0.1439
1649,0.1444
1650,0.1486
1651,0.1389
1652,0.1482
1653,0.1471
1654,0.1433
1655,0.1465
1656,0.1463
1657,0.1468
1658,0.1481
1659,0.1456
1660,0.147
1661,0.1478
1662,0.1456
1663,0.1463
1664,0.1459
1665,0.1404
1666,0.1226
1667,0.1397
1668,0.1412
1669,0.1426
1670,0.146
1671,0.1444
1672,0.1394
1673,0.1423
1674,0.1425
1675,0.1411
1676,0.1399
1677,0.1405
1678,0.1391
1679,0.1403
1680,0.1356
1681,0.1284
1682,0.1339
1683,0.1376
1684,0.1334
1685,0.1402
1686,0.1384
1687,0.1362
1688,0.1383
1689,0.1366
1690,0.1361
1691,0.1317
1692,0.1378
1693,0.139
1694,0.1362
1695,0.1381
1696,0.1379
1697,0.1262
1698,0.1367
1699,0.1362
1700,0.1331
1702,0.1343
1705,0.1319
1710,0.1262
1715,0.1284
1720,0.126
1725,0.1215
1730,0.1197
1735,0.1119
1740,0.1165
1745,0.1095
1750,0.1141
1755,0.1088
1760,0.111
1765,0.09827
1770,0.1047
1775,0.0917
1780,0.08355
1785,0.07117
1790,0.07832
1795,0.05222
1800,0.03548
1805,0.02798
1810,0.02343
1815,0.01324
1820,0.00648
1825,0.008574
1830,0.0004096
1835,0.0004112
1840,2.816e-05
1845,0.0007087
1850,0.000392
1855,7.039e-05
1860,0.000507
1865,0.0007874
1870,1.445e-06
1875,1.969e-06
1880,0.001721
1885,0.001382
1890,0.003523
1895,0.002304
1900,0.0001146
1905,6.995e-05
1910,0.001005
1915,0.0006089
1920,0.004276
1925,0.005418
1930,0.004109
1935,0.01208
1940,0.01033
1945,0.01804
1950,0.02253
1955,0.01542
1960,0.02508
1965,0.02973
1970,0.04307
1975,0.05636
1980,0.05884
1985,0.06246
1990,0.06548
1995,0.0611
2000,0.03227
2005,0.01535
2010,0.03168
2015,0.02363
2020,0.03594
2025,0.05367
2030,0.06049
2035,0.06603
2040,0.06235
2045,0.06279
2050,0.0489
2055,0.04103
2060,0.0499
2065,0.04506
2070,0.04737
2075,0.05406
2080,0.05941
2085,0.05829
2090,0.06021
2095,0.06059
2100,0.05951
2105,0.06215
2110,0.06042
2115,0.06116
2120,0.0594
2125,0.05957
2130,0.06006
2135,0.05991
2140,0.06015
2145,0.05931
2150,0.05738
2155,0.05723
2160,0.05664
2165,0.05194
2170,0.05504
2175,0.05469
2180,0.0548
2185,0.0521
2190,0.05347
2195,0.05352
2200,0.04923
2205,0.05054
2210,0.05294
2215,0.05146
2220,0.05183
2225,0.05067
2230,0.05047
2235,0.04976
2240,0.04882
2245,0.04764
2250,0.04807
2255,0.04565
2260,0.04523
2265,0.04579
2270,0.04398
2275,0.04347
2280,0.04458
2285,0.04282
2290,0.04289
2295,0.0416
2300,0.04043
2305,0.04065
2310,0.04341
2315,0.04011
2320,0.03691
2325,0.0395
2330,0.03957
2335,0.03985
2340,0.03431
2345,0.03655
2350,0.03165
2355,0.0343
2360,0.03586
2365,0.03594
2370,0.02561
2375,0.03263
2380,0.03281
2385,0.02616
2390,0.02922
2395,0.0308
2400,0.03284
2405,0.02771
2410,0.02827
2415,0.02382
2420,0.02306
2425,0.02726
2430,0.03377
2435,0.01515
2440,0.03301
2445,0.01979
2450,0.01496
2455,0.02325
2460,0.02779
2465,0.02227
2470,0.01741
2475,0.01834
2480,0.01242
2485,0.009922
2490,0.00774
2495,0.006718
2500,0.01289
2505,0.004956
2510,0.006045
2515,0.002476
2520,0.002672
2525,0.0008117
2530,7.916e-05
2535,3.827e-05
2540,7.453e-05
2545,2.747e-07
2550,3.37e-07
2555,7.291e-06
2560,1.987e-06
2565,2.145e-08
2570,4.482e-11
2575,2.611e-14
2580,6.067e-12
2585,1.526e-17
2590,4.943e-16
2595,3.603e-17
2600,8.142e-15
2605,8.823e-17
2610,1.532e-17
2615,2.122e-18
2620,2.592e-14
2625,3.643e-15
2630,1.192e-22
2635,1.613e-09
2640,1.257e-09
2645,5.574e-11
2650,9.817e-11
2655,7.28e-15
2660,3.289e-13
2665,6.505e-19
2670,1.554e-31
2675,8.562e-32
2680,7.006e-45
2685,0
2690,6.127e-19
2695,3.858e-19
2700,6.428e-40
2705,1.083e-30
2710,1.11e-21
2715,1.154e-16
2720,8.01e-24
2725,6.586e-12
2730,9.436e-12
2735,1.029e-12
2740,3.282e-14
2745,8.712e-14
2750,3.422e-18
2755,1.591e-30
2760,1.248e-34
2765,6.778e-17
2770,7.391e-15
2775,3.308e-27
2780,7.938e-25
2785,4.713e-19
2790,2.259e-11
2795,2.445e-10
2800,1.032e-08
2805,6.415e-10
2810,5.543e-07
2815,2.89e-07
2820,7.474e-08
2825,2.624e-05
2830,0.0001519
2835,4.898e-07
2840,2.304e-05
2845,0.0004772
2850,6.426e-05
2855,2.229e-05
2860,0.0003798
2865,0.001102
2870,0.000202
2875,0.001766
2880,0.001384
2885,0.001956
2890,0.0009788
2895,0.005359
2900,0.002362
2905,0.0009122
2910,0.003501
2915,0.003347
2920,0.005065
2925,0.002545
2930,0.008473
2935,0.008323
2940,0.003627
2945,0.003349
2950,0.007202
2955,0.003681
2960,0.00674
2965,0.008476
2970,0.001133
2975,0.002445
2980,0.00301
2985,0.008492
2990,0.01049
2995,0.005889
3000,0.008609
3005,0.004607
3010,0.007624
3015,0.007431
3020,0.002021
3025,0.008
3030,0.006965
3035,0.003994
3040,0.003922
3045,0.005719
3050,0.002799
3055,0.001336
3060,0.007256
3065,0.004973
3070,0.003821
3075,0.006825
3080,0.005038
3085,0.003461
3090,0.004577
3095,0.00211
3100,0.005712
3105,0.00223
3110,0.00257
3115,0.004208
