wavelength_nm,irradiance_W_m2_nm
3040,0.0001209
3045,0.0002835
3050,2.148e-05
3055,1.887e-06
3060,0.0008967
3065,0.0001868
3070,5.585e-05
3075,0.0007806
3080,0.0003227
3085,5.899e-05
3090,9.899e-05
3095,9.171e-06
3100,0.0004569
3105,3.927e-05
3110,6.98e-06
3115,8.492e-05
3120,0.001892
3125,0.0003205
3130,0.00107
3135,0.002653
3140,0.0003282
3145,0.0003362
3150,0.00127
3155,0.001002
3160,0.002343
3165,0.005637
3170,0.004088
3175,0.002927
3180,0.003301
3185,0.00207
3190,0.0006586
3195,0.0001806
3200,3.184e-06
3205,1.139e-06
3210,7.445e-07
3215,4.755e-06
3220,7.656e-05
3225,3.148e-06
3230,8.43e-06
3235,0.001355
3240,0.0005324
3245,4.249e-05
3250,0.0004672
3255,0.002533
3260,0.0001403
3265,0.0001365
3270,6.416e-05
3275,0.0009694
3280,0.0003899
3285,0.003181
3290,0.002468
3295,7.389e-05
3300,0.0001675
3305,0.0004448
3310,0.0008734
3315,2.937e-06
3320,1.091e-06
3325,0.0007564
3330,0.001327
3335,0.003293
3340,0.000556
3345,0.0007658
3350,0.002314
3355,0.0006651
3360,0.001217
3365,0.002439
3370,0.001048
3375,0.002914
3380,0.001963
3385,0.002781
3390,0.005334
3395,0.00451
3400,0.006561
3405,0.00174
3410,0.002657
3415,0.003897
3420,0.007589
3425,0.005745
3430,0.005273
3435,0.005831
3440,0.004347
3445,0.005793
3450,0.006898
3455,0.004205
3460,0.006988
3465,0.005982
3470,0.007158
3475,0.006161
3480,0.006787
3485,0.007045
3490,0.005584
3495,0.007387
3500,0.006882
3505,0.006961
3510,0.006844
3515,0.005801
3520,0.006924
3525,0.006241
3530,0.00612
3535,0.004848
3540,0.00452
3545,0.004876
3550,0.005642
3555,0.004004
3560,0.006005
3565,0.006525
3570,0.003681
3575,0.004083
3580,0.006008
3585,0.004641
3590,0.00475
3595,0.005172
3600,0.005743
3605,0.006282
3610,0.004871
3615,0.004957
3620,0.007268
3625,0.005883
3630,0.00547
3635,0.005621
3640,0.007154
3645,0.006569
3650,0.005858
3655,0.006434
3660,0.006416
3665,0.006009
3670,0.003552
3675,0.001112
3680,0.003393
3685,0.004815
3690,0.005219
3695,0.005671
3700,0.006784
3705,0.006712
3710,0.005284
3715,0.005083
3720,0.006178
3725,0.006805
3730,0.005254
3735,0.004355
3740,0.004744
3745,0.006461
3750,0.005404
3755,0.004948
3760,0.004546
3765,0.004584
3770,0.005161
3775,0.005105
3780,0.00571
3785,0.00473
3790,0.003828
3795,0.005113
3800,0.006375
3805,0.005576
3810,0.004171
3815,0.003854
3820,0.006178
3825,0.00593
3830,0.00601
3835,0.00368
3840,0.005469
3845,0.00542
3850,0.005484
3855,0.005025
3860,0.004512
3865,0.00512
3870,0.004551
3875,0.00397
3880,0.003945
3885,0.004284
3890,0.004231
3895,0.004843
3900,0.004623
3905,0.005092
3910,0.004609
3915,0.004464
3920,0.004394
3925,0.00422
3930,0.004535
3935,0.004818
3940,0.004813
3945,0.004829
3950,0.004882
3955,0.005065
3960,0.005078
3965,0.005115
3970,0.004981
3975,0.004881
3980,0.004853
3985,0.004883
3990,0.004836
3995,0.004723
4000,0.004666
