wavelength_nm,irradiance_W_m2_nm
375,0.4868
375.5,0.5379
376,0.5566
376.5,0.5472
377,0.5866
377.5,0.6539
378,0.7039
378.5,0.6854
379,0.6108
379.5,0.5471
380,0.5745
380.5,0.615
381,0.6253
381.5,0.5632
382,0.4797
382.5,0.4148
383,0.3715
383.5,0.3594
384,0.4156
384.5,0.5
385,0.5484
385.5,0.5237
386,0.505
386.5,0.5247
387,0.5291
387.5,0.5211
388,0.5157
388.5,0.5117
389,0.5552
389.5,0.6149
390,0.6447
390.5,0.6497
391,0.6878
391.5,0.6971
392,0.6413
392.5,0.5342
393,0.3866
393.5,0.3072
394,0.3989
394.5,0.55
395,0.6492
395.5,0.6911
396,0.6073
396.5,0.4414
397,0.3417
397.5,0.5044
398,0.6826
398.5,0.8058
399,0.8552
399.5,0.881
400,0.89
401,0.9237
402,0.9592
403,0.9227
404,0.9366
405,0.9127
406,0.8892
407,0.8725
408,0.9101
409,0.9712
410,0.8271
411,0.9251
412,0.9824
413,0.9415
414,0.9305
415,0.9623
416,0.9902
417,0.9648
418,0.922
419,0.9587
420,0.8777
421,0.9959
422,0.9815
423,0.9495
424,0.9433
425,0.9714
426,0.9431
427,0.9104
428,0.9185
429,0.8499
430,0.6775
431,0.6144
432,1.021
433,0.9494
434,0.8763
435,0.9604
436,1.053
437,1.074
438,0.9416
439,0.9052
440,1.037
441,1.022
442,1.093
443,1.108
444,1.078
445,1.119
446,1.002
447,1.139
448,1.151
449,1.148
450,1.189
451,1.232
452,1.179
453,1.088
454,1.166
455,1.156
456,1.194
457,1.202
458,1.176
459,1.166
460,1.157
461,1.197
462,1.207
463,1.211
464,1.173
465,1.158
466,1.181
467,1.128
468,1.176
469,1.179
470,1.133
471,1.151
472,1.21
473,1.162
474,1.174
475,1.212
476,1.17
477,1.176
478,1.213
479,1.189
480,1.208
481,1.206
482,1.21
483,1.195
484,1.171
485,1.166
486,0.945
487,1.057
488,1.144
489,1.076
490,1.202
491,1.154
492,1.1
493,1.175
494,1.146
495,1.216
496,1.156
497,1.174
498,1.141
499,1.14
500,1.135
501,1.101
502,1.1
503,1.149
504,1.07
505,1.146
506,1.192
507,1.139
508,1.11
509,1.162
510,1.131
511,1.152
512,1.181
513,1.109
514,1.085
515,1.116
516,1.125
517,0.9162
518,1.047
519,1.014
520,1.106
521,1.114
522,1.138
523,1.072
524,1.152
525,1.142
526,1.11
527,0.9697
528,1.109
529,1.16
530,1.114
531,1.175
532,1.153
533,1.029
534,1.101
535,1.117
536,1.165
537,1.077
538,1.13
539,1.102
540,1.063
541,1.022
542,1.111
543,1.092
544,1.13
545,1.104
546,1.093
547,1.107
548,1.075
549,1.108
550,1.098
551,1.097
552,1.118
553,1.086
554,1.107
555,1.112
556,1.093
557,1.065
558,1.088
559,1.028
560,1.046
561,1.106
562,1.053
563,1.092
564,1.07
565,1.076
566,1.017
567,1.083
568,1.073
569,1.046
570,1.046
571,1.011
572,1.068
573,1.072
574,1.065
575,1.041
576,1.032
577,1.057
578,1.024
579,1.039
580,1.056
581,1.06
582,1.076
583,1.087
584,1.084
585,1.075
586,1.049
587,1.071
588,1.046
589,0.9027
590,0.9598
591,1.026
592,1.004
593,1.018
594,1.013
595,0.9994
596,1.03
597,1.032
598,1.019
599,1.019
600,1.029
601,1.016
602,1
603,1.021
604,1.039
605,1.037
606,1.031
607,1.037
608,1.033
609,1.025
610,1.02
611,1.015
612,1.03
613,1.015
614,0.9836
615,1.019
616,0.9922
617,0.9793
618,1.016
619,1.02
620,1.02
621,1.024
622,0.9871
623,0.9795
624,0.976
625,0.9693
626,0.968
627,0.9956
628,0.9405
629,0.9739
630,0.9605
631,0.9767
632,0.9403
633,1
634,0.9842
635,0.996
636,0.9729
637,1.006
638,1.012
639,1.008
640,0.9864
641,0.9866
642,0.9882
643,0.9981
644,0.9935
645,1
646,0.9714
647,0.9666
648,0.9571
649,0.9271
650,0.9321
651,0.9903
652,0.9504
653,0.9804
654,0.9692
655,0.9241
656,0.8111
657,0.8479
658,0.9476
659,0.9507
660,0.9564
661,0.952
662,0.9438
663,0.9452
664,0.9535
665,0.9701
666,0.9691
667,0.9619
668,0.965
669,0.9814
670,0.9675
671,0.9654
672,0.9517
673,0.9597
674,0.958
675,0.9499
676,0.9606
677,0.9516
678,0.9563
679,0.948
680,0.9492
681,0.9453
682,0.9495
683,0.939
684,0.9325
685,0.9329
686,0.9116
687,0.6552
688,0.7589
689,0.7636
690,0.8004
691,0.8351
692,0.8591
693,0.8537
694,0.8436
695,0.8604
696,0.8586
697,0.9064
698,0.8919
699,0.8733
700,0.8665
701,0.8555
702,0.856
703,0.8606
704,0.8828
705,0.8917
706,0.8868
707,0.8829
708,0.8799
709,0.8829
710,0.888
711,0.8864
712,0.8804
713,0.8699
714,0.8773
715,0.8475
716,0.856
717,0.7443
718,0.693
719,0.6215
720,0.6631
721,0.7308
722,0.8344
723,0.7699
724,0.7101
725,0.6982
726,0.7268
727,0.7296
728,0.6991
729,0.7033
730,0.7584
731,0.7187
732,0.7749
733,0.8036
734,0.8301
735,0.8181
736,0.8102
737,0.8087
738,0.8239
739,0.7994
740,0.8188
741,0.8155
742,0.8158
743,0.8327
744,0.8392
745,0.8387
746,0.8368
747,0.8372
748,0.8321
749,0.8291
750,0.8279
751,0.8241
752,0.827
753,0.8226
754,0.8329
755,0.8304
756,0.8201
757,0.8193
758,0.8242
759,0.8007
760,0.1764
761,0.1016
762,0.4598
763,0.2525
764,0.3595
765,0.4586
766,0.5452
767,0.6524
768,0.746
769,0.7553
770,0.7774
771,0.7825
772,0.7887
773,0.7881
774,0.7881
775,0.788
776,0.7897
777,0.7849
778,0.7839
779,0.7874
780,0.7787
781,0.7767
782,0.7803
783,0.777
784,0.7718
785,0.775
786,0.7754
787,0.7658
788,0.756
789,0.7529
790,0.7297
791,0.7394
792,0.7324
793,0.7271
794,0.7335
795,0.7308
796,0.7181
797,0.7294
798,0.7432
799,0.7287
800,0.7167
801,0.7246
802,0.7254
803,0.712
804,0.7203
805,0.7044
806,0.733
807,0.7253
808,0.7227
809,0.7044
810,0.7051
811,0.7033
812,0.6857
813,0.6727
814,0.6025
815,0.5973
816,0.5558
817,0.5689
818,0.5493
819,0.6043
820,0.5754
821,0.6659
822,0.635
823,0.4491
824,0.6239
825,0.6468
826,0.6236
827,0.6568
828,0.567
829,0.6199
830,0.6111
831,0.6163
832,0.5965
833,0.6373
834,0.6223
835,0.6687
836,0.6479
837,0.6726
838,0.6658
839,0.6673
840,0.6769
841,0.6731
842,0.6643
843,0.6698
844,0.6571
845,0.6771
846,0.6786
847,0.6605
848,0.6608
849,0.6566
850,0.5952
851,0.6492
852,0.6454
853,0.6424
854,0.5667
855,0.6078
856,0.6479
857,0.6601
858,0.6602
859,0.66
860,0.6577
861,0.6567
862,0.6618
863,0.6657
864,0.6515
865,0.6408
866,0.5648
867,0.609
868,0.638
869,0.6316
870,0.6435
871,0.6344
872,0.643
873,0.6365
874,0.6253
875,0.6163
876,0.6335
877,0.6357
878,0.6332
879,0.6226
880,0.6246
881,0.6039
882,0.6197
883,0.6176
884,0.6201
885,0.6275
886,0.603
887,0.605
888,0.6127
889,0.6209
890,0.6138
891,0.615
892,0.6037
893,0.5803
894,0.5645
895,0.5397
896,0.5066
897,0.4423
898,0.4769
899,0.3647
900,0.4933
901,0.3981
902,0.4451
903,0.4575
904,0.5607
905,0.5425
906,0.515
907,0.4241
908,0.4331
909,0.4676
910,0.4149
911,0.4426
912,0.4573
913,0.4163
914,0.4159
915,0.4493
916,0.3827
917,0.4839
918,0.3933
919,0.4892
920,0.4938
921,0.5173
922,0.4639
923,0.4937
924,0.4779
925,0.4714
926,0.4658
927,0.5213
928,0.3885
929,0.3615
930,0.2864
931,0.2713
932,0.1993
933,0.1644
934,0.09494
935,0.1661
936,0.1068
937,0.108
938,0.1327
939,0.2643
940,0.3127
941,0.2464
942,0.2686
943,0.1844
944,0.1894
945,0.2439
946,0.1288
947,0.2458
948,0.1816
949,0.3271
950,0.09728
951,0.3204
952,0.178
953,0.2275
954,0.2809
955,0.2259
956,0.2174
957,0.1791
958,0.3055
959,0.2476
960,0.2785
961,0.3055
962,0.2926
963,0.3345
964,0.3038
965,0.3336
966,0.3329
967,0.3327
968,0.4318
969,0.4537
970,0.4202
971,0.4726
972,0.4552
973,0.4015
974,0.3802
975,0.3906
976,0.3786
977,0.4227
978,0.4071
979,0.4224
980,0.4003
981,0.4717
982,0.458
983,0.4414
984,0.4875
985,0.4546
986,0.4967
987,0.489
988,0.4859
989,0.4954
990,0.4843
991,0.4984
992,0.4967
993,0.4876
994,0.4987
995,0.4971
996,0.4952
997,0.4891
998,0.4886
999,0.4883
1000,0.4862
1001,0.4922
1002,0.4813
1003,0.4855
1004,0.4782
1005,0.4507
1006,0.471
1007,0.4809
1008,0.4805
1009,0.4757
1010,0.4753
1011,0.4777
1012,0.4751
1013,0.4743
1014,0.4763
1015,0.468
1016,0.47
1017,0.4648
1018,0.472
1019,0.4552
1020,0.4619
1021,0.4637
1022,0.4557
1023,0.4593
1024,0.4563
1025,0.4609
1026,0.4601
1027,0.4579
1028,0.4584
1029,0.4534
1030,0.4562
1031,0.4541
1032,0.4544
1033,0.4466
1034,0.4493
1035,0.4507
1036,0.4505
1037,0.4458
1038,0.4437
1039,0.4467
1040,0.4436
1041,0.4437
1042,0.4438
1043,0.4393
1044,0.4413
1045,0.4388
1046,0.4273
1047,0.4338
1048,0.4376
1049,0.4351
1050,0.4322
1051,0.4326
1052,0.4299
1053,0.4286
1054,0.4268
1055,0.4281
1056,0.4267
1057,0.4257
1058,0.4213
1059,0.4084
1060,0.4197
1061,0.41
1062,0.4176
1063,0.4108
1064,0.4171
1065,0.4152
1066,0.4073
1067,0.4094
1068,0.4088
1069,0.3869
1070,0.399
1071,0.4069
1072,0.4061
1073,0.3983
1074,0.4101
1075,0.391
1076,0.4056
1077,0.3987
1078,0.398
1079,0.399
1080,0.394
1081,0.3832
1082,0.3888
1083,0.3946
1084,0.3815
1085,0.3914
1086,0.3656
1087,0.374
1088,0.3913
1089,0.382
1090,0.3666
1091,0.3881
1092,0.3834
1093,0.3367
1094,0.356
1095,0.3432
1096,0.3318
1097,0.3816
1098,0.3317
1099,0.3348
1100,0.3203
1101,0.3277
1102,0.309
1103,0.3074
1104,0.3078
1105,0.334
1106,0.2613
1107,0.3177
1108,0.2727
1109,0.2723
1110,0.3159
1111,0.2187
1112,0.2728
1113,0.1771
1114,0.1977
1115,0.1648
1116,0.1327
1117,0.05236
1118,0.1434
1119,0.07453
1120,0.09343
1121,0.1224
1122,0.05372
1123,0.0844
1124,0.07157
1125,0.09503
1126,0.03389
1127,0.1036
1128,0.06526
1129,0.06967
1130,0.04638
1131,0.1948
1132,0.1543
1133,0.1009
1134,0.0274
1135,0.01015
1136,0.08473
1137,0.1896
1138,0.134
1139,0.1968
1140,0.1687
1141,0.1274
1142,0.1482
1143,0.2055
1144,0.07459
1145,0.09614
1146,0.1038
1147,0.03887
1148,0.1787
1149,0.144
1150,0.08012
1151,0.134
1152,0.1632
1153,0.157
1154,0.09378
1155,0.2064
1156,0.1852
1157,0.2074
1158,0.2055
1159,0.2221
1160,0.1889
1161,0.2291
1162,0.2308
1163,0.3083
1164,0.2649
1165,0.2546
1166,0.2472
1167,0.2703
1168,0.2756
1169,0.278
1170,0.3019
1171,0.2949
1172,0.2998
1173,0.3004
1174,0.2208
1175,0.2977
1176,0.3143
1177,0.3109
1178,0.2374
1179,0.3188
1180,0.2905
1181,0.2997
1182,0.2131
1183,0.289
1184,0.2768
1185,0.2686
1186,0.3144
1187,0.3005
1188,0.2209
1189,0.274
1190,0.3048
1191,0.2943
1192,0.312
1193,0.2995
1194,0.3091
1195,0.2945
1196,0.2842
1197,0.3145
1198,0.286
1199,0.2406
1200,0.2954
1201,0.2882
1202,0.288
1203,0.2859
1204,0.2388
1205,0.2878
1206,0.3167
1207,0.2831
1208,0.2852
1209,0.2728
1210,0.2985
1211,0.2778
1212,0.2797
1213,0.3092
1214,0.2857
1215,0.2814
1216,0.307
1217,0.2997
1218,0.3022
1219,0.294
1220,0.3015
1221,0.3063
1222,0.2971
1223,0.2923
1224,0.295
1225,0.3044
1226,0.3082
1227,0.285
1228,0.3071
1229,0.3075
1230,0.3028
1231,0.3107
1232,0.3069
1233,0.2988
1234,0.3095
1235,0.3061
1236,0.3087
1237,0.305
1238,0.308
1239,0.3045
1240,0.3033
1241,0.3041
1242,0.3044
1243,0.3011
1244,0.2997
1245,0.3005
1246,0.3024
1247,0.3011
1248,0.3018
1249,0.3025
1250,0.3008
1251,0.2979
1252,0.2968
1253,0.2947
1254,0.292
1255,0.2966
1256,0.2897
1257,0.2865
1258,0.2928
1259,0.2812
1260,0.2837
1261,0.2708
1262,0.2604
1263,0.2633
1264,0.2444
1265,0.2604
1266,0.2535
1267,0.2554
1268,0.2438
1269,0.1621
1270,0.2549
1271,0.2685
1272,0.2689
1273,0.2672
1274,0.2671
1275,0.2712
1276,0.2742
1277,0.2763
1278,0.2813
1279,0.2793
1280,0.2776
1281,0.2719
1282,0.2454
1283,0.2679
1284,0.2768
1285,0.2789
1286,0.2809
1287,0.2777
1288,0.2762
1289,0.269
1290,0.2716
1291,0.2749
1292,0.2602
1293,0.2714
1294,0.2659
1295,0.2662
1296,0.2558
1297,0.2438
1298,0.2576
1299,0.2687
1300,0.2313
1301,0.2383
1302,0.2573
1303,0.2278
1304,0.1966
1305,0.2525
1306,0.2529
1307,0.2013
1308,0.2278
1309,0.2524
1310,0.1981
1311,0.2195
1312,0.2185
1313,0.2063
1314,0.1895
1315,0.188
1316,0.2133
1317,0.2054
1318,0.2193
1319,0.1767
1320,0.1703
1321,0.1965
1322,0.1988
1323,0.1532
1324,0.1727
1325,0.212
1326,0.1846
1327,0.1752
1328,0.1543
1329,0.1168
1330,0.1508
1331,0.09524
1332,0.09591
1333,0.1335
1334,0.1114
1335,0.1521
1336,0.1207
1337,0.1083
1338,0.1171
1339,0.1163
1340,0.1108
1341,0.1121
1342,0.1171
1343,0.08356
1344,0.04974
1345,0.0717
1346,0.0382
1347,0.03946
1348,0.003103
1349,0.01058
1350,0.0105
1351,0.003025
1352,0.0009885
1353,6.252e-05
1354,0.000189
1355,2.34e-06
1356,3.128e-05
1357,4.671e-05
1358,2.725e-06
1359,4.765e-07
1360,1.39e-06
1361,3.12e-09
1362,1.172e-11
1363,2.049e-06
1364,8.823e-07
1365,5.885e-12
1366,8.309e-06
1367,3.233e-06
1368,9.595e-14
1369,3.355e-07
1370,1.895e-07
1371,1.28e-08
1372,1.787e-06
1373,2.889e-05
1374,0.0001167
1375,0.0002107
1376,0.0001679
1377,8e-05
1378,0.0007236
1379,3.402e-05
1380,5.317e-05
1381,1.545e-06
1382,1.669e-06
1383,2.861e-08
1384,4.009e-07
1385,1.36e-06
1386,1.64e-06
1387,0.0001297
1388,2.624e-06
1389,0.0003792
1390,0.000322
1391,0.0002244
1392,1.551e-05
1393,7.563e-05
1394,4.923e-05
1395,4.372e-07
1396,4.11e-09
1397,3.202e-05
1398,0.0008303
1399,0.0005309
1400,2.111e-09
1401,6.848e-09
1402,0.001202
1403,0.001559
1404,0.0004839
1405,2.375e-07
1406,0.001339
1407,0.0001143
1408,0.00108
1409,0.000405
1410,0.0003054
1411,0.001386
1412,0.001731
1413,0.01536
1414,0.0002382
1415,0.0001202
1416,0.02343
1417,0.007732
1418,0.008915
1419,0.001409
1420,0.005439
1421,0.006025
1422,0.03052
1423,0.006072
1424,0.01118
1425,0.01703
1426,0.01832
1427,0.03269
1428,0.002996
1429,0.02508
1430,0.04067
1431,0.0331
1432,0.001655
1433,0.02364
1434,0.01383
1435,0.01411
1436,0.02529
1437,0.01971
1438,0.008738
1439,0.03367
1440,0.02613
1441,0.02097
1442,0.02395
1443,0.02975
1444,0.0408
1445,0.03283
1446,0.01523
1447,0.02389
1448,0.07646
1449,0.06749
1450,0.01809
1451,0.007431
1452,0.04119
1453,0.05416
1454,0.09097
1455,0.04371
1456,0.05848
1457,0.07734
1458,0.09023
1459,0.1078
1460,0.05647
1461,0.05966
1462,0.08634
1463,0.02855
1464,0.1004
1465,0.06176
1466,0.04307
1467,0.02379
1468,0.05084
1469,0.06268
1470,0.03279
1471,0.01177
1472,0.03087
1473,0.04637
1474,0.06435
1475,0.1221
1476,0.04544
1477,0.04606
1478,0.04195
1479,0.07933
1480,0.04005
1481,0.0762
1482,0.03864
1483,0.0982
1484,0.09088
1485,0.08264
1486,0.08154
1487,0.04003
1488,0.06223
1489,0.1254
1490,0.1155
1491,0.1307
1492,0.1086
1493,0.12
1494,0.1335
1495,0.1206
1496,0.1114
1497,0.1502
1498,0.1254
1499,0.1438
1500,0.1656
1501,0.1748
1502,0.1543
1503,0.1222
1504,0.1059
1505,0.1209
1506,0.1701
1507,0.1679
1508,0.1606
1509,0.1229
1510,0.1786
1511,0.1745
1512,0.1719
1513,0.1594
1514,0.1485
1515,0.1754
1516,0.1693
1517,0.1645
1518,0.1663
1519,0.161
1520,0.1745
1521,0.1817
1522,0.174
1523,0.185
1524,0.1819
1525,0.1707
1526,0.1764
1527,0.1731
1528,0.1845
1529,0.18
1530,0.1683
1531,0.178
1532,0.1839
1533,0.1831
1534,0.1777
1535,0.1763
1536,0.1815
1537,0.1806
1538,0.1797
1539,0.1803
1540,0.175
1541,0.1778
1542,0.1779
1543,0.1798
1544,0.1798
1545,0.1831
1546,0.1816
1547,0.1804
1548,0.1762
1549,0.1806
1550,0.1783
1551,0.1788
1552,0.1796
1553,0.1792
1554,0.1749
1555,0.1768
1556,0.1738
1557,0.1788
1558,0.1774
1559,0.1771
1560,0.1755
1561,0.1784
1562,0.1767
1563,0.1761
1564,0.1735
1565,0.1765
1566,0.1733
1567,0.1737
1568,0.1699
1569,0.1681
1570,0.1596
1571,0.1552
1572,0.1569
1573,0.1545
1574,0.1594
1575,0.1582
1576,0.1629
1577,0.1426
1578,0.1552
1579,0.1562
1580,0.1614
1581,0.1641
1582,0.1597
1583,0.1633
1584,0.1643
1585,0.1707
1586,0.1687
1587,0.1669
1588,0.1656
1589,0.1533
1590,0.1595
1591,0.1596
1592,0.1664
1593,0.1704
1594,0.169
1595,0.1703
1596,0.1613
1597,0.1629
1598,0.1677
1599,0.1596
1600,0.157
1601,0.1472
1602,0.1478
1603,0.1477
1604,0.1506
1605,0.1562
1606,0.1592
1607,0.1536
1608,0.1516
1609,0.1499
1610,0.1435
1611,0.1496
1612,0.1522
1613,0.1564
1614,0.1572
1615,0.1589
1616,0.152
1617,0.1547
1618,0.1606
1619,0.1589
1620,0.1546
1621,0.1545
1622,0.1566
1623,0.1599
1624,0.16
1625,0.1568
1626,0.158
1627,0.1587
1628,0.159
1629,0.1591
1630,0.1559
1631,0.1569
1632,0.157
1633,0.1533
1634,0.1535
1635,0.154
1636,0.1552
1637,0.1496
1638,0.1449
1639,0.1452
1640,0.1417
1641,0.1447
1642,0.1456
1643,0.1418
1644,0.1474
1645,0.1438
1646,0.1432
1647,0.1501
1648,0.1425
1649,0.1441
1650,0.1485
1651,0.1372
1652,0.1475
1653,0.1469
1654,0.1421
1655,0.1466
1656,0.1456
1657,0.1465
1658,0.1483
1659,0.1458
1660,0.1472
1661,0.1476
1662,0.1444
1663,0.1466
1664,0.1457
1665,0.1395
1666,0.1172
1667,0.1387
1668,0.1415
1669,0.1419
1670,0.1462
1671,0.1443
1672,0.1395
1673,0.1427
1674,0.1423
1675,0.1409
1676,0.1395
1677,0.14
1678,0.1379
1679,0.1405
1680,0.1356
1681,0.1282
1682,0.1344
1683,0.1379
1684,0.1305
1685,0.1407
1686,0.1387
1687,0.1351
1688,0.1386
1689,0.1367
1690,0.1354
1691,0.127
1692,0.1366
1693,0.1395
1694,0.135
1695,0.1383
1696,0.1381
1697,0.119
1698,0.1368
1699,0.1356
1700,0.1318
1702,0.1346
1705,0.1305
1710,0.1238
1715,0.1252
1720,0.1234
1725,0.1172
1730,0.1149
1735,0.1066
1740,0.111
1745,0.1022
1750,0.109
1755,0.101
1760,0.105
1765,0.08765
1770,0.09348
1775,0.07575
1780,0.06629
1785,0.05076
1790,0.05861
1795,0.03092
1800,0.02098
1805,0.009749
1810,0.006379
1815,0.002156
1820,0.0006484
1825,0.0008367
1830,3.41e-06
1835,4.211e-06
1840,4.107e-08
1845,4.105e-06
1850,1.965e-06
1855,1.861e-07
1860,7.318e-06
1865,1.115e-05
1870,1.75e-10
1875,2.965e-10
1880,5.103e-05
1885,2.891e-05
1890,0.0001472
1895,8.542e-05
1900,5.686e-07
1905,3.737e-07
1910,1.522e-05
1915,1.318e-05
1920,0.0002981
1925,0.0006195
1930,0.0003655
1935,0.00238
1940,0.002174
1945,0.0072
1950,0.01109
1955,0.006644
1960,0.01451
1965,0.01892
1970,0.03236
1975,0.04496
1980,0.04956
1985,0.05458
1990,0.0567
1995,0.05377
2000,0.02525
2005,0.00992
2010,0.02632
2015,0.01755
2020,0.02973
2025,0.04907
2030,0.05616
2035,0.06396
2040,0.05943
2045,0.06037
2050,0.04509
2055,0.0364
2060,0.04592
2065,0.04107
2070,0.04356
2075,0.05144
2080,0.05767
2085,0.05653
2090,0.05919
2095,0.05962
2100,0.05721
2105,0.06186
2110,0.05952
2115,0.06088
2120,0.05814
2125,0.05884
2130,0.0596
2135,0.05978
2140,0.06026
2145,0.0594
2150,0.05618
2155,0.05631
2160,0.05586
2165,0.05064
2170,0.05442
2175,0.05338
2180,0.05429
2185,0.04948
2190,0.05247
2195,0.05243
2200,0.04711
2205,0.04905
2210,0.05265
2215,0.05059
2220,0.05158
2225,0.05007
2230,0.05027
2235,0.04929
2240,0.04851
2245,0.04697
2250,0.04776
2255,0.04488
2260,0.04438
2265,0.04524
2270,0.043
2275,0.04244
2280,0.04402
2285,0.04182
2290,0.04193
2295,0.04062
2300,0.03896
2305,0.03921
2310,0.04245
2315,0.03854
2320,0.03442
2325,0.03735
2330,0.03771
2335,0.03848
2340,0.03035
2345,0.03403
2350,0.02747
2355,0.03143
2360,0.03329
2365,0.03281
2370,0.02028
2375,0.02923
2380,0.02827
2385,0.02044
2390,0.02433
2395,0.02669
2400,0.02909
2405,0.02233
2410,0.02249
2415,0.01816
2420,0.01769
2425,0.02201
2430,0.02968
2435,0.009907
2440,0.02883
2445,0.01386
2450,0.009073
2455,0.01658
2460,0.02226
2465,0.01612
2470,0.01116
2475,0.01098
2480,0.005366
2485,0.003744
2490,0.002343
2495,0.00192
2500,0.004715
2505,0.001014
2510,0.001479
2515,0.000346
2520,0.0002469
2525,2.759e-05
2530,4.233e-07
2535,1.165e-07
2540,2.51e-07
2545,3.578e-11
2550,1.883e-13
2555,6.943e-10
2560,2.063e-11
2565,1.061e-14
2570,1.017e-18
2575,7.22e-28
2580,2.553e-22
2585,1.155e-34
2590,3.673e-31
2595,1.527e-33
2600,3.006e-28
2605,3.89e-35
2610,3.991e-34
2615,7.526e-38
2620,3.777e-29
2625,2.593e-28
2630,1.401e-45
2635,2.596e-16
2640,7.825e-17
2645,5.998e-19
2650,9.539e-20
2655,8.798e-28
2660,1.742e-25
2665,7.477e-38
2670,0
2675,0
2680,0
2685,0
2690,6.892e-30
2695,4.807e-33
2700,0
2705,2.005e-42
2710,7.623e-36
2715,2.605e-26
2720,4.204e-45
2725,4.912e-22
2730,4.099e-19
2735,3.708e-21
2740,1.578e-27
2745,8.922e-24
2750,1.135e-28
2755,4.624e-44
2760,0
2765,1.822e-27
2770,5.696e-24
2775,2.757e-38
2780,3.302e-34
2785,2.66e-27
2790,8.262e-17
2795,2.459e-16
2800,1.117e-12
2805,4.571e-14
2810,2.724e-10
2815,1.942e-10
2820,1.392e-11
2825,1.192e-07
2830,2.64e-06
2835,1.441e-10
2840,1.328e-07
2845,2.748e-05
2850,7.821e-07
2855,3.019e-07
2860,1.694e-05
2865,0.0001119
2870,4.241e-06
2875,0.000264
2880,0.000166
2885,0.0003041
2890,0.0001251
2895,0.001797
2900,0.0005483
2905,7.508e-05
2910,0.001845
2915,0.0008528
2920,0.001963
2925,0.0007348
2930,0.003994
2935,0.004404
2940,0.001104
2945,0.0009826
2950,0.003546
2955,0.001584
2960,0.003117
2965,0.005044
2970,0.0002388
2975,0.0005793
2980,0.0009069
2985,0.004722
2990,0.006973
2995,0.0029
3000,0.005324
3005,0.001961
3010,0.004647
3015,0.003769
3020,0.0004295
3025,0.005091
3030,0.004122
3035,0.001695
3040,0.001373
3045,0.002855
3050,0.0006999
3055,0.0001962
3060,0.004274
3065,0.001974
