wavelength_nm,irradiance_W_m2_nm
373.5,0.3868
374,0.3865
374.5,0.3843
375,0.4109
375.5,0.4551
376,0.4722
376.5,0.4654
377,0.5001
377.5,0.5589
378,0.6031
378.5,0.5889
379,0.5262
379.5,0.4726
380,0.4975
380.5,0.534
381,0.5442
381.5,0.4913
382,0.4196
382.5,0.3636
383,0.3265
383.5,0.3166
384,0.3669
384.5,0.4424
385,0.4864
385.5,0.4655
386,0.4498
386.5,0.4685
387,0.4734
387.5,0.4673
388,0.4635
388.5,0.461
389,0.5012
389.5,0.5564
390,0.5846
390.5,0.5904
391,0.6263
391.5,0.6362
392,0.5866
392.5,0.4896
393,0.355
393.5,0.2827
394,0.3678
394.5,0.5081
395,0.601
395.5,0.641
396,0.5644
396.5,0.411
397,0.3188
397.5,0.4715
398,0.6394
398.5,0.7562
399,0.8041
399.5,0.8298
400,0.8399
401,0.8769
402,0.9139
403,0.8821
404,0.8985
405,0.8785
406,0.8588
407,0.8455
408,0.8849
409,0.9472
410,0.8091
411,0.9077
412,0.9669
413,0.9295
414,0.9213
415,0.9557
416,0.9863
417,0.9639
418,0.9239
419,0.9635
420,0.8847
421,1.007
422,0.995
423,0.9653
424,0.9618
425,0.9931
426,0.9667
427,0.9355
428,0.9463
429,0.8777
430,0.7013
431,0.6378
432,1.063
433,0.9905
434,0.9165
435,1.007
436,1.106
437,1.131
438,0.9937
439,0.9575
440,1.099
441,1.086
442,1.164
443,1.182
444,1.154
445,1.199
446,1.077
447,1.226
448,1.242
449,1.241
450,1.288
451,1.338
452,1.282
453,1.185
454,1.273
455,1.265
456,1.309
457,1.321
458,1.295
459,1.286
460,1.279
461,1.325
462,1.339
463,1.345
464,1.305
465,1.291
466,1.319
467,1.262
468,1.318
469,1.325
470,1.275
471,1.298
472,1.366
473,1.314
474,1.33
475,1.376
476,1.33
477,1.339
478,1.384
479,1.359
480,1.382
481,1.384
482,1.39
483,1.374
484,1.349
485,1.346
486,1.092
487,1.224
488,1.325
489,1.249
490,1.397
491,1.344
492,1.282
493,1.372
494,1.34
495,1.424
496,1.355
497,1.379
498,1.342
499,1.343
500,1.339
501,1.299
502,1.299
503,1.36
504,1.268
505,1.36
506,1.415
507,1.355
508,1.321
509,1.385
510,1.35
511,1.375
512,1.412
513,1.328
514,1.3
515,1.338
516,1.351
517,1.102
518,1.261
519,1.222
520,1.335
521,1.345
522,1.376
523,1.298
524,1.396
525,1.386
526,1.348
527,1.18
528,1.351
529,1.414
530,1.36
531,1.435
532,1.409
533,1.259
534,1.349
535,1.37
536,1.429
537,1.323
538,1.39
539,1.356
540,1.31
541,1.26
542,1.371
543,1.349
544,1.397
545,1.366
546,1.354
547,1.372
548,1.333
549,1.375
550,1.365
551,1.364
552,1.392
553,1.353
554,1.38
555,1.388
556,1.365
557,1.332
558,1.361
559,1.288
560,1.312
561,1.389
562,1.323
563,1.373
564,1.347
565,1.356
566,1.282
567,1.367
568,1.355
569,1.323
570,1.324
571,1.281
572,1.353
573,1.359
574,1.353
575,1.323
576,1.312
577,1.345
578,1.304
579,1.323
580,1.345
581,1.352
582,1.373
583,1.387
584,1.385
585,1.374
586,1.341
587,1.371
588,1.34
589,1.158
590,1.232
591,1.317
592,1.291
593,1.309
594,1.303
595,1.287
596,1.326
597,1.33
598,1.314
599,1.314
600,1.328
601,1.312
602,1.293
603,1.32
604,1.344
605,1.342
606,1.335
607,1.343
608,1.339
609,1.329
610,1.324
611,1.317
612,1.337
613,1.318
614,1.278
615,1.325
616,1.291
617,1.274
618,1.323
619,1.329
620,1.33
621,1.336
622,1.288
623,1.279
624,1.275
625,1.267
626,1.265
627,1.302
628,1.233
629,1.276
630,1.259
631,1.28
632,1.233
633,1.311
634,1.291
635,1.307
636,1.277
637,1.32
638,1.329
639,1.324
640,1.296
641,1.297
642,1.3
643,1.313
644,1.307
645,1.317
646,1.28
647,1.274
648,1.263
649,1.223
650,1.23
651,1.307
652,1.256
653,1.295
654,1.281
655,1.222
656,1.073
657,1.122
658,1.254
659,1.259
660,1.267
661,1.262
662,1.252
663,1.254
664,1.265
665,1.287
666,1.286
667,1.277
668,1.281
669,1.303
670,1.285
671,1.283
672,1.265
673,1.276
674,1.274
675,1.264
676,1.279
677,1.267
678,1.274
679,1.263
680,1.265
681,1.26
682,1.266
683,1.253
684,1.245
685,1.245
686,1.217
687,0.8829
688,1.02
689,1.026
690,1.075
691,1.12
692,1.152
693,1.145
694,1.132
695,1.154
696,1.152
697,1.215
698,1.196
699,1.172
700,1.164
701,1.149
702,1.15
703,1.157
704,1.186
705,1.199
706,1.192
707,1.188
708,1.184
709,1.188
710,1.195
711,1.193
712,1.186
713,1.172
714,1.182
715,1.143
716,1.155
717,1.007
718,0.9388
719,0.8428
720,0.8995
721,0.9897
722,1.128
723,1.042
724,0.9631
725,0.9475
726,0.9862
727,0.9899
728,0.9495
729,0.9547
730,1.029
731,0.9762
732,1.052
733,1.09
734,1.126
735,1.11
736,1.1
737,1.098
738,1.118
739,1.085
740,1.112
741,1.108
742,1.108
743,1.132
744,1.141
745,1.14
746,1.138
747,1.139
748,1.132
749,1.129
750,1.127
751,1.122
752,1.127
753,1.121
754,1.135
755,1.132
756,1.118
757,1.118
758,1.125
759,1.093
760,0.2473
761,0.1434
762,0.635
763,0.3523
764,0.499
765,0.6339
766,0.7509
767,0.8958
768,1.022
769,1.035
770,1.065
771,1.072
772,1.08
773,1.08
774,1.08
775,1.08
776,1.083
777,1.076
778,1.075
779,1.08
780,1.069
781,1.066
782,1.071
783,1.067
784,1.06
785,1.065
786,1.066
787,1.053
788,1.04
789,1.036
790,1.005
791,1.018
792,1.008
793,1.001
794,1.01
795,1.007
796,0.9899
797,1.006
798,1.024
799,1.005
800,0.9886
801,0.9998
802,1.001
803,0.9829
804,0.9945
805,0.9727
806,1.012
807,1.002
808,0.9984
809,0.9735
810,0.9749
811,0.9727
812,0.949
813,0.9316
814,0.8357
815,0.8287
816,0.7717
817,0.7899
818,0.763
819,0.8385
820,0.799
821,0.9232
822,0.8808
823,0.6258
824,0.8662
825,0.8975
826,0.866
827,0.9118
828,0.7887
829,0.8614
830,0.8493
831,0.8567
832,0.8296
833,0.8857
834,0.8653
835,0.9292
836,0.901
837,0.9349
838,0.9259
839,0.9278
840,0.9413
841,0.9363
842,0.9241
843,0.9317
844,0.9143
845,0.9423
846,0.9445
847,0.9195
848,0.9201
849,0.9145
850,0.829
851,0.9045
852,0.8994
853,0.8954
854,0.79
855,0.8475
856,0.9034
857,0.9206
858,0.9209
859,0.9208
860,0.9176
861,0.9165
862,0.9237
863,0.9293
864,0.9096
865,0.8949
866,0.7888
867,0.8507
868,0.8914
869,0.8825
870,0.8993
871,0.8867
872,0.8989
873,0.89
874,0.8745
875,0.862
876,0.8862
877,0.8895
878,0.8861
879,0.8714
880,0.8743
881,0.8456
882,0.8679
883,0.8649
884,0.8686
885,0.8791
886,0.8452
887,0.848
888,0.859
889,0.8704
890,0.8608
891,0.8626
892,0.8469
893,0.8145
894,0.7929
895,0.7586
896,0.7127
897,0.6231
898,0.6714
899,0.5146
900,0.6943
901,0.5617
902,0.627
903,0.6449
904,0.7886
905,0.7634
906,0.725
907,0.5984
908,0.6109
909,0.6592
910,0.5859
911,0.6246
912,0.6451
913,0.5881
914,0.5874
915,0.6344
916,0.541
917,0.6828
918,0.5562
919,0.6903
920,0.6966
921,0.7297
922,0.6551
923,0.6965
924,0.675
925,0.6659
926,0.658
927,0.7359
928,0.5503
929,0.5125
930,0.4068
931,0.3854
932,0.2839
933,0.2346
934,0.1361
935,0.2369
936,0.1527
937,0.1546
938,0.1897
939,0.376
940,0.4442
941,0.3508
942,0.382
943,0.2629
944,0.2699
945,0.3473
946,0.1841
947,0.3502
948,0.2592
949,0.4652
950,0.1395
951,0.4557
952,0.2542
953,0.3245
954,0.3999
955,0.3221
956,0.31
957,0.256
958,0.4346
959,0.353
960,0.3969
961,0.4349
962,0.4167
963,0.4759
964,0.4325
965,0.4747
966,0.4738
967,0.4736
968,0.613
969,0.6441
970,0.5969
971,0.6706
972,0.6463
973,0.5708
974,0.5407
975,0.5554
976,0.5388
977,0.6009
978,0.5791
979,0.6005
980,0.5694
981,0.6701
982,0.651
983,0.6276
984,0.6926
985,0.6464
986,0.7055
987,0.6949
988,0.6906
989,0.7039
990,0.6884
991,0.7083
992,0.706
993,0.6933
994,0.7089
995,0.7067
996,0.7041
997,0.6956
998,0.6948
999,0.6946
1000,0.6916
1001,0.7001
1002,0.685
1003,0.6909
1004,0.6806
1005,0.6414
1006,0.6705
1007,0.6846
1008,0.6841
1009,0.6774
1010,0.677
1011,0.6803
1012,0.6767
1013,0.6756
1014,0.6785
1015,0.6668
1016,0.6698
1017,0.6624
1018,0.6726
1019,0.6488
1020,0.6584
1021,0.6611
1022,0.6498
1023,0.6549
1024,0.6508
1025,0.6573
1026,0.6562
1027,0.6532
1028,0.654
1029,0.6469
1030,0.6509
1031,0.648
1032,0.6485
1033,0.6375
1034,0.6414
1035,0.6435
1036,0.6432
1037,0.6366
1038,0.6336
1039,0.638
1040,0.6337
1041,0.6338
1042,0.6341
1043,0.6277
1044,0.6307
1045,0.6271
1046,0.6108
1047,0.6201
1048,0.6256
1049,0.6221
1050,0.618
1051,0.6186
1052,0.6149
1053,0.613
1054,0.6105
1055,0.6124
1056,0.6106
1057,0.6091
1058,0.6029
1059,0.5845
1060,0.6007
1061,0.5869
1062,0.5978
1063,0.5881
1064,0.5972
1065,0.5946
1066,0.5833
1067,0.5864
1068,0.5856
1069,0.5543
1070,0.5718
1071,0.583
1072,0.5819
1073,0.5709
1074,0.5878
1075,0.5605
1076,0.5814
1077,0.5718
1078,0.5708
1079,0.5721
1080,0.5652
1081,0.5497
1082,0.5577
1083,0.566
1084,0.5475
1085,0.5616
1086,0.525
1087,0.5369
1088,0.5616
1089,0.5485
1090,0.5265
1091,0.5572
1092,0.5505
1093,0.484
1094,0.5112
1095,0.4933
1096,0.4771
1097,0.5481
1098,0.4771
1099,0.4815
1100,0.4609
1101,0.4715
1102,0.4448
1103,0.4427
1104,0.4432
1105,0.4807
1106,0.3769
1107,0.4575
1108,0.3931
1109,0.3925
1110,0.455
1111,0.3158
1112,0.3933
1113,0.256
1114,0.2858
1115,0.2384
1116,0.1923
1117,0.07619
1118,0.2077
1119,0.1082
1120,0.1357
1121,0.1776
1122,0.07819
1123,0.1226
1124,0.104
1125,0.138
1126,0.04942
1127,0.1504
1128,0.09498
1129,0.1014
1130,0.06759
1131,0.2821
1132,0.2236
1133,0.1467
1134,0.04001
1135,0.01483
1136,0.1232
1137,0.2748
1138,0.1943
1139,0.2849
1140,0.2445
1141,0.1849
1142,0.2148
1143,0.2976
1144,0.1085
1145,0.1398
1146,0.1509
1147,0.05674
1148,0.259
1149,0.209
1150,0.1165
1151,0.1946
1152,0.2367
1153,0.2277
1154,0.1365
1155,0.2991
1156,0.2684
1157,0.3004
1158,0.2977
1159,0.3217
1160,0.2737
1161,0.3317
1162,0.3341
1163,0.4457
1164,0.3833
1165,0.3685
1166,0.3578
1167,0.3911
1168,0.3988
1169,0.4023
1170,0.4367
1171,0.4266
1172,0.4337
1173,0.4346
1174,0.3201
1175,0.4307
1176,0.4545
1177,0.4498
1178,0.344
1179,0.4611
1180,0.4205
1181,0.4337
1182,0.3091
1183,0.4183
1184,0.4008
1185,0.3891
1186,0.455
1187,0.435
1188,0.3204
1189,0.3969
1190,0.4413
1191,0.4263
1192,0.4518
1193,0.4337
1194,0.4475
1195,0.4266
1196,0.4118
1197,0.4554
1198,0.4143
1199,0.349
1200,0.4279
1201,0.4177
1202,0.4174
1203,0.4143
1204,0.3465
1205,0.4172
1206,0.4587
1207,0.4104
1208,0.4134
1209,0.3955
1210,0.4327
1211,0.4027
1212,0.4057
1213,0.4481
1214,0.4143
1215,0.4082
1216,0.445
1217,0.4346
1218,0.4382
1219,0.4264
1220,0.4372
1221,0.4441
1222,0.4309
1223,0.424
1224,0.428
1225,0.4414
1226,0.447
1227,0.4135
1228,0.4454
1229,0.4461
1230,0.4393
1231,0.4507
1232,0.4453
1233,0.4336
1234,0.4489
1235,0.4441
1236,0.448
1237,0.4426
1238,0.4469
1239,0.4419
1240,0.4401
1241,0.4413
1242,0.4418
1243,0.4371
1244,0.435
1245,0.4362
1246,0.439
1247,0.4371
1248,0.4383
1249,0.4393
1250,0.4368
1251,0.4326
1252,0.4311
1253,0.428
1254,0.4242
1255,0.4309
1256,0.421
1257,0.4163
1258,0.4255
1259,0.4087
1260,0.4124
1261,0.3937
1262,0.3787
1263,0.383
1264,0.3557
1265,0.3787
1266,0.3688
1267,0.3716
1268,0.3548
1269,0.2366
1270,0.3709
1271,0.3906
1272,0.3911
1273,0.3888
1274,0.3886
1275,0.3946
1276,0.399
1277,0.4019
1278,0.4092
1279,0.4063
1280,0.4039
1281,0.3955
1282,0.357
1283,0.3898
1284,0.4027
1285,0.4058
1286,0.4088
1287,0.4041
1288,0.4019
1289,0.3916
1290,0.3952
1291,0.4
1292,0.3789
1293,0.3951
1294,0.3871
1295,0.3876
1296,0.3725
1297,0.3552
1298,0.3752
1299,0.3913
1300,0.3372
1301,0.3473
1302,0.3748
1303,0.332
1304,0.2869
1305,0.3678
1306,0.3685
1307,0.2936
1308,0.3322
1309,0.3679
1310,0.2891
1311,0.3201
1312,0.3187
1313,0.3009
1314,0.2766
1315,0.2745
1316,0.3111
1317,0.2997
1318,0.3198
1319,0.2581
1320,0.2487
1321,0.2869
1322,0.2902
1323,0.2239
1324,0.2523
1325,0.3094
1326,0.2696
1327,0.2559
1328,0.2256
1329,0.171
1330,0.2206
1331,0.1395
1332,0.1405
1333,0.1955
1334,0.163
1335,0.2225
1336,0.1767
1337,0.1585
1338,0.1715
1339,0.1704
1340,0.1622
1341,0.1642
1342,0.1715
1343,0.1226
1344,0.07304
1345,0.1052
1346,0.05621
1347,0.05808
1348,0.00459
1349,0.01563
1350,0.0155
1351,0.004481
1352,0.001468
1353,9.309e-05
1354,0.000281
1355,3.493e-06
1356,4.658e-05
1357,6.956e-05
1358,4.067e-06
1359,7.126e-07
1360,2.076e-06
1361,4.676e-09
1362,1.757e-11
1363,3.063e-06
1364,1.319e-06
1365,8.831e-12
1366,1.241e-05
1367,4.829e-06
1368,1.44e-13
1369,5.016e-07
1370,2.836e-07
1371,1.917e-08
1372,2.669e-06
1373,4.308e-05
1374,0.0001738
1375,0.0003137
1376,0.0002497
1377,0.000119
1378,0.001076
1379,5.062e-05
1380,7.919e-05
1381,2.303e-06
1382,2.494e-06
1383,4.278e-08
1384,5.996e-07
1385,2.03e-06
1386,2.451e-06
1387,0.0001933
1388,3.912e-06
1389,0.0005643
1390,0.0004791
1391,0.000334
1392,2.311e-05
1393,0.0001126
1394,7.342e-05
1395,6.53e-07
1396,6.158e-09
1397,4.769e-05
1398,0.001235
1399,0.0007895
1400,3.165e-09
1401,1.026e-08
1402,0.001784
1403,0.002313
1404,0.0007184
1405,3.549e-07
1406,0.001989
1407,0.0001698
1408,0.001604
1409,0.0006025
1410,0.000454
1411,0.002057
1412,0.002568
1413,0.02271
1414,0.0003541
1415,0.0001788
1416,0.03458
1417,0.01144
1418,0.01319
1419,0.002087
1420,0.00805
1421,0.008918
1422,0.04504
1423,0.008973
1424,0.01652
1425,0.02516
1426,0.02704
1427,0.0482
1428,0.00444
1429,0.037
1430,0.05993
1431,0.04881
1432,0.002455
1433,0.03488
1434,0.02041
1435,0.02086
1436,0.03734
1437,0.0291
1438,0.01292
1439,0.04969
1440,0.03856
1441,0.03097
1442,0.03537
1443,0.04388
1444,0.06016
1445,0.04845
1446,0.0225
1447,0.03528
1448,0.1126
1449,0.0994
1450,0.02671
1451,0.01099
1452,0.06074
1453,0.07983
1454,0.1339
1455,0.06443
1456,0.08618
1457,0.1139
1458,0.1327
1459,0.1586
1460,0.08318
1461,0.08791
1462,0.1271
1463,0.04212
1464,0.1477
1465,0.09093
1466,0.06352
1467,0.03514
1468,0.07495
1469,0.09237
1470,0.04842
1471,0.0174
1472,0.04558
1473,0.06839
1474,0.09479
1475,0.1796
1476,0.06701
1477,0.06794
1478,0.06184
1479,0.1168
1480,0.05908
1481,0.1122
1482,0.05698
1483,0.1446
1484,0.1338
1485,0.1217
1486,0.1201
1487,0.05906
1488,0.09167
1489,0.1845
1490,0.17
1491,0.1922
1492,0.1599
1493,0.1765
1494,0.1964
1495,0.1775
1496,0.1639
1497,0.2207
1498,0.1844
1499,0.2114
1500,0.2434
1501,0.2568
1502,0.2269
1503,0.1797
1504,0.1559
1505,0.1779
1506,0.25
1507,0.2467
1508,0.2361
1509,0.1809
1510,0.2625
1511,0.2566
1512,0.2527
1513,0.2344
1514,0.2184
1515,0.2578
1516,0.2489
1517,0.2419
1518,0.2445
1519,0.2367
1520,0.2565
1521,0.2671
1522,0.2558
1523,0.2719
1524,0.2674
1525,0.2509
1526,0.2594
1527,0.2545
1528,0.2712
1529,0.2646
1530,0.2474
1531,0.2617
1532,0.2704
1533,0.2692
1534,0.2612
1535,0.2592
1536,0.2668
1537,0.2656
1538,0.2643
1539,0.2652
1540,0.2574
1541,0.2614
1542,0.2617
1543,0.2644
1544,0.2644
1545,0.2692
1546,0.2671
1547,0.2654
1548,0.2592
1549,0.2657
1550,0.2623
1551,0.2629
1552,0.2642
1553,0.2637
1554,0.2573
1555,0.26
1556,0.2557
1557,0.263
1558,0.2609
1559,0.2605
1560,0.2582
1561,0.2624
1562,0.26
1563,0.2592
1564,0.2552
1565,0.2597
1566,0.2551
1567,0.2557
1568,0.25
1569,0.2474
1570,0.235
1571,0.2285
1572,0.2311
1573,0.2275
1574,0.2346
1575,0.2329
1576,0.2398
1577,0.21
1578,0.2285
1579,0.2301
1580,0.2377
1581,0.2417
1582,0.2351
1583,0.2405
1584,0.2419
1585,0.2514
1586,0.2484
1587,0.2458
1588,0.2439
1589,0.2257
1590,0.2349
1591,0.235
1592,0.245
1593,0.2509
1594,0.2489
1595,0.2508
1596,0.2375
1597,0.2399
1598,0.2469
1599,0.2351
1600,0.2313
1601,0.2169
1602,0.2178
1603,0.2177
1604,0.222
1605,0.2301
1606,0.2345
1607,0.2264
1608,0.2234
1609,0.2209
1610,0.2115
1611,0.2204
1612,0.2242
1613,0.2305
1614,0.2316
1615,0.2342
1616,0.224
1617,0.228
1618,0.2366
1619,0.2341
1620,0.2278
1621,0.2276
1622,0.2308
1623,0.2356
1624,0.2358
1625,0.2311
1626,0.2329
1627,0.234
1628,0.2344
1629,0.2345
1630,0.2298
1631,0.2313
1632,0.2315
1633,0.226
1634,0.2262
1635,0.227
1636,0.2287
1637,0.2206
1638,0.2137
1639,0.2141
1640,0.2089
1641,0.2134
1642,0.2147
1643,0.209
1644,0.2173
1645,0.212
1646,0.2112
1647,0.2213
1648,0.2102
1649,0.2126
1650,0.219
1651,0.2024
1652,0.2175
1653,0.2166
1654,0.2096
1655,0.2161
1656,0.2148
1657,0.2161
1658,0.2187
1659,0.2151
1660,0.2172
1661,0.2177
1662,0.2131
1663,0.2163
1664,0.215
1665,0.2058
1666,0.1731
1667,0.2047
1668,0.2087
1669,0.2094
1670,0.2157
1671,0.2129
1672,0.2058
1673,0.2105
1674,0.2099
1675,0.2079
1676,0.2058
1677,0.2066
1678,0.2035
1679,0.2074
1680,0.2002
1681,0.1892
1682,0.1983
1683,0.2036
1684,0.1926
1685,0.2076
1686,0.2047
1687,0.1994
1688,0.2046
1689,0.2018
1690,0.1999
1691,0.1876
1692,0.2017
1693,0.2059
1694,0.1994
1695,0.2042
1696,0.2038
1697,0.1758
1698,0.202
1699,0.2002
1700,0.1946
1702,0.1987
1705,0.1926
1710,0.1829
1715,0.1849
1720,0.1823
1725,0.1731
1730,0.1697
1735,0.1576
1740,0.164
1745,0.151
1750,0.1612
1755,0.1493
1760,0.1553
1765,0.1297
1770,0.1383
1775,0.1121
1780,0.09814
1785,0.0752
1790,0.08681
1795,0.04587
1800,0.03112
1805,0.01449
1810,0.009481
1815,0.003212
1820,0.0009669
1825,0.001248
1830,5.101e-06
1835,6.293e-06
1840,6.151e-08
1845,6.146e-06
1850,2.943e-06
1855,2.787e-07
1860,1.094e-05
1865,1.668e-05
1870,2.626e-10
1875,4.448e-10
1880,7.625e-05
1885,4.321e-05
1890,0.0002199
1895,0.0001276
1900,8.513e-07
1905,5.593e-07
1910,2.277e-05
1915,1.971e-05
1920,0.0004451
1925,0.0009243
1930,0.0005454
1935,0.003546
1940,0.003238
1945,0.01071
1950,0.01649
1955,0.009892
1960,0.02158
1965,0.02812
1970,0.04807
1975,0.06674
1980,0.07354
1985,0.08098
1990,0.08413
1995,0.07979
2000,0.03751
2005,0.01476
2010,0.03909
2015,0.02608
2020,0.04415
2025,0.07279
2030,0.08328
2035,0.09481
2040,0.08812
2045,0.08952
2050,0.0669
2055,0.05404
2060,0.06813
2065,0.06096
2070,0.06464
2075,0.07631
2080,0.08553
2085,0.08385
2090,0.08778
2095,0.08842
2100,0.08486
2105,0.09175
2110,0.08828
2115,0.09029
2120,0.08625
2125,0.08729
2130,0.08842
2135,0.08868
2140,0.08939
2145,0.08813
2150,0.08335
2155,0.08355
2160,0.08289
2165,0.07515
2170,0.08076
2175,0.07923
2180,0.08057
2185,0.07345
2190,0.07789
2195,0.07782
2200,0.06995
2205,0.07283
2210,0.07816
2215,0.07511
2220,0.07658
2225,0.07434
2230,0.07465
2235,0.0732
2240,0.07204
2245,0.06976
2250,0.07093
2255,0.06667
2260,0.06593
2265,0.0672
2270,0.0639
2275,0.06306
2280,0.0654
2285,0.06215
2290,0.06231
2295,0.06037
2300,0.0579
2305,0.05828
2310,0.06309
2315,0.05729
2320,0.05118
2325,0.05552
2330,0.05606
2335,0.05721
2340,0.04514
2345,0.05061
2350,0.04087
2355,0.04675
2360,0.04952
2365,0.0488
2370,0.03018
2375,0.04349
2380,0.04205
2385,0.03042
2390,0.03621
2395,0.03972
2400,0.04328
2405,0.03323
2410,0.03347
2415,0.02704
2420,0.02634
2425,0.03277
2430,0.04417
2435,0.01476
2440,0.04291
2445,0.02065
2450,0.01352
2455,0.02469
2460,0.03316
2465,0.02401
2470,0.01664
2475,0.01637
2480,0.008003
2485,0.005586
2490,0.003498
2495,0.002866
2500,0.007036
2505,0.001514
2510,0.002208
2515,0.0005169
2520,0.0003692
2525,4.127e-05
2530,6.345e-07
2535,1.747e-07
2540,3.763e-07
2545,5.37e-11
2550,2.826e-13
2555,1.042e-09
2560,3.096e-11
2565,1.593e-14
2570,1.526e-18
2575,1.084e-27
2580,3.833e-22
2585,1.734e-34
2590,5.515e-31
2595,2.293e-33
2600,4.513e-28
2605,5.84e-35
2610,5.992e-34
2615,1.13e-37
2620,5.67e-29
2625,3.893e-28
2630,2.803e-45
2635,3.898e-16
2640,1.175e-16
2645,9.004e-19
2650,1.432e-19
2655,1.321e-27
2660,2.615e-25
2665,1.123e-37
2670,0
2675,0
2680,0
2685,0
2690,1.035e-29
2695,7.217e-33
2700,0
2705,3.01e-42
2710,1.144e-35
2715,3.911e-26
2720,5.605e-45
2725,7.375e-22
2730,6.154e-19
2735,5.567e-21
2740,2.37e-27
2745,1.34e-23
2750,1.705e-28
2755,6.866e-44
2760,0
2765,2.736e-27
2770,8.551e-24
2775,4.139e-38
2780,4.958e-34
2785,3.994e-27
2790,1.24e-16
2795,3.691e-16
2800,1.676e-12
2805,6.862e-14
2810,4.089e-10
2815,2.915e-10
2820,2.088e-11
2825,1.787e-07
2830,3.957e-06
2835,2.163e-10
2840,1.99e-07
2845,4.114e-05
2850,1.172e-06
2855,4.522e-07
2860,2.537e-05
2865,0.0001674
2870,6.354e-06
2875,0.0003949
2880,0.0002483
2885,0.0004548
2890,0.0001871
2895,0.002685
2900,0.0008195
2905,0.0001123
2910,0.002755
2915,0.001274
2920,0.002932
2925,0.001098
2930,0.005962
2935,0.006574
2940,0.001649
2945,0.001468
2950,0.005294
2955,0.002365
2960,0.004653
2965,0.007527
2970,0.0003569
2975,0.0008653
2980,0.001355
2985,0.007047
2990,0.0104
2995,0.004329
3000,0.007943
3005,0.002927
3010,0.006933
3015,0.005625
3020,0.0006419
3025,0.007597
3030,0.006151
3035,0.00253
3040,0.00205
3045,0.004262
3050,0.001045
3055,0.0002932
3060,0.006378
3065,0.002947
3070,0.001771
3075,0.006094
3080,0.003666
3085,0.001789
3090,0.002409
3095,0.0006631
3100,0.004453
3105,0.0009325
3110,0.0008558
3115,0.002294
3120,0.009931
3125,0.003063
3130,0.005825
3135,0.01157
3140,0.003359
3145,0.003288
3150,0.006736
3155,0.005695
3160,0.009302
3165,0.0141
