wavelength_nm,irradiance_W_m2_nm
585,1.117
586,1.091
587,1.118
588,1.1
589,0.9645
590,1.025
591,1.088
592,1.071
593,1.08
594,1.078
595,1.068
596,1.091
597,1.096
598,1.08
599,1.079
600,1.087
601,1.072
602,1.056
603,1.078
604,1.098
605,1.096
606,1.091
607,1.099
608,1.096
609,1.088
610,1.084
611,1.079
612,1.096
613,1.081
614,1.049
615,1.088
616,1.06
617,1.048
618,1.088
619,1.094
620,1.095
621,1.101
622,1.062
623,1.055
624,1.052
625,1.046
626,1.047
627,1.079
628,1.033
629,1.063
630,1.048
631,1.063
632,1.026
633,1.09
634,1.072
635,1.086
636,1.061
637,1.097
638,1.104
639,1.099
640,1.077
641,1.078
642,1.08
643,1.092
644,1.087
645,1.097
646,1.071
647,1.075
648,1.068
649,1.035
650,1.032
651,1.095
652,1.066
653,1.086
654,1.074
655,1.031
656,0.9021
657,0.944
658,1.053
659,1.055
660,1.062
661,1.055
662,1.046
663,1.048
664,1.058
665,1.077
666,1.077
667,1.069
668,1.073
669,1.092
670,1.077
671,1.076
672,1.061
673,1.071
674,1.07
675,1.061
676,1.074
677,1.065
678,1.071
679,1.062
680,1.064
681,1.06
682,1.066
683,1.055
684,1.049
685,1.05
686,1.027
687,0.7902
688,0.8911
689,0.8966
690,0.9325
691,0.9653
692,0.9903
693,0.9967
694,0.996
695,1.004
696,1.005
697,1.036
698,1.021
699,1.016
700,1.009
701,1.001
702,0.9969
703,1.003
704,1.021
705,1.033
706,1.024
707,1.019
708,1.016
709,1.016
710,1.025
711,1.021
712,1.013
713,1.004
714,1.013
715,0.9846
716,0.9979
717,0.9218
718,0.884
719,0.805
720,0.8563
721,0.903
722,0.9847
723,0.9353
724,0.8924
725,0.887
726,0.9086
727,0.9071
728,0.8879
729,0.872
730,0.9326
731,0.8939
732,0.9418
733,0.9551
734,0.9818
735,0.9707
736,0.9613
737,0.9609
738,0.9682
739,0.9411
740,0.9599
741,0.9537
742,0.9523
743,0.9717
744,0.9783
745,0.977
746,0.9753
747,0.9759
748,0.9704
749,0.9674
750,0.9666
751,0.9627
752,0.9665
753,0.9619
754,0.9746
755,0.9722
756,0.9606
757,0.9602
758,0.9666
759,0.9425
760,0.2745
761,0.1743
762,0.6009
763,0.3685
764,0.4927
765,0.6002
766,0.6865
767,0.7962
768,0.8909
769,0.898
770,0.9197
771,0.924
772,0.931
773,0.9306
774,0.9309
775,0.931
776,0.9334
777,0.9281
778,0.9275
779,0.932
780,0.922
781,0.9201
782,0.9248
783,0.9214
784,0.9155
785,0.9206
786,0.922
787,0.9166
788,0.9082
789,0.9071
790,0.8879
791,0.8922
792,0.8831
793,0.8783
794,0.8763
795,0.8758
796,0.8729
797,0.8869
798,0.8934
799,0.8788
800,0.8678
801,0.8796
802,0.8806
803,0.8661
804,0.8754
805,0.8532
806,0.8833
807,0.8756
808,0.8719
809,0.8539
810,0.8598
811,0.8606
812,0.8484
813,0.8395
814,0.786
815,0.7797
816,0.7435
817,0.7528
818,0.7333
819,0.773
820,0.7499
821,0.8243
822,0.7954
823,0.6376
824,0.7958
825,0.8072
826,0.7916
827,0.8193
828,0.7481
829,0.7864
830,0.7807
831,0.7851
832,0.7696
833,0.7946
834,0.788
835,0.8223
836,0.8115
837,0.8268
838,0.8245
839,0.8199
840,0.8303
841,0.8288
842,0.8143
843,0.8173
844,0.8047
845,0.826
846,0.8275
847,0.8045
848,0.8069
849,0.8021
850,0.727
851,0.7951
852,0.7901
853,0.7849
854,0.6942
855,0.7428
856,0.793
857,0.8069
858,0.8079
859,0.8073
860,0.8041
861,0.8035
862,0.8097
863,0.8149
864,0.7977
865,0.7849
866,0.692
867,0.7464
868,0.7823
869,0.7746
870,0.7895
871,0.7786
872,0.7894
873,0.7817
874,0.7683
875,0.7575
876,0.7791
877,0.7819
878,0.7794
879,0.7666
880,0.7692
881,0.7451
882,0.765
883,0.7619
884,0.7654
885,0.7748
886,0.748
887,0.7485
888,0.7606
889,0.7672
890,0.7625
891,0.7627
892,0.7527
893,0.7309
894,0.722
895,0.7059
896,0.6828
897,0.6267
898,0.6536
899,0.5353
900,0.6602
901,0.5823
902,0.6078
903,0.6342
904,0.7231
905,0.7072
906,0.6804
907,0.6023
908,0.61
909,0.6362
910,0.5978
911,0.6182
912,0.6297
913,0.6005
914,0.5988
915,0.6305
916,0.5642
917,0.6579
918,0.5786
919,0.6613
920,0.6614
921,0.6772
922,0.6319
923,0.647
924,0.6488
925,0.6443
926,0.6329
927,0.6861
928,0.5777
929,0.5531
930,0.4782
931,0.4457
932,0.3637
933,0.3266
934,0.2457
935,0.32
936,0.2375
937,0.2528
938,0.2934
939,0.443
940,0.4954
941,0.4268
942,0.4411
943,0.3446
944,0.333
945,0.4179
946,0.2677
947,0.4263
948,0.3356
949,0.529
950,0.2387
951,0.5125
952,0.3462
953,0.4002
954,0.452
955,0.4012
956,0.3699
957,0.3481
958,0.4608
959,0.4136
960,0.4551
961,0.4753
962,0.4632
963,0.504
964,0.467
965,0.4971
966,0.5088
967,0.5141
968,0.5858
969,0.6114
970,0.5855
971,0.624
972,0.6078
973,0.5692
974,0.5433
975,0.5478
976,0.5472
977,0.5811
978,0.5711
979,0.5821
980,0.5636
981,0.6206
982,0.6118
983,0.5969
984,0.6304
985,0.6069
986,0.637
987,0.6321
988,0.6288
989,0.6317
990,0.6257
991,0.6364
992,0.6336
993,0.6278
994,0.6357
995,0.633
996,0.6319
997,0.6237
998,0.6234
999,0.6231
1000,0.6221
1001,0.6281
1002,0.6207
1003,0.6204
1004,0.6127
1005,0.5754
1006,0.6028
1007,0.6148
1008,0.6157
1009,0.6109
1010,0.6113
1011,0.6111
1012,0.6092
1013,0.6066
1014,0.6093
1015,0.5991
1016,0.602
1017,0.5956
1018,0.6042
1019,0.5851
1020,0.5919
1021,0.5939
1022,0.5847
1023,0.5896
1024,0.5884
1025,0.591
1026,0.5907
1027,0.588
1028,0.5889
1029,0.5828
1030,0.5855
1031,0.5834
1032,0.5835
1033,0.5738
1034,0.5771
1035,0.5791
1036,0.5792
1037,0.5732
1038,0.5706
1039,0.5747
1040,0.5708
1041,0.5712
1042,0.5714
1043,0.5659
1044,0.5686
1045,0.5656
1046,0.551
1047,0.5595
1048,0.5647
1049,0.5617
1050,0.5583
1051,0.5589
1052,0.5557
1053,0.5543
1054,0.5522
1055,0.5542
1056,0.5528
1057,0.5517
1058,0.5462
1059,0.5299
1060,0.5447
1061,0.5324
1062,0.5427
1063,0.5342
1064,0.5422
1065,0.5407
1066,0.5298
1067,0.5331
1068,0.5329
1069,0.5045
1070,0.5217
1071,0.5295
1072,0.5308
1073,0.5201
1074,0.5334
1075,0.5155
1076,0.5285
1077,0.5236
1078,0.524
1079,0.5195
1080,0.5202
1081,0.507
1082,0.5094
1083,0.5158
1084,0.5081
1085,0.5156
1086,0.4968
1087,0.4953
1088,0.514
1089,0.508
1090,0.4939
1091,0.5125
1092,0.504
1093,0.467
1094,0.4719
1095,0.4706
1096,0.4628
1097,0.502
1098,0.4636
1099,0.4649
1100,0.4582
1101,0.4648
1102,0.4445
1103,0.4475
1104,0.4473
1105,0.469
1106,0.4075
1107,0.4531
1108,0.4145
1109,0.4175
1110,0.4602
1111,0.3536
1112,0.4196
1113,0.3123
1114,0.3392
1115,0.2839
1116,0.2617
1117,0.1577
1118,0.2724
1119,0.1734
1120,0.2156
1121,0.2594
1122,0.1507
1123,0.1984
1124,0.1687
1125,0.2152
1126,0.1155
1127,0.2294
1128,0.1807
1129,0.1827
1130,0.1503
1131,0.3556
1132,0.2926
1133,0.2276
1134,0.09663
1135,0.04069
1136,0.2101
1137,0.35
1138,0.2616
1139,0.3326
1140,0.3036
1141,0.2579
1142,0.2798
1143,0.3567
1144,0.1732
1145,0.2215
1146,0.2362
1147,0.1305
1148,0.3141
1149,0.2731
1150,0.187
1151,0.2599
1152,0.3003
1153,0.2723
1154,0.2182
1155,0.343
1156,0.3175
1157,0.3428
1158,0.3354
1159,0.3497
1160,0.3199
1161,0.3652
1162,0.3677
1163,0.4342
1164,0.3986
1165,0.3873
1166,0.3802
1167,0.4028
1168,0.4046
1169,0.4012
1170,0.4251
1171,0.4192
1172,0.4241
1173,0.424
1174,0.3497
1175,0.4177
1176,0.428
1177,0.4304
1178,0.36
1179,0.4326
1180,0.4127
1181,0.4208
1182,0.3324
1183,0.4019
1184,0.3962
1185,0.3926
1186,0.4315
1187,0.4205
1188,0.3451
1189,0.3877
1190,0.42
1191,0.4159
1192,0.4281
1193,0.4164
1194,0.4262
1195,0.4133
1196,0.4049
1197,0.4279
1198,0.3989
1199,0.3563
1200,0.4113
1201,0.408
1202,0.4056
1203,0.4002
1204,0.3522
1205,0.4022
1206,0.4269
1207,0.4003
1208,0.3966
1209,0.3805
1210,0.4107
1211,0.3885
1212,0.3973
1213,0.4201
1214,0.4014
1215,0.3981
1216,0.4171
1217,0.4113
1218,0.4114
1219,0.4029
1220,0.4106
1221,0.4144
1222,0.4057
1223,0.4001
1224,0.4055
1225,0.4118
1226,0.4151
1227,0.3932
1228,0.4124
1229,0.4139
1230,0.4095
1231,0.4149
1232,0.4101
1233,0.4056
1234,0.4121
1235,0.4086
1236,0.4114
1237,0.4087
1238,0.4105
1239,0.406
1240,0.404
1241,0.4066
1242,0.4057
1243,0.4013
1244,0.3998
1245,0.4006
1246,0.4032
1247,0.4018
1248,0.4035
1249,0.4038
1250,0.4018
1251,0.3982
1252,0.3965
1253,0.3944
1254,0.3921
1255,0.3969
1256,0.389
1257,0.385
1258,0.3928
1259,0.3792
1260,0.3827
1261,0.3682
1262,0.3554
1263,0.3601
1264,0.3378
1265,0.3557
1266,0.3484
1267,0.3502
1268,0.3363
1269,0.2404
1270,0.3496
1271,0.3658
1272,0.3657
1273,0.3637
1274,0.3637
1275,0.3678
1276,0.3718
1277,0.3755
1278,0.379
1279,0.3778
1280,0.376
1281,0.3676
1282,0.3297
1283,0.3604
1284,0.3739
1285,0.376
1286,0.378
1287,0.3764
1288,0.3743
1289,0.3686
1290,0.3678
1291,0.3711
1292,0.3605
1293,0.3699
1294,0.3638
1295,0.364
1296,0.3562
1297,0.3456
1298,0.355
1299,0.3653
1300,0.3333
1301,0.3429
1302,0.354
1303,0.3304
1304,0.3019
1305,0.3514
1306,0.3528
1307,0.3093
1308,0.3265
1309,0.3514
1310,0.3037
1311,0.3207
1312,0.3191
1313,0.3084
1314,0.2903
1315,0.2948
1316,0.3148
1317,0.3058
1318,0.3174
1319,0.2851
1320,0.2663
1321,0.298
1322,0.3056
1323,0.2563
1324,0.2794
1325,0.3134
1326,0.2892
1327,0.2785
1328,0.2494
1329,0.2115
1330,0.2578
1331,0.1913
1332,0.1846
1333,0.2436
1334,0.2031
1335,0.2549
1336,0.2166
1337,0.201
1338,0.2131
1339,0.2112
1340,0.1953
1341,0.2078
1342,0.2275
1343,0.1847
1344,0.122
1345,0.1613
1346,0.1159
1347,0.125
1348,0.02543
1349,0.06058
1350,0.05293
1351,0.03118
1352,0.01942
1353,0.003908
1354,0.006802
1355,0.0005419
1356,0.002746
1357,0.003404
1358,0.0006287
1359,0.0003368
1360,0.0005036
1361,1.864e-05
1362,3.611e-07
1363,0.0006685
1364,0.0004116
1365,9.259e-07
1366,0.002139
1367,0.0009548
1368,1.907e-07
1369,0.0002822
1370,0.0002156
1371,3.712e-05
1372,0.0006918
1373,0.002886
1374,0.006076
1375,0.009484
1376,0.006824
1377,0.004237
1378,0.01668
1379,0.001979
1380,0.00323
1381,0.0002336
1382,0.0006073
1383,2.458e-05
1384,0.0003157
1385,0.0002717
1386,0.0006646
1387,0.004795
1388,0.00032
1389,0.01261
1390,0.01042
1391,0.008782
1392,0.001476
1393,0.004189
1394,0.004359
1395,0.0001393
1396,1.948e-05
1397,0.002779
1398,0.01591
1399,0.01292
1400,1.915e-05
1401,2.299e-05
1402,0.01694
1403,0.02185
1404,0.007811
1405,0.000218
1406,0.01744
1407,0.002819
1408,0.01741
1409,0.009042
1410,0.008272
1411,0.0196
1412,0.01951
1413,0.05532
1414,0.006062
1415,0.004107
1416,0.08016
1417,0.04107
1418,0.05071
1419,0.01096
1420,0.03448
1421,0.03679
1422,0.1001
1423,0.02775
1424,0.0468
1425,0.07001
1426,0.06656
1427,0.09633
1428,0.02614
1429,0.07733
1430,0.1092
1431,0.0901
1432,0.01594
1433,0.0695
1434,0.04693
1435,0.05776
1436,0.08841
1437,0.0633
1438,0.04129
1439,0.09522
1440,0.08009
1441,0.07899
1442,0.0845
1443,0.08861
1444,0.1073
1445,0.09734
1446,0.05543
1447,0.08363
1448,0.1591
1449,0.1555
1450,0.06921
1451,0.03781
1452,0.1108
1453,0.1336
1454,0.1798
1455,0.1075
1456,0.1439
1457,0.164
1458,0.1693
1459,0.2037
1460,0.1241
1461,0.1381
1462,0.1778
1463,0.08282
1464,0.1916
1465,0.1227
1466,0.1119
1467,0.08343
1468,0.1257
1469,0.1451
1470,0.1036
1471,0.05107
1472,0.09703
1473,0.1167
1474,0.1355
1475,0.2153
1476,0.1085
1477,0.1144
1478,0.1006
1479,0.1573
1480,0.1025
1481,0.1559
1482,0.09167
1483,0.1868
1484,0.1663
1485,0.1636
1486,0.1633
1487,0.1033
1488,0.1268
1489,0.2169
1490,0.1934
1491,0.2067
1492,0.194
1493,0.208
1494,0.2171
1495,0.2034
1496,0.1906
1497,0.226
1498,0.2112
1499,0.229
1500,0.2471
1501,0.2546
1502,0.2373
1503,0.1997
1504,0.1834
1505,0.1953
1506,0.2442
1507,0.245
1508,0.2389
1509,0.2014
1510,0.2549
1511,0.2521
1512,0.2467
1513,0.237
1514,0.2263
1515,0.2498
1516,0.244
1517,0.2404
1518,0.2425
1519,0.2368
1520,0.2494
1521,0.2526
1522,0.2461
1523,0.2565
1524,0.2544
1525,0.2429
1526,0.2505
1527,0.2461
1528,0.2564
1529,0.2521
1530,0.2369
1531,0.25
1532,0.2545
1533,0.2524
1534,0.2463
1535,0.2463
1536,0.2515
1537,0.2516
1538,0.2477
1539,0.2499
1540,0.2414
1541,0.2455
1542,0.2473
1543,0.2483
1544,0.2498
1545,0.2522
1546,0.251
1547,0.2487
1548,0.2429
1549,0.2484
1550,0.2455
1551,0.2463
1552,0.2486
1553,0.2468
1554,0.2411
1555,0.2434
1556,0.2394
1557,0.2461
1558,0.2442
1559,0.2439
1560,0.2418
1561,0.2457
1562,0.244
1563,0.243
1564,0.2394
1565,0.2432
1566,0.2391
1567,0.2396
1568,0.2348
1569,0.2329
1570,0.2229
1571,0.2186
1572,0.2207
1573,0.2174
1574,0.223
1575,0.2195
1576,0.227
1577,0.2
1578,0.2176
1579,0.2198
1580,0.2259
1581,0.2292
1582,0.2224
1583,0.2276
1584,0.2277
1585,0.2362
1586,0.2336
1587,0.2312
1588,0.2285
1589,0.2114
1590,0.2203
1591,0.2203
1592,0.2303
1593,0.2352
1594,0.2338
1595,0.2352
1596,0.2229
1597,0.2257
1598,0.232
1599,0.2217
1600,0.219
1601,0.2067
1602,0.2081
1603,0.2077
1604,0.2113
1605,0.2173
1606,0.2209
1607,0.2141
1608,0.2128
1609,0.2104
1610,0.2007
1611,0.209
1612,0.2119
1613,0.2177
1614,0.2182
1615,0.2202
1616,0.2105
1617,0.2144
1618,0.2221
1619,0.2202
1620,0.2137
1621,0.2136
1622,0.2165
1623,0.221
1624,0.2213
1625,0.217
1626,0.2186
1627,0.2196
1628,0.2201
1629,0.2201
1630,0.2158
1631,0.2174
1632,0.2178
1633,0.2131
1634,0.2125
1635,0.2141
1636,0.2151
1637,0.2074
1638,0.2021
1639,0.2016
1640,0.1986
1641,0.2012
1642,0.2023
1643,0.1989
1644,0.2045
1645,0.2008
1646,0.2012
1647,0.2082
1648,0.2
1649,0.2008
1650,0.2066
1651,0.1932
1652,0.2061
1653,0.2045
1654,0.1993
1655,0.2038
1656,0.2035
1657,0.2043
1658,0.2061
1659,0.2025
1660,0.2045
1661,0.2057
1662,0.2026
1663,0.2037
1664,0.203
1665,0.1955
1666,0.1708
1667,0.1945
1668,0.1966
1669,0.1986
1670,0.2032
1671,0.2011
1672,0.1941
1673,0.1982
1674,0.1985
1675,0.1965
1676,0.1949
1677,0.1957
1678,0.1938
1679,0.1954
1680,0.1889
1681,0.1789
1682,0.1866
1683,0.1917
1684,0.186
1685,0.1954
1686,0.1929
1687,0.1898
1688,0.1928
1689,0.1905
1690,0.1898
1691,0.1836
1692,0.1922
1693,0.1938
1694,0.1899
1695,0.1925
1696,0.1923
1697,0.176
1698,0.1907
1699,0.1899
1700,0.1857
1702,0.1874
1705,0.184
1710,0.1762
1715,0.1792
1720,0.1759
1725,0.1698
1730,0.1673
1735,0.1565
1740,0.1629
1745,0.1531
1750,0.1596
1755,0.1523
1760,0.1553
1765,0.1376
1770,0.1467
1775,0.1285
1780,0.1171
1785,0.09984
1790,0.1099
1795,0.07335
1800,0.04988
1805,0.03937
1810,0.03298
1815,0.01866
1820,0.009146
1825,0.0121
1830,0.0005806
1835,0.0005824
1840,3.999e-05
1845,0.001005
1850,0.0005564
1855,0.0001
1860,0.0007191
1865,0.001117
1870,2.059e-06
1875,2.807e-06
1880,0.00244
1885,0.001961
1890,0.004994
1895,0.003269
1900,0.0001631
1905,9.954e-05
1910,0.001427
1915,0.0008651
1920,0.006066
1925,0.007681
1930,0.005829
1935,0.01711
1940,0.01464
1945,0.02554
1950,0.0319
1955,0.02186
1960,0.03551
1965,0.0421
1970,0.06095
1975,0.07971
1980,0.08321
1985,0.08834
1990,0.09261
1995,0.08644
2000,0.0457
2005,0.02178
2010,0.04488
2015,0.03351
2020,0.05091
2025,0.07596
2030,0.08559
2035,0.09343
2040,0.08826
2045,0.0889
2050,0.06929
2055,0.05818
2060,0.07073
2065,0.06391
2070,0.06717
2075,0.07665
2080,0.08422
2085,0.08265
2090,0.08537
2095,0.08593
2100,0.08443
2105,0.08817
2110,0.08574
2115,0.08679
2120,0.08432
2125,0.08457
2130,0.08528
2135,0.08508
2140,0.08544
2145,0.08426
2150,0.08155
2155,0.08135
2160,0.08052
2165,0.07385
2170,0.07827
2175,0.0778
2180,0.07796
2185,0.07415
2190,0.0761
2195,0.07619
2200,0.0701
2205,0.07198
2210,0.07539
2215,0.0733
2220,0.07385
2225,0.07221
2230,0.07194
2235,0.07094
2240,0.0696
2245,0.06794
2250,0.06856
2255,0.06514
2260,0.06455
2265,0.06535
2270,0.0628
2275,0.06207
2280,0.06367
2285,0.06116
2290,0.06127
2295,0.05945
2300,0.05778
2305,0.05811
2310,0.06205
2315,0.05736
2320,0.0528
2325,0.05649
2330,0.05661
2335,0.05702
2340,0.04911
2345,0.05232
2350,0.04533
2355,0.04911
2360,0.05136
2365,0.05148
2370,0.03671
2375,0.04676
2380,0.04702
2385,0.03751
2390,0.0419
2395,0.04417
2400,0.0471
2405,0.03975
2410,0.04056
2415,0.0342
2420,0.03311
2425,0.03914
2430,0.04848
2435,0.02177
2440,0.04741
2445,0.02844
2450,0.02151
2455,0.03341
2460,0.03994
2465,0.03202
2470,0.02504
2475,0.02638
2480,0.01787
2485,0.01429
2490,0.01115
2495,0.009681
2500,0.01857
2505,0.007145
2510,0.008715
2515,0.003573
2520,0.003858
2525,0.001173
2530,0.0001146
2535,5.545e-05
2540,0.000108
2545,3.986e-07
2550,4.888e-07
2555,1.057e-05
2560,2.882e-06
2565,3.115e-08
2570,6.518e-11
2575,3.798e-14
2580,8.826e-12
2585,2.219e-17
2590,7.191e-16
2595,5.243e-17
2600,1.185e-14
2605,1.284e-16
2610,2.229e-17
2615,3.088e-18
2620,3.773e-14
2625,5.302e-15
2630,1.734e-22
2635,2.347e-09
2640,1.829e-09
2645,8.115e-11
2650,1.429e-10
2655,1.06e-14
2660,4.791e-13
2665,9.473e-19
2670,2.262e-31
2675,1.247e-31
2680,9.809e-45
2685,0
2690,8.924e-19
2695,5.62e-19
2700,9.364e-40
2705,1.578e-30
2710,1.617e-21
2715,1.681e-16
2720,1.167e-23
2725,9.599e-12
2730,1.376e-11
2735,1.5e-12
2740,4.785e-14
2745,1.271e-13
2750,4.989e-18
2755,2.319e-30
2760,1.819e-34
2765,9.884e-17
2770,1.078e-14
2775,4.824e-27
2780,1.158e-24
2785,6.874e-19
2790,3.295e-11
2795,3.568e-10
2800,1.505e-08
2805,9.357e-10
2810,8.081e-07
2815,4.214e-07
2820,1.09e-07
2825,3.824e-05
2830,0.0002212
2835,7.142e-07
2840,3.357e-05
2845,0.0006949
2850,9.363e-05
2855,3.247e-05
2860,0.0005532
2865,0.001605
2870,0.0002943
2875,0.002571
2880,0.002016
2885,0.002849
2890,0.001426
2895,0.007802
2900,0.00344
2905,0.001329
2910,0.005099
2915,0.004875
2920,0.007376
2925,0.003708
2930,0.01234
2935,0.01212
2940,0.005284
2945,0.00488
2950,0.01049
2955,0.005363
2960,0.009819
2965,0.01235
2970,0.001651
2975,0.003564
2980,0.004387
2985,0.01237
2990,0.01528
2995,0.008583
3000,0.01255
3005,0.006716
3010,0.01111
3015,0.01083
3020,0.002947
3025,0.01166
3030,0.01015
3035,0.005823
3040,0.005719
3045,0.008339
3050,0.004083
3055,0.001949
3060,0.01058
3065,0.007252
3070,0.005574
3075,0.009952
3080,0.007346
3085,0.005049
3090,0.006676
3095,0.003078
3100,0.008331
3105,0.003253
3110,0.00375
3115,0.006138
3120,0.01439
3125,0.006627
3130,0.008943
3135,0.0154
3140,0.006364
3145,0.006052
3150,0.01085
3155,0.009107
