wavelength_nm,irradiance_W_m2_nm
491,1.038
492,0.9892
493,1.057
494,1.032
495,1.095
496,1.041
497,1.058
498,1.028
499,1.028
500,1.024
501,0.9926
502,0.9918
503,1.037
504,0.9703
505,1.035
506,1.077
507,1.031
508,1.004
509,1.051
510,1.023
511,1.041
512,1.068
513,1.003
514,0.9809
515,1.009
516,1.018
517,0.8291
518,0.9478
519,0.9181
520,1.002
521,1.009
522,1.031
523,0.9715
524,1.045
525,1.036
526,1.007
527,0.8805
528,1.007
529,1.054
530,1.013
531,1.068
532,1.048
533,0.9357
534,1.002
535,1.017
536,1.06
537,0.9802
538,1.029
539,1.004
540,0.9692
541,0.9325
542,1.015
543,0.9965
544,1.032
545,1.008
546,0.9994
547,1.011
548,0.9815
549,1.012
550,1.004
551,1.002
552,1.022
553,0.9928
554,1.012
555,1.017
556,0.9995
557,0.9747
558,0.9954
559,0.9414
560,0.958
561,1.013
562,0.9647
563,1.001
564,0.9813
565,0.9875
566,0.9338
567,0.9954
568,0.9876
569,0.967
570,0.966
571,0.9323
572,0.9865
573,0.9905
574,0.9853
575,0.9633
576,0.9549
577,0.9786
578,0.9475
579,0.96
580,0.9748
581,0.9782
582,0.9924
583,1.002
584,0.9997
585,0.9913
586,0.9674
587,0.9897
588,0.973
589,0.8511
590,0.9042
591,0.9599
592,0.9437
593,0.9515
594,0.9485
595,0.9393
596,0.9592
597,0.9629
598,0.9488
599,0.9471
600,0.9538
601,0.9405
602,0.9257
603,0.9444
604,0.9604
605,0.9583
606,0.9536
607,0.9592
608,0.9559
609,0.9484
610,0.9441
611,0.9391
612,0.953
613,0.9392
614,0.9105
615,0.9438
616,0.9188
617,0.9071
618,0.9413
619,0.9457
620,0.9459
621,0.9497
622,0.9149
623,0.9078
624,0.9051
625,0.8997
626,0.8993
627,0.9268
628,0.8826
629,0.9097
630,0.8966
631,0.9098
632,0.8777
633,0.9322
634,0.9166
635,0.9276
636,0.9056
637,0.9361
638,0.9412
639,0.937
640,0.9171
641,0.9173
642,0.9187
643,0.9286
644,0.924
645,0.9316
646,0.9084
647,0.9105
648,0.9046
649,0.8758
650,0.873
651,0.926
652,0.9002
653,0.9176
654,0.9064
655,0.8694
656,0.7604
657,0.7952
658,0.8866
659,0.888
660,0.8925
661,0.8862
662,0.8774
663,0.8794
664,0.8875
665,0.9032
666,0.9025
667,0.8961
668,0.8989
669,0.9144
670,0.9016
671,0.8997
672,0.8871
673,0.8947
674,0.8933
675,0.8858
676,0.8959
677,0.8876
678,0.8922
679,0.8845
680,0.8858
681,0.8823
682,0.8865
683,0.8769
684,0.8712
685,0.8715
686,0.8521
687,0.6379
688,0.7267
689,0.731
690,0.7626
691,0.7921
692,0.8149
693,0.8204
694,0.8196
695,0.8271
696,0.8273
697,0.8546
698,0.8417
699,0.8362
700,0.8297
701,0.8224
702,0.8194
703,0.8241
704,0.8385
705,0.8485
706,0.8408
707,0.8368
708,0.8339
709,0.833
710,0.8398
711,0.8371
712,0.8302
713,0.8219
714,0.8289
715,0.8052
716,0.8157
717,0.7491
718,0.7171
719,0.6512
720,0.6928
721,0.7326
722,0.8021
723,0.7596
724,0.7221
725,0.7174
726,0.7351
727,0.734
728,0.7167
729,0.7049
730,0.7544
731,0.7219
732,0.762
733,0.774
734,0.7956
735,0.786
736,0.7781
737,0.7774
738,0.7838
739,0.7616
740,0.7766
741,0.7714
742,0.7701
743,0.7854
744,0.7904
745,0.789
746,0.7874
747,0.7876
748,0.7827
749,0.7799
750,0.7789
751,0.7755
752,0.7782
753,0.7741
754,0.7839
755,0.7817
756,0.7721
757,0.7714
758,0.7762
759,0.7558
760,0.1996
761,0.123
762,0.4633
763,0.2734
764,0.3734
765,0.4621
766,0.5357
767,0.6283
768,0.7087
769,0.7154
770,0.734
771,0.7378
772,0.7433
773,0.7427
774,0.7426
775,0.7425
776,0.7442
777,0.7397
778,0.7388
779,0.7421
780,0.7339
781,0.7321
782,0.7356
783,0.7325
784,0.7276
785,0.7313
786,0.7321
787,0.7273
788,0.7201
789,0.7189
790,0.7028
791,0.7065
792,0.699
793,0.6948
794,0.6936
795,0.6928
796,0.6895
797,0.7004
798,0.7059
799,0.694
800,0.6849
801,0.6937
802,0.6943
803,0.6826
804,0.6897
805,0.6722
806,0.696
807,0.6896
808,0.6864
809,0.6718
810,0.6761
811,0.6762
812,0.6659
813,0.6582
814,0.6138
815,0.6085
816,0.5794
817,0.5866
818,0.5709
819,0.6034
820,0.5843
821,0.6451
822,0.6218
823,0.4922
824,0.6211
825,0.6304
826,0.6171
827,0.6396
828,0.5812
829,0.6127
830,0.6079
831,0.6113
832,0.5986
833,0.6193
834,0.6131
835,0.6411
836,0.6316
837,0.6443
838,0.642
839,0.6386
840,0.6466
841,0.645
842,0.6337
843,0.636
844,0.6259
845,0.6425
846,0.6435
847,0.6254
848,0.627
849,0.6231
850,0.5646
851,0.6172
852,0.6131
853,0.609
854,0.5383
855,0.576
856,0.6147
857,0.6254
858,0.626
859,0.6253
860,0.6227
861,0.622
862,0.6267
863,0.6305
864,0.617
865,0.6069
866,0.535
867,0.5768
868,0.6044
869,0.5983
870,0.6096
871,0.601
872,0.6092
873,0.6031
874,0.5925
875,0.584
876,0.6005
877,0.6025
878,0.6004
879,0.5903
880,0.5922
881,0.5734
882,0.5886
883,0.5861
884,0.5886
885,0.5956
886,0.5747
887,0.5751
888,0.5842
889,0.5891
890,0.5852
891,0.5853
892,0.5773
893,0.56
894,0.5524
895,0.5392
896,0.5207
897,0.4762
898,0.4973
899,0.4039
900,0.5025
901,0.4409
902,0.4616
903,0.4812
904,0.5518
905,0.5391
906,0.5179
907,0.4557
908,0.4619
909,0.4829
910,0.4517
911,0.4679
912,0.4772
913,0.4534
914,0.4524
915,0.477
916,0.4253
917,0.4987
918,0.4364
919,0.5011
920,0.5017
921,0.5142
922,0.4782
923,0.491
924,0.4911
925,0.4872
926,0.4788
927,0.5202
928,0.4342
929,0.4149
930,0.3559
931,0.3317
932,0.2687
933,0.24
934,0.1783
935,0.2354
936,0.173
937,0.184
938,0.2144
939,0.3291
940,0.3695
941,0.3163
942,0.328
943,0.2539
944,0.2456
945,0.3095
946,0.1955
947,0.3155
948,0.2467
949,0.3939
950,0.173
951,0.3814
952,0.2543
953,0.2953
954,0.3353
955,0.2967
956,0.2724
957,0.2555
958,0.3425
959,0.3053
960,0.3369
961,0.3529
962,0.3434
963,0.3749
964,0.3465
965,0.3698
966,0.379
967,0.3827
968,0.4389
969,0.4584
970,0.4381
971,0.4683
972,0.4554
973,0.4253
974,0.4051
975,0.4087
976,0.4078
977,0.4345
978,0.4264
979,0.4351
980,0.4206
981,0.4647
982,0.4575
983,0.4459
984,0.4723
985,0.4536
986,0.4773
987,0.4733
988,0.4707
989,0.4732
990,0.4682
991,0.4765
992,0.4743
993,0.4696
994,0.4757
995,0.4735
996,0.4726
997,0.4664
998,0.466
999,0.4657
1000,0.4648
1001,0.4693
1002,0.4634
1003,0.4633
1004,0.4574
1005,0.4295
1006,0.4498
1007,0.4587
1008,0.4593
1009,0.4555
1010,0.4557
1011,0.4556
1012,0.454
1013,0.4521
1014,0.454
1015,0.4463
1016,0.4483
1017,0.4435
1018,0.4498
1019,0.4354
1020,0.4404
1021,0.4419
1022,0.4348
1023,0.4384
1024,0.4374
1025,0.4393
1026,0.439
1027,0.4368
1028,0.4375
1029,0.4328
1030,0.4348
1031,0.4331
1032,0.4331
1033,0.4258
1034,0.4282
1035,0.4295
1036,0.4295
1037,0.425
1038,0.4229
1039,0.4259
1040,0.423
1041,0.4231
1042,0.4232
1043,0.419
1044,0.421
1045,0.4186
1046,0.4077
1047,0.414
1048,0.4177
1049,0.4154
1050,0.4128
1051,0.4132
1052,0.4107
1053,0.4095
1054,0.4079
1055,0.4093
1056,0.4081
1057,0.4072
1058,0.4031
1059,0.391
1060,0.4019
1061,0.3927
1062,0.4002
1063,0.3938
1064,0.3996
1065,0.3984
1066,0.3903
1067,0.3927
1068,0.3924
1069,0.3715
1070,0.3841
1071,0.3899
1072,0.3907
1073,0.3827
1074,0.3926
1075,0.379
1076,0.3888
1077,0.385
1078,0.3852
1079,0.382
1080,0.3823
1081,0.3724
1082,0.3743
1083,0.379
1084,0.3729
1085,0.3786
1086,0.3641
1087,0.3634
1088,0.3773
1089,0.3726
1090,0.3618
1091,0.3759
1092,0.3696
1093,0.3414
1094,0.3459
1095,0.3442
1096,0.3381
1097,0.3679
1098,0.3386
1099,0.3397
1100,0.3341
1101,0.339
1102,0.324
1103,0.3258
1104,0.3257
1105,0.3422
1106,0.2956
1107,0.3301
1108,0.3009
1109,0.3033
1110,0.3354
1111,0.2551
1112,0.3047
1113,0.2242
1114,0.244
1115,0.2037
1116,0.1867
1117,0.11
1118,0.1949
1119,0.1226
1120,0.1529
1121,0.1849
1122,0.106
1123,0.1405
1124,0.1191
1125,0.1526
1126,0.08048
1127,0.1629
1128,0.1272
1129,0.1288
1130,0.105
1131,0.2551
1132,0.2092
1133,0.1614
1134,0.06705
1135,0.02805
1136,0.1485
1137,0.2509
1138,0.1866
1139,0.2389
1140,0.2173
1141,0.1837
1142,0.1998
1143,0.2559
1144,0.1221
1145,0.1568
1146,0.1673
1147,0.09094
1148,0.2249
1149,0.1947
1150,0.1318
1151,0.185
1152,0.2145
1153,0.1945
1154,0.1542
1155,0.2459
1156,0.2273
1157,0.2456
1158,0.2405
1159,0.2512
1160,0.229
1161,0.263
1162,0.2646
1163,0.3139
1164,0.2876
1165,0.2788
1166,0.274
1167,0.2905
1168,0.2916
1169,0.2894
1170,0.3069
1171,0.3024
1172,0.3062
1173,0.306
1174,0.2507
1175,0.3014
1176,0.3093
1177,0.3107
1178,0.2583
1179,0.3124
1180,0.2974
1181,0.3034
1182,0.2378
1183,0.2898
1184,0.2851
1185,0.2823
1186,0.3112
1187,0.3029
1188,0.2471
1189,0.2791
1190,0.3027
1191,0.2993
1192,0.3084
1193,0.2998
1194,0.3069
1195,0.2974
1196,0.2911
1197,0.3083
1198,0.287
1199,0.2556
1200,0.2959
1201,0.2933
1202,0.2915
1203,0.2878
1204,0.2522
1205,0.289
1206,0.3074
1207,0.2874
1208,0.285
1209,0.2735
1210,0.2954
1211,0.2791
1212,0.2853
1213,0.3022
1214,0.2883
1215,0.2858
1216,0.2999
1217,0.2956
1218,0.2957
1219,0.2893
1220,0.295
1221,0.2979
1222,0.2913
1223,0.2873
1224,0.2911
1225,0.2959
1226,0.2982
1227,0.2821
1228,0.2963
1229,0.2973
1230,0.294
1231,0.2981
1232,0.2946
1233,0.2911
1234,0.2959
1235,0.2934
1236,0.2954
1237,0.2933
1238,0.2946
1239,0.2913
1240,0.2899
1241,0.2917
1242,0.291
1243,0.2878
1244,0.2867
1245,0.2873
1246,0.2891
1247,0.288
1248,0.2892
1249,0.2894
1250,0.2879
1251,0.2852
1252,0.2841
1253,0.2824
1254,0.2806
1255,0.2842
1256,0.2783
1257,0.2753
1258,0.2811
1259,0.2709
1260,0.2734
1261,0.2625
1262,0.2531
1263,0.2564
1264,0.2399
1265,0.2533
1266,0.2476
1267,0.2492
1268,0.2389
1269,0.1678
1270,0.2486
1271,0.2607
1272,0.2607
1273,0.2591
1274,0.2591
1275,0.2621
1276,0.2651
1277,0.2678
1278,0.2704
1279,0.2696
1280,0.2682
1281,0.2623
1282,0.2353
1283,0.2572
1284,0.2669
1285,0.2683
1286,0.2698
1287,0.2685
1288,0.267
1289,0.2627
1290,0.2623
1291,0.2646
1292,0.2568
1293,0.2637
1294,0.2593
1295,0.2593
1296,0.2536
1297,0.2458
1298,0.2528
1299,0.2603
1300,0.2368
1301,0.2438
1302,0.252
1303,0.2347
1304,0.2138
1305,0.25
1306,0.251
1307,0.2192
1308,0.2317
1309,0.2498
1310,0.215
1311,0.2275
1312,0.2262
1313,0.2187
1314,0.2052
1315,0.2086
1316,0.2232
1317,0.2165
1318,0.225
1319,0.2014
1320,0.1879
1321,0.2108
1322,0.2162
1323,0.1803
1324,0.1973
1325,0.2219
1326,0.2043
1327,0.1966
1328,0.1755
1329,0.1481
1330,0.1813
1331,0.1335
1332,0.1289
1333,0.1709
1334,0.142
1335,0.1791
1336,0.1518
1337,0.1405
1338,0.1492
1339,0.1478
1340,0.1367
1341,0.1454
1342,0.1594
1343,0.1286
1344,0.08428
1345,0.1118
1346,0.07958
1347,0.08571
1348,0.01693
1349,0.04087
1350,0.03582
1351,0.02073
1352,0.01277
1353,0.002505
1354,0.004401
1355,0.0003387
1356,0.00175
1357,0.002177
1358,0.0003932
1359,0.000208
1360,0.0003131
1361,1.116e-05
1362,2.112e-07
1363,0.0004175
1364,0.0002552
1365,5.361e-07
1366,0.001348
1367,0.000597
1368,1.084e-07
1369,0.0001738
1370,0.0001324
1371,2.243e-05
1372,0.000431
1373,0.001837
1374,0.003914
1375,0.006153
1376,0.004414
1377,0.002725
1378,0.01093
1379,0.001266
1380,0.00207
1381,0.0001464
1382,0.0003786
1383,1.497e-05
1384,0.0001951
1385,0.00017
1386,0.000415
1387,0.003099
1388,0.0002014
1389,0.008206
1390,0.006792
1391,0.00569
1392,0.0009381
1393,0.002695
1394,0.002787
1395,8.678e-05
1396,1.174e-05
1397,0.001777
1398,0.01044
1399,0.008441
1400,1.151e-05
1401,1.393e-05
1402,0.01118
1403,0.01443
1404,0.005121
1405,0.0001344
1406,0.01151
1407,0.00183
1408,0.01147
1409,0.005921
1410,0.005387
1411,0.01293
1412,0.01292
1413,0.03753
1414,0.003946
1415,0.002657
1416,0.05454
1417,0.02757
1418,0.03416
1419,0.007279
1420,0.02313
1421,0.02464
1422,0.06837
1423,0.01862
1424,0.03159
1425,0.0474
1426,0.04513
1427,0.06582
1428,0.01733
1429,0.05259
1430,0.07484
1431,0.06127
1432,0.01054
1433,0.04724
1434,0.03185
1435,0.03924
1436,0.06017
1437,0.04296
1438,0.02786
1439,0.06513
1440,0.05448
1441,0.05353
1442,0.05735
1443,0.06026
1444,0.07343
1445,0.06649
1446,0.03753
1447,0.05674
1448,0.1098
1449,0.1069
1450,0.04684
1451,0.02537
1452,0.0759
1453,0.09184
1454,0.1243
1455,0.0737
1456,0.0989
1457,0.113
1458,0.1171
1459,0.141
1460,0.08561
1461,0.09498
1462,0.1227
1463,0.05647
1464,0.1325
1465,0.08465
1466,0.07666
1467,0.05665
1468,0.08627
1469,0.09962
1470,0.0706
1471,0.03432
1472,0.06602
1473,0.07997
1474,0.09332
1475,0.1493
1476,0.07443
1477,0.07843
1478,0.06888
1479,0.1085
1480,0.07017
1481,0.1075
1482,0.0629
1483,0.1292
1484,0.115
1485,0.1128
1486,0.1126
1487,0.07067
1488,0.08736
1489,0.1507
1490,0.1341
1491,0.1436
1492,0.1344
1493,0.1442
1494,0.1509
1495,0.141
1496,0.1321
1497,0.1573
1498,0.1468
1499,0.1594
1500,0.1722
1501,0.1776
1502,0.1653
1503,0.1388
1504,0.127
1505,0.1356
1506,0.1703
1507,0.1707
1508,0.1665
1509,0.1398
1510,0.1777
1511,0.1757
1512,0.1719
1513,0.1651
1514,0.1575
1515,0.1741
1516,0.1701
1517,0.1675
1518,0.1689
1519,0.1649
1520,0.1739
1521,0.1762
1522,0.1716
1523,0.1789
1524,0.1774
1525,0.1693
1526,0.1746
1527,0.1715
1528,0.1788
1529,0.1758
1530,0.1651
1531,0.1742
1532,0.1774
1533,0.176
1534,0.1716
1535,0.1716
1536,0.1753
1537,0.1753
1538,0.1727
1539,0.1741
1540,0.1682
1541,0.171
1542,0.1723
1543,0.173
1544,0.174
1545,0.1757
1546,0.1749
1547,0.1733
1548,0.1692
1549,0.1731
1550,0.171
1551,0.1716
1552,0.1732
1553,0.1719
1554,0.168
1555,0.1695
1556,0.1668
1557,0.1715
1558,0.1701
1559,0.1699
1560,0.1684
1561,0.1711
1562,0.1699
1563,0.1692
1564,0.1667
1565,0.1694
1566,0.1665
1567,0.1668
1568,0.1634
1569,0.162
1570,0.1548
1571,0.1516
1572,0.1531
1573,0.1508
1574,0.1548
1575,0.1526
1576,0.1578
1577,0.1388
1578,0.1511
1579,0.1525
1580,0.1569
1581,0.1592
1582,0.1546
1583,0.1582
1584,0.1584
1585,0.1643
1586,0.1626
1587,0.1609
1588,0.159
1589,0.1471
1590,0.1533
1591,0.1533
1592,0.1603
1593,0.1637
1594,0.1627
1595,0.1637
1596,0.1551
1597,0.157
1598,0.1614
1599,0.1541
1600,0.1521
1601,0.1434
1602,0.1443
1603,0.144
1604,0.1466
1605,0.1509
1606,0.1535
1607,0.1487
1608,0.1476
1609,0.1459
1610,0.1393
1611,0.145
1612,0.1471
1613,0.1512
1614,0.1516
1615,0.1531
1616,0.1463
1617,0.1491
1618,0.1544
1619,0.1531
1620,0.1486
1621,0.1485
1622,0.1505
1623,0.1536
1624,0.1538
1625,0.1509
1626,0.1519
1627,0.1526
1628,0.1529
1629,0.153
1630,0.1499
1631,0.1509
1632,0.1513
1633,0.1477
1634,0.1476
1635,0.1484
1636,0.1492
1637,0.144
1638,0.1396
1639,0.14
1640,0.1371
1641,0.1395
1642,0.1405
1643,0.1369
1644,0.142
1645,0.1389
1646,0.1386
1647,0.1446
1648,0.1377
1649,0.1392
1650,0.1433
1651,0.1326
1652,0.1431
1653,0.142
1654,0.1373
1655,0.1414
1656,0.1408
1657,0.1416
1658,0.1431
1659,0.1405
1660,0.1419
1661,0.1428
1662,0.1404
1663,0.1414
1664,0.1409
1665,0.1346
1666,0.1146
1667,0.1339
1668,0.1362
1669,0.1377
1670,0.141
1671,0.1393
1672,0.1347
1673,0.1375
1674,0.1374
1675,0.1361
1676,0.1353
1677,0.1356
1678,0.1339
1679,0.1356
1680,0.1311
1681,0.1236
1682,0.1294
1683,0.133
1684,0.1281
1685,0.1355
1686,0.1338
1687,0.1312
1688,0.1336
1689,0.1321
1690,0.1315
1691,0.1269
1692,0.1331
1693,0.1344
1694,0.1313
1695,0.1334
1696,0.1334
1697,0.1216
1698,0.1321
1699,0.1316
1700,0.1285
1702,0.1298
1705,0.1272
1710,0.1218
1715,0.1241
1720,0.1218
1725,0.1173
1730,0.1156
1735,0.1082
1740,0.1127
1745,0.1059
1750,0.1104
1755,0.1053
1760,0.1074
1765,0.09499
1770,0.1013
1775,0.08858
1780,0.08064
1785,0.06856
1790,0.07537
1795,0.0501
1800,0.03407
1805,0.02641
1810,0.02206
1815,0.01233
1820,0.005978
1825,0.007931
1830,0.000362
1835,0.0003668
1840,2.41e-05
1845,0.0006312
1850,0.000348
1855,6.15e-05
1860,0.0004545
1865,0.0007098
1870,1.22e-06
1875,1.673e-06
1880,0.001572
1885,0.001259
1890,0.003256
1895,0.00212
1900,0.0001025
1905,6.256e-05
1910,0.0009177
1915,0.000557
1920,0.003995
1925,0.005092
1930,0.003847
1935,0.01146
1940,0.009818
1945,0.01726
1950,0.02153
1955,0.01461
1960,0.024
1965,0.0285
1970,0.0416
1975,0.05481
1980,0.05734
1985,0.06097
1990,0.06399
1995,0.0596
2000,0.03115
2005,0.01455
2010,0.03053
2015,0.02264
2020,0.03482
2025,0.05257
2030,0.05952
2035,0.0651
2040,0.06142
2045,0.06183
2050,0.0478
2055,0.03993
2060,0.04886
2065,0.04401
2070,0.04633
2075,0.05307
2080,0.05851
2085,0.05739
2090,0.05933
2095,0.05975
2100,0.05868
2105,0.06132
2110,0.0596
2115,0.06035
2120,0.05859
2125,0.05877
2130,0.05927
2135,0.05912
2140,0.05936
2145,0.05851
2150,0.05656
2155,0.0564
2160,0.05578
2165,0.05114
2170,0.05422
2175,0.05386
2180,0.05394
2185,0.05129
2190,0.05268
2195,0.05271
2200,0.04782
2205,0.04957
2210,0.05213
2215,0.05058
2220,0.05087
2225,0.04971
2230,0.04943
2235,0.04868
2240,0.04771
2245,0.04636
2250,0.04696
2255,0.04434
2260,0.04387
2265,0.04455
2270,0.0425
2275,0.04192
2280,0.04335
2285,0.04126
2290,0.04136
2295,0.04008
2300,0.03869
2305,0.03899
2310,0.0423
2315,0.03853
2320,0.0351
2325,0.03838
2330,0.03823
2335,0.03856
2340,0.03276
2345,0.03492
2350,0.03004
2355,0.03273
2360,0.0344
2365,0.03481
2370,0.02366
2375,0.03115
2380,0.0318
2385,0.02507
2390,0.02819
2395,0.02964
2400,0.0318
2405,0.02678
2410,0.02743
2415,0.02315
2420,0.02239
2425,0.02642
2430,0.03288
2435,0.01471
2440,0.03217
2445,0.01923
2450,0.01449
2455,0.02259
2460,0.02705
2465,0.02166
2470,0.01696
2475,0.01777
2480,0.01202
2485,0.009556
2490,0.007413
2495,0.00641
2500,0.01241
2505,0.0047
2510,0.005738
2515,0.002321
2520,0.002501
2525,0.0007514
2530,7.111e-05
2535,3.416e-05
2540,6.662e-05
2545,2.318e-07
2550,2.751e-07
2555,6.226e-06
2560,1.606e-06
2565,1.675e-08
2570,3.459e-11
2575,1.704e-14
2580,4.41e-12
2585,9.394e-18
2590,3.222e-16
2595,1.945e-17
2600,5.609e-15
2605,4.732e-17
2610,9.618e-18
2615,1.221e-18
2620,1.57e-14
2625,2.639e-15
2630,6.715e-23
2635,1.29e-09
2640,1.014e-09
2645,4.436e-11
2650,7.718e-11
2655,5.22e-15
2660,2.249e-13
2665,3.705e-19
2670,7.645e-32
2675,3.519e-32
2680,1.401e-45
2685,0
2690,4.238e-19
2695,2.26e-19
2700,2.135e-40
2705,5.095e-31
2710,5.698e-22
2715,8.825e-17
2720,4.844e-24
2725,4.749e-12
2730,8.031e-12
2735,8.339e-13
2740,2.138e-14
2745,6.623e-14
2750,2.264e-18
2755,6.959e-31
2760,5.013e-35
2765,4.728e-17
2770,5.548e-15
2775,1.633e-27
2780,4.076e-25
2785,2.963e-19
2790,1.793e-11
2795,1.977e-10
2800,8.673e-09
2805,5.361e-10
2810,4.484e-07
2815,2.518e-07
2820,6.568e-08
2825,2.388e-05
2830,0.0001401
2835,4.418e-07
2840,2.114e-05
2845,0.0004452
2850,5.937e-05
2855,2.055e-05
2860,0.0003536
2865,0.001033
2870,0.0001882
2875,0.001669
2880,0.001306
2885,0.001848
2890,0.0009245
2895,0.005109
2900,0.002244
2905,0.0008633
2910,0.003363
2915,0.003188
2920,0.004842
2925,0.002426
2930,0.008129
2935,0.007983
2940,0.003474
2945,0.00321
2950,0.006907
2955,0.003522
2960,0.006449
2965,0.008124
2970,0.001069
2975,0.002321
2980,0.002861
2985,0.008148
2990,0.01008
2995,0.005651
3000,0.008283
3005,0.004402
3010,0.007334
3015,0.007129
3020,0.001922
3025,0.007708
3030,0.006715
3035,0.003821
3040,0.003742
3045,0.005506
3050,0.002656
3055,0.001256
3060,0.006985
3065,0.004762
