wavelength_nm,response_relative
634,0.996791506291
635,0.996788668925
636,0.996785831559
637,0.996782994193
638,0.996780156827
639,0.996777319461
640,0.996774482095
641,0.996771644729
642,0.996768807363
643,0.996765969997
644,0.996763132631
645,0.996760295265
646,0.996757457899
647,0.996754620533
648,0.996751783167
649,0.996748945802
650,0.996746108436
651,0.99674327107
652,0.996740433704
653,0.996737596338
654,0.996734758972
655,0.996731921606
656,0.99672908424
657,0.996726246874
658,0.996723409508
659,0.996720572142
660,0.996717734776
661,0.99671489741
662,0.996712060044
663,0.996709222678
664,0.996706385312
665,0.996703547946
666,0.99670071058
667,0.996697873214
668,0.996695035848
669,0.996692198482
670,0.996689361116
671,0.99668652375
672,0.996683686384
673,0.996680849018
674,0.996678011652
675,0.996675174287
676,0.996672336921
677,0.996669499555
678,0.996666662189
679,0.996663824823
680,0.996660987457
681,0.996658150091
682,0.996655312725
683,0.996652475359
684,0.996649637993
685,0.996646800627
686,0.996643963261
687,0.996641125895
688,0.996638288529
689,0.996635451163
690,0.996632613797
691,0.996629776431
692,0.996626939065
693,0.996624101699
694,0.996621264333
695,0.996618426967
696,0.996615589601
697,0.996612752235
698,0.996609914869
699,0.996607077503
700,0.996604240137
701,0.996601402772
702,0.996598565406
703,0.99659572804
704,0.996592890674
705,0.996590053308
706,0.996587215942
707,0.996584378576
708,0.99658154121
709,0.996578703844
710,0.996575866478
711,0.996573029112
712,0.996570191746
713,0.99656735438
714,0.996564517014
715,0.996561679648
716,0.996558842282
717,0.996556004916
718,0.99655316755
719,0.996550330184
720,0.996547492818
721,0.996544655452
722,0.996541818086
723,0.99653898072
724,0.996536143354
725,0.996533305988
726,0.996530468622
727,0.996527631257
728,0.996524793891
729,0.996521956525
730,0.996519119159
731,0.996516281793
732,0.996513444427
733,0.996510607061
734,0.996507769695
735,0.996504932329
736,0.996502094963
737,0.996499257597
738,0.996496420231
739,0.996493582865
740,0.996490745499
741,0.996487908133
742,0.996485070767
743,0.996482233401
744,0.996479396035
745,0.996476558669
746,0.996473721303
747,0.996470883937
748,0.996468046571
749,0.996465209205
750,0.996462371839
751,0.996459534473
752,0.996456697107
753,0.996453859742
754,0.996451022376
755,0.99644818501
756,0.996445347644
757,0.996442510278
758,0.996439672912
759,0.996436835546
760,0.99643399818
761,0.996431160814
762,0.996428323448
763,0.996425486082
764,0.996422648716
765,0.99641981135
766,0.996416973984
767,0.996414136618
768,0.996411299252
769,0.996408461886
770,0.99640562452
771,0.996402787154
772,0.996399949788
773,0.996397112422
774,0.996394275056
775,0.99639143769
776,0.996388462009
777,0.996385348013
778,0.996382303175
779,0.996379534966
780,0.996377250861
781,0.996375443823
782,0.996373894788
783,0.996372493184
784,0.996371128438
785,0.996369689976
786,0.996368177799
787,0.996366665622
788,0.996365153445
789,0.996363641268
790,0.996362129091
791,0.996360616914
792,0.996359104737
793,0.99635759256
794,0.996356080383
795,0.996354568206
796,0.99635305603
797,0.996351543853
798,0.996350031676
799,0.996348519499
800,0.996347007322
801,0.996345495145
802,0.996343982968
803,0.996342470791
804,0.996340958614
805,0.996339446437
806,0.99633793426
807,0.996336422083
808,0.996334909906
809,0.996333397729
810,0.996331885552
811,0.996330373375
812,0.996328861199
813,0.996327349022
814,0.996325836845
815,0.996324324668
816,0.996322812491
817,0.996321300314
818,0.996319788137
819,0.99631827596
820,0.996316763783
821,0.996315251606
822,0.996313739429
823,0.996312227252
824,0.996310715075
825,0.996309202898
826,0.996307690721
827,0.996306178544
828,0.996304666367
829,0.996303154191
830,0.996301642014
831,0.996300129837
832,0.99629861766
833,0.996297105483
834,0.996295593306
835,0.996294081129
836,0.996292568952
837,0.996291056775
838,0.996289544598
839,0.996288032421
840,0.996286520244
841,0.996285008067
842,0.99628349589
843,0.996281983713
844,0.996280471536
845,0.99627895936
846,0.996277447183
847,0.996275935006
848,0.996274422829
849,0.996272910652
850,0.996271398475
851,0.996269886298
852,0.996268374121
853,0.996266861944
854,0.996265349767
855,0.99626383759
856,0.996262325413
857,0.996260813236
858,0.996259301059
859,0.996257788882
860,0.996256276705
861,0.996254764528
862,0.996253252352
863,0.996251740175
864,0.996250227998
865,0.996248715821
866,0.996247203644
867,0.996245691467
868,0.99624417929
869,0.996242667113
870,0.996241154936
871,0.996239642759
872,0.996238130582
873,0.996236618405
874,0.996235106228
875,0.996233594051
876,0.996232081874
877,0.996230569697
878,0.99622905752
879,0.996227545344
880,0.996226033167
881,0.99622452099
882,0.996223008813
883,0.996221496636
884,0.996219984459
885,0.996218472282
886,0.996216960105
887,0.996215447928
888,0.996213935751
889,0.996212423574
890,0.996210911397
891,0.99620939922
892,0.996207887043
893,0.996206374866
894,0.996204862689
895,0.996203350513
896,0.996201838336
897,0.996200326159
898,0.996198813982
899,0.996197301805
900,0.996195789628
901,0.996194277451
902,0.996192765274
903,0.996191253097
904,0.99618974092
905,0.996188228743
906,0.996186716566
907,0.996185204389
908,0.996183692212
909,0.996182180035
910,0.996180667858
911,0.996179155681
912,0.996177643505
913,0.996176131328
914,0.996174619151
915,0.996173106974
916,0.996171594797
917,0.99617008262
918,0.996168570443
919,0.996167058266
920,0.996165546089
921,0.996164033912
922,0.996162521735
923,0.996161009558
924,0.996159497381
925,0.996157985204
926,0.996156473027
927,0.99615496085
928,0.996153448674
929,0.996151936497
930,0.99615042432
931,0.996148912143
932,0.996147399966
933,0.996145887789
934,0.996144375612
935,0.996142863435
936,0.996141351258
937,0.996139839081
938,0.996138326904
939,0.996136814727
940,0.99613530255
941,0.996133790373
942,0.996132278196
943,0.996130766019
944,0.996129253842
945,0.996127741666
946,0.99612598754
947,0.996123991467
948,0.996122116367
949,0.996120725165
950,0.996120180781
951,0.996125618081
952,0.996139612381
953,0.996158687285
954,0.996179366394
955,0.996198173311
956,0.996215347853
957,0.99623324186
958,0.996251546964
959,0.996269954798
960,0.996288156994
961,0.996306153553
962,0.996324150053
963,0.996342146493
964,0.996360142875
965,0.996378139197
966,0.996396135459
967,0.996414131663
968,0.996432127807
969,0.996450123892
970,0.996468119918
971,0.996486115885
972,0.996504111792
973,0.99652210764
974,0.996540103429
975,0.996558099159
976,0.996576094829
977,0.996594090441
978,0.996612085993
979,0.996630081485
980,0.996648076919
981,0.996666567859
982,0.996685554305
983,0.99670429291
984,0.996722040323
985,0.996738053198
986,0.996752922287
987,0.996767325097
988,0.996780648411
989,0.996792279012
990,0.996801603683
991,0.996808791556
992,0.996814766981
993,0.99682004957
994,0.996825158932
995,0.99683061468
996,0.996836416812
997,0.996842218923
998,0.996848021011
999,0.996853823077
1000,0.996859625121
1001,0.996865427143
1002,0.996871229142
1003,0.996877031119
1004,0.996882833074
1005,0.996888635007
1006,0.996894436917
1007,0.996900238806
1008,0.996906040672
1009,0.996911842516
1010,0.996917644337
1011,0.996923446137
1012,0.996929247914
1013,0.996935049669
1014,0.996940851402
1015,0.996946653113
1016,0.996952454801
1017,0.996958256467
1018,0.996964058111
1019,0.996969859733
1020,0.996975661333
1021,0.996982124217
1022,0.996989248387
1023,0.996996041881
1024,0.997001512738
1025,0.997004668997
1026,0.997006091507
1027,0.997007129404
1028,0.997007943161
1029,0.997008693251
1030,0.997009540145
1031,0.997010480244
1032,0.997011406824
1033,0.997012325675
1034,0.997013242588
1035,0.997014163355
1036,0.997015027951
1037,0.997015832515
1038,0.997016667084
1039,0.997017621693
1040,0.997018786379
1041,0.997020405561
1042,0.997022521657
1043,0.997024921704
1044,0.997027392738
1045,0.997029721794
1046,0.997031908873
1047,0.997034095951
1048,0.997036283028
1049,0.997038470104
1050,0.997040657178
1051,0.997042844251
1052,0.997045031323
1053,0.997047218393
1054,0.997049405463
1055,0.997051592531
1056,0.997053523221
1057,0.997055197533
1058,0.997057000031
1059,0.997059315283
1060,0.997062527853
1061,0.997069466186
1062,0.997081630352
1063,0.997097412359
1064,0.997115204215
1065,0.997133397926
1066,0.997153514938
1067,0.997177144968
1068,0.997202782432
1069,0.997228921746
1070,0.997254057324
1071,0.997278189166
1072,0.997302320997
1073,0.997326452815
1074,0.997350584621
1075,0.997374716415
1076,0.997398848196
1077,0.997422979965
1078,0.997447111722
1079,0.997471243466
1080,0.997495375198
1081,0.997519506918
1082,0.997543638626
1083,0.997567770321
1084,0.997591902004
1085,0.997616033675
1086,0.997640165333
1087,0.997664296979
1088,0.997688428613
1089,0.997712560234
1090,0.997736691844
1091,0.997761034564
1092,0.997785588396
1093,0.997810036653
1094,0.997834062652
1095,0.997857349706
1096,0.997883196632
1097,0.99791184192
1098,0.997938378393
1099,0.997957898873
1100,0.997965496183
1101,0.997965405647
1102,0.997965174275
1103,0.997964862427
1104,0.997964530459
1105,0.99796423873
1106,0.997963987239
1107,0.997963735749
1108,0.997963484258
1109,0.997963232768
1110,0.997962981277
1111,0.997962729786
1112,0.997962478296
1113,0.997962226805
1114,0.997961975314
1115,0.997961723824
1116,0.997961472333
1117,0.997961220842
1118,0.997960969352
1119,0.997960717861
1120,0.99796046637
1121,0.99796021488
1122,0.997959963389
1123,0.997959711898
1124,0.997959460408
1125,0.997959208917
1126,0.997958957426
1127,0.997958705936
1128,0.997958454445
1129,0.997958202955
1130,0.997957951464
1131,0.997957699973
1132,0.997957448483
1133,0.997957196992
1134,0.997956945501
1135,0.997956694011
1136,0.99795644252
1137,0.997956191029
1138,0.997955939539
1139,0.997955688048
1140,0.997955436557
1141,0.997955185067
1142,0.997954933576
1143,0.997954682085
1144,0.997954430595
1145,0.997954179104
1146,0.997953927613
1147,0.997953676123
1148,0.997953424632
1149,0.997953173142
1150,0.997952921651
1151,0.99795267016
1152,0.99795241867
1153,0.997952167179
1154,0.997951915688
1155,0.997951664198
1156,0.997951412707
1157,0.997951161216
1158,0.997950909726
1159,0.997950658235
1160,0.997950406744
1161,0.997950155254
1162,0.997949903763
1163,0.997949652272
1164,0.997949400782
1165,0.997949149291
1166,0.9979488978
1167,0.99794864631
1168,0.997948394819
1169,0.997948143329
1170,0.997947891838
1171,0.997947640347
1172,0.997947388857
1173,0.997947137366
1174,0.997946885875
1175,0.997946634385
1176,0.997946382894
1177,0.997946131403
1178,0.997945879913
1179,0.997945628422
1180,0.997945376931
1181,0.997945125441
1182,0.99794487395
1183,0.997944622459
1184,0.997944370969
1185,0.997944119478
1186,0.997943867988
1187,0.997943616497
1188,0.997943365006
1189,0.997943113516
1190,0.997942862025
1191,0.997942610534
1192,0.997942359044
1193,0.997942107553
1194,0.997941856062
1195,0.997941604572
1196,0.997941353081
1197,0.99794110159
1198,0.9979408501
1199,0.997940598609
1200,0.997940347118
1201,0.997940095628
1202,0.997939844137
1203,0.997939592646
1204,0.997939341156
1205,0.997939089665
1206,0.997938838175
1207,0.997938586684
1208,0.997938335193
1209,0.997938083703
1210,0.997937832212
1211,0.997937580721
1212,0.997937329231
1213,0.99793707774
1214,0.997936826249
1215,0.997936574759
1216,0.997936323268
1217,0.997936071777
1218,0.997935820287
1219,0.997935568796
1220,0.997935317305
1221,0.997935065815
1222,0.997934814324
1223,0.997934562833
1224,0.997934311343
1225,0.997934059852
1226,0.997933808362
1227,0.997933556871
1228,0.99793330538
1229,0.99793305389
1230,0.997932802399
1231,0.997932550908
1232,0.997932299418
1233,0.997932047927
1234,0.997931796436
1235,0.997931544946
1236,0.997931293455
1237,0.997931041964
1238,0.997930790474
1239,0.997930538983
1240,0.997930287492
1241,0.997930073613
1242,0.997929897346
1243,0.997929702273
1244,0.997929431976
1245,0.997929030039
1246,0.997926628459
1247,0.997920918547
1248,0.997912682856
1249,0.997902703937
1250,0.997891764343
1251,0.997876632218
1252,0.997855319806
1253,0.997830475805
1254,0.997804748916
1255,0.997780787838
1256,0.99775859257
1257,0.997736397313
1258,0.997714202067
1259,0.997692006833
1260,0.997669811609
1261,0.997647616396
1262,0.997625421195
1263,0.997603226005
1264,0.997581030825
1265,0.997558835657
1266,0.9975366405
1267,0.997514445354
1268,0.997492250218
1269,0.997470055094
1270,0.997447859981
1271,0.997425664879
1272,0.997403469789
1273,0.997381274709
1274,0.99735907964
1275,0.997336884582
1276,0.997314689536
1277,0.9972924945
1278,0.997270299476
1279,0.997248104462
1280,0.99722590946
1281,0.997200163278
1282,0.997170865916
1283,0.997143344161
1284,0.997122924798
1285,0.997114934614
1286,0.997119815359
1287,0.99713247084
1288,0.997149920924
1289,0.99716918548
1290,0.997187284375
1291,0.99720479038
1292,0.997223825988
1293,0.997243735651
1294,0.997263863819
1295,0.997283554946
1296,0.997302776033
1297,0.997321964114
1298,0.997341168683
1299,0.997360439237
1300,0.99737982527
1301,0.997399361381
1302,0.997419015466
1303,0.997438736967
1304,0.997458475326
1305,0.997478179988
1306,0.99749785095
1307,0.99751752192
1308,0.997537192896
1309,0.997556863878
1310,0.997576534867
1311,0.997596205862
1312,0.997615876864
1313,0.997635547872
1314,0.997655218887
1315,0.997674889908
1316,0.997695305449
1317,0.997716465509
1318,0.99773725332
1319,0.99775655211
1320,0.997773245111
1321,0.997788485796
1322,0.997803374737
1323,0.997816715815
1324,0.997827312905
1325,0.997833969888
1326,0.997837651714
1327,0.99784039026
1328,0.997842589789
1329,0.997844654565
1330,0.99784698885
1331,0.997849592645
1332,0.997852196441
1333,0.997854800238
1334,0.997857404035
1335,0.997860007833
1336,0.997862611632
1337,0.997865215432
1338,0.997867819233
1339,0.997870423034
1340,0.997873026836
1341,0.99787563064
1342,0.997878234443
1343,0.997880838248
1344,0.997883442054
1345,0.99788604586
1346,0.997888649667
1347,0.997891253475
1348,0.997893857284
1349,0.997896461093
1350,0.997899064903
1351,0.997901668715
1352,0.997904272527
1353,0.997906876339
1354,0.997909480153
1355,0.997912083967
1356,0.997915052747
1357,0.997918386491
1358,0.997921537755
1359,0.99792395909
1360,0.997925103051
1361,0.997925372105
1362,0.997925557275
1363,0.997925693949
1364,0.997925817513
1365,0.997925963357
1366,0.997926130999
1367,0.997926296872
1368,0.997926461734
1369,0.997926626343
1370,0.997926791457
1371,0.997926957077
1372,0.997927122697
1373,0.997927288318
1374,0.997927453938
1375,0.997927619558
1376,0.997927785178
1377,0.997927950798
1378,0.997928116418
1379,0.997928282038
1380,0.997928447658
1381,0.997928613278
1382,0.997928778898
1383,0.997928944518
1384,0.997929110138
1385,0.997929275758
1386,0.997929441378
1387,0.997929606998
1388,0.997929772618
1389,0.997929938238
1390,0.997930103858
1391,0.997930269479
1392,0.997930435099
1393,0.997930600719
1394,0.997930766339
1395,0.997930931959
1396,0.997931097579
1397,0.997931263199
1398,0.997931428819
1399,0.997931594439
1400,0.997931760059
1401,0.997931925679
1402,0.997932091299
1403,0.997932256919
1404,0.997932422539
1405,0.997932588159
1406,0.997932753779
1407,0.997932919399
1408,0.997933085019
1409,0.997933250639
1410,0.99793341626
1411,0.99793358188
1412,0.9979337475
1413,0.99793391312
1414,0.99793407874
1415,0.99793424436
1416,0.99793440998
1417,0.9979345756
1418,0.99793474122
1419,0.99793490684
1420,0.99793507246
1421,0.99793523808
1422,0.9979354037
1423,0.99793556932
1424,0.99793573494
1425,0.99793590056
1426,0.99793606618
1427,0.9979362318
1428,0.997936397421
1429,0.997936563041
1430,0.997936728661
1431,0.997936894281
1432,0.997937059901
1433,0.997937225521
1434,0.997937391141
1435,0.997937556761
1436,0.997937722381
1437,0.997937888001
1438,0.997938053621
1439,0.997938219241
1440,0.997938384861
1441,0.997938550481
1442,0.997938716101
1443,0.997938881721
1444,0.997939047341
1445,0.997939212961
1446,0.997939378582
1447,0.997939544202
1448,0.997939709822
1449,0.997939875442
1450,0.997940041062
1451,0.997940206682
1452,0.997940372302
1453,0.997940537922
1454,0.997940703542
1455,0.997940869162
1456,0.997941034782
1457,0.997941200402
1458,0.997941366022
1459,0.997941531642
1460,0.997941697262
1461,0.997941862882
1462,0.997942028502
1463,0.997942194122
1464,0.997942359743
1465,0.997942525363
1466,0.997942690983
1467,0.997942856603
1468,0.997943022223
1469,0.997943187843
1470,0.997943353463
1471,0.997943519083
1472,0.997943684703
1473,0.997943850323
1474,0.997944015943
1475,0.997944181563
1476,0.997944347183
1477,0.997944512803
1478,0.997944678423
1479,0.997944844043
1480,0.997945009663
1481,0.997945175283
1482,0.997945340904
1483,0.997945506524
1484,0.997945672144
1485,0.997945837764
1486,0.997946003384
1487,0.997946169004
1488,0.997946334624
1489,0.997946500244
1490,0.997946665864
1491,0.997946831484
1492,0.997946997104
1493,0.997947162724
1494,0.997947328344
1495,0.997947493964
1496,0.997947659584
1497,0.997947825204
1498,0.997947990824
1499,0.997948156444
1500,0.997948322064
1501,0.997948487685
1502,0.997948653305
1503,0.997948818925
1504,0.997948984545
1505,0.997949150165
1506,0.997949315785
1507,0.997949481405
1508,0.997949647025
1509,0.997949812645
1510,0.997949978265
1511,0.997950143885
1512,0.997950309505
1513,0.997950475125
1514,0.997950640745
1515,0.997950806365
1516,0.997950971985
1517,0.997951137605
1518,0.997951303225
1519,0.997951468846
1520,0.997951634466
1521,0.997951800086
1522,0.997951965706
1523,0.997952131326
1524,0.997952296946
1525,0.997952462566
1526,0.997952628186
1527,0.997952793806
1528,0.997952959426
1529,0.997953125046
1530,0.997953290666
1531,0.997953456286
1532,0.997953621906
1533,0.997953787526
1534,0.997953953146
1535,0.997954118766
1536,0.997954284386
1537,0.997954450007
1538,0.997954615627
1539,0.997954781247
1540,0.997954946867
1541,0.997955112487
1542,0.997955278107
1543,0.997955443727
1544,0.997955609347
1545,0.997955774967
1546,0.997955940587
1547,0.997956106207
1548,0.997956271827
1549,0.997956437447
1550,0.997956603067
1551,0.997956768687
1552,0.997956934307
1553,0.997957099927
1554,0.997957265547
1555,0.997957431168
1556,0.997957596147
1557,0.997957760486
1558,0.997957925146
1559,0.997958091086
1560,0.997958259268
1561,0.997958430403
1562,0.997958603891
1563,0.997958778723
1564,0.997958953891
1565,0.997959128387
1566,0.997959302211
1567,0.997959476035
1568,0.997959649859
1569,0.997959823683
1570,0.997959997507
1571,0.997960171331
1572,0.997960345155
1573,0.997960518979
1574,0.997960692803
1575,0.997960866627
1576,0.99796101751
1577,0.997961145453
1578,0.997961284867
1579,0.997961470161
1580,0.997961735746
1581,0.997962453883
1582,0.997963871697
1583,0.997965835899
1584,0.997968193199
1585,0.997970790307
1586,0.997974314639
1587,0.997979174288
1588,0.997984796977
1589,0.997990610426
1590,0.997996042358
1591,0.998001092774
1592,0.998006143191
1593,0.998011193609
1594,0.99801624403
1595,0.998021294452
1596,0.998026344876
1597,0.998031395301
1598,0.998036445729
1599,0.998041496158
1600,0.998046546588
1601,0.998051597021
1602,0.998056647455
1603,0.99806169789
1604,0.998066748328
1605,0.998071798767
1606,0.998076849208
1607,0.99808189965
1608,0.998086950095
1609,0.998092000541
1610,0.998097050988
1611,0.998102101438
1612,0.998107151889
1613,0.998112202341
1614,0.998117252796
1615,0.998122303252
